doc_id,http_status,bytes
20017425,200,57203
20017426,200,58149
20017532,200,58505
20017533,200,58960
20017534,200,57500
20017535,200,57476
20017590,200,57054
20017591,200,61537
20017592,200,61542
20017635,200,57507
20017636,200,57498
20017637,200,58825
20017699,200,57316
20017700,200,60178
20017701,200,60667
20017729,200,56938
20017730,200,57360
20017731,200,59628
20017793,200,57346
20017794,200,57312
20017795,200,59645
20017874,200,56898
20017875,200,58806
8219062,cache,51635
20016074,200,55731
20016737,200,56972
8217343,cache,54857
8217769,cache,222975
8217786,cache,531772
20013879,200,59923
20016692,200,84135
20016871,200,79985
20017513,200,83693
20016969,200,56609
20014991,200,55968
20016167,200,56928
20016535,200,55557
20016715,200,56009
20017194,200,58231
20017324,200,57746
20017526,200,57982
20017772,200,56878
8216973,cache,338166
8217166,cache,303148
8217208,cache,299808
8217209,cache,967610
8217233,cache,351208
8217323,cache,169269
8217405,cache,192278
8217570,cache,151474
8217659,cache,248079
8217680,cache,170364
8217747,cache,294104
8217799,cache,195716
8217819,cache,475305
20013840,200,56641
20016342,200,93072
20016540,200,103337
20016699,200,56463
20016866,200,81771
20017274,200,92307
20017612,200,57062
20017020,200,57471
20017182,200,63051
20017172,200,62779
20017174,200,57272
20017362,200,70787
20016922,200,56650
20017819,200,64656
20016183,200,57295
20016917,200,57307
20016423,200,56662
20017541,200,59952
20017017,200,57586
20015042,200,58227
20016155,200,56460
20016340,200,58776
20016726,200,61853
20016961,200,62317
20017123,200,57162
20017460,200,56717
20017834,200,58097
20016365,200,56015
20016738,200,61220
20017187,200,60196
20017443,200,56702
20017676,200,61418
20017902,200,59322
20015024,200,59100
20016400,200,57773
20016586,200,58597
20016735,200,57247
20016923,200,59380
20017148,200,62790
20017351,200,59082
20017509,200,56314
20017661,200,57354
20017873,200,56130
20013881,200,62278
20015014,200,76691
20016196,200,100591
20016369,200,62889
20016559,200,114219
20016759,200,79626
20016896,200,64006
20017129,200,57256
20017340,200,63486
20017490,200,78859
20017677,200,61163
20017820,200,61164
20014996,200,55197
20017109,200,57104
20015008,200,55604
20016354,200,56076
20016619,200,57758
20016736,200,55711
20017095,200,56810
20017653,200,56758
20013909,200,55569
20016152,200,57900
20016251,200,56622
20016465,200,55698
8216972,cache,705912
8217084,cache,483098
8217121,cache,1390413
8217226,cache,807486
8217291,cache,493202
8217378,cache,352328
8217489,cache,663694
8217646,cache,348947
8217677,cache,299525
8217728,cache,434734
8217770,cache,675720
8217813,cache,585904
8216974,cache,27181
8217103,cache,26863
8217212,cache,29261
8217324,cache,49417
8217326,cache,28149
8217365,cache,53655
8217631,cache,27644
8217632,cache,28714
8217682,cache,29575
8217743,cache,29527
8217772,cache,27754
8217802,cache,28208
8216915,cache,66014
8217006,cache,66807
8217114,cache,72146
8217188,cache,70691
8217281,cache,69267
8217345,cache,66884
8217419,cache,61422
8217604,cache,107947
8217674,cache,65358
8217692,cache,34076
8217744,cache,62855
8217791,cache,34241
8217839,cache,29928
20012154,200,56971
20017090,200,82457
20016128,200,57409
20016593,200,57015
20017436,200,58307
20014952,200,59405
20016514,200,64855
20017040,200,60110
20017563,200,58603
20017356,200,59544
8216880,cache,30668
8217364,cache,30955
20017832,200,58479
20017877,200,56638
20017878,200,56949
20017879,200,59356
8216960,cache,64597
8217051,cache,68617
8217141,cache,157022
8217225,cache,66422
8217339,cache,70443
8217406,cache,164516
8217654,cache,42102
8217689,cache,60867
8217745,cache,66032
8217789,cache,92372
8217824,cache,74549
20014972,200,56953
20016189,200,61225
9115545,cache,29661
20017399,200,57606
20017929,200,66772
20016837,200,60275
20016481,200,328064
20016566,200,59986
20016829,200,57560
20016984,200,57613
20012366,200,60524
20013877,200,67525
20015059,200,65182
20016170,200,56235
20016323,200,105805
20016694,200,60031
20016803,200,57272
20017295,200,57658
20014943,200,60673
20017042,200,57025
20016276,200,57203
20016477,200,56281
20017718,200,56836
20013833,200,81432
20015002,200,81853
20016143,200,81330
20016348,200,83668
20016703,200,81888
20017111,200,64819
20016927,200,66161
8216975,cache,92352
8217123,cache,167727
8217182,cache,62871
8217211,cache,97249
8217325,cache,62027
8217346,cache,60588
8217384,cache,66751
8217423,cache,66265
8217635,cache,37581
8217681,cache,35797
20016358,200,56731
20016359,200,56989
20017674,200,57086
8216961,cache,46831
8217065,cache,57773
8217771,cache,32384
20017917,200,57429
20013855,200,53410
20016171,200,59528
20016357,200,58428
20016392,200,60168
20016539,200,58338
20016723,200,58045
20016870,200,57068
20017597,200,59510
20015044,200,55429
20016184,200,56978
20016397,200,59014
20016570,200,56846
20016731,200,58480
20016902,200,57751
20017711,200,61536
20017842,200,57202
20016440,200,62384
20016823,200,63613
20017261,200,67213
20017691,200,64688
20017693,200,57350
8217425,cache,75814
8217626,cache,239126
