doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20023238,DelBene,Suzan K.,P,WA01,7/7/2023,2023-07-07,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023238.pdf
20023349,DelBene,Suzan K.,P,WA01,7/25/2023,2023-07-25,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023349.pdf
20023421,DelBene,Suzan K.,P,WA01,8/8/2023,2023-08-08,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023421.pdf
20023610,DelBene,Suzan K.,P,WA01,9/11/2023,2023-09-11,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023610.pdf
20023721,DelBene,Suzan K.,P,WA01,9/25/2023,2023-09-25,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023721.pdf
20023788,DelBene,Suzan K.,P,WA01,10/10/2023,2023-10-10,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023788.pdf
20023930,DelBene,Suzan K.,P,WA01,11/8/2023,2023-11-08,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023930.pdf
20024016,DelBene,Suzan K.,P,WA01,11/26/2023,2023-11-26,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024016.pdf
20024080,DelBene,Suzan K.,P,WA01,12/13/2023,2023-12-13,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024080.pdf
20024173,DelBene,Suzan K.,P,WA01,12/23/2023,2023-12-23,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024173.pdf
20022528,Dingell,Debbie,P,MI06,3/8/2023,2023-03-08,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022528.pdf
20022585,Dingell,Debbie,P,MI06,3/15/2023,2023-03-15,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022585.pdf
20022749,Dingell,Debbie,P,MI06,4/19/2023,2023-04-19,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022749.pdf
20022957,Dingell,Debbie,P,MI06,5/15/2023,2023-05-15,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022957.pdf
20024143,Dingell,Debbie,P,MI06,12/14/2023,2023-12-14,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024143.pdf
20022184,Dingell,Debbie,P,MI12,1/1/2023,2023-01-01,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022184.pdf
20022293,Dingell,Debbie,P,MI12,1/19/2023,2023-01-19,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022293.pdf
20022228,Doggett,Lloyd,P,TX35,1/5/2023,2023-01-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022228.pdf
20022517,Doggett,Lloyd,P,TX37,3/6/2023,2023-03-06,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022517.pdf
20022697,Doggett,Lloyd,P,TX37,4/10/2023,2023-04-10,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022697.pdf
20022859,Doggett,Lloyd,P,TX37,5/4/2023,2023-05-04,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022859.pdf
20023097,Doggett,Lloyd,P,TX37,6/7/2023,2023-06-07,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023097.pdf
20023279,Doggett,Lloyd,P,TX37,7/10/2023,2023-07-10,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023279.pdf
20023456,Doggett,Lloyd,P,TX37,8/7/2023,2023-08-07,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023456.pdf
20023652,Doggett,Lloyd,P,TX37,9/8/2023,2023-09-08,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023652.pdf
20023810,Doggett,Lloyd,P,TX37,10/5/2023,2023-10-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023810.pdf
20023962,Doggett,Lloyd,P,TX37,11/6/2023,2023-11-06,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023962.pdf
20024166,Doggett,Lloyd,P,TX37,12/18/2023,2023-12-18,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024166.pdf
20022361,Dunn,"Neal Patrick MD, Facs",P,FL02,2/17/2023,2023-02-17,"Neal Patrick MD, Facs Dunn",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022361.pdf
20023022,Dunn,"Neal Patrick MD, Facs",P,FL02,5/26/2023,2023-05-26,"Neal Patrick MD, Facs Dunn",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023022.pdf
20023779,Estes,Ron,P,KS04,9/30/2023,2023-09-30,Ron Estes,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023779.pdf
20022547,Evans,Dwight,P,PA03,3/9/2023,2023-03-09,Dwight Evans,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022547.pdf
20023246,Evans,Dwight,P,PA03,7/5/2023,2023-07-05,Dwight Evans,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023246.pdf
8219359,Fleischmann,"Charles J. ""Chuck""",P,TN03,2/13/2023,2023-02-13,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219359.pdf
8219527,Fleischmann,"Charles J. ""Chuck""",P,TN03,5/9/2023,2023-05-09,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219527.pdf
8219919,Fleischmann,"Charles J. ""Chuck""",P,TN03,8/14/2023,2023-08-14,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219919.pdf
8220049,Fleischmann,"Charles J. ""Chuck""",P,TN03,11/17/2023,2023-11-17,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220049.pdf
20022861,Flood,Mike,P,NE01,5/4/2023,2023-05-04,Mike Flood,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022861.pdf
20022211,Foxx,Virginia,P,NC05,1/3/2023,2023-01-03,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022211.pdf
20022213,Foxx,Virginia,P,NC05,1/3/2023,2023-01-03,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022213.pdf
20022352,Foxx,Virginia,P,NC05,2/3/2023,2023-02-03,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022352.pdf
20022504,Foxx,Virginia,P,NC05,3/3/2023,2023-03-03,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022504.pdf
20022646,Foxx,Virginia,P,NC05,4/4/2023,2023-04-04,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022646.pdf
20022822,Foxx,Virginia,P,NC05,5/1/2023,2023-05-01,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022822.pdf
20023059,Foxx,Virginia,P,NC05,6/2/2023,2023-06-02,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023059.pdf
20023237,Foxx,Virginia,P,NC05,7/7/2023,2023-07-07,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023237.pdf
20023393,Foxx,Virginia,P,NC05,7/28/2023,2023-07-28,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023393.pdf
20023613,Foxx,Virginia,P,NC05,9/5/2023,2023-09-05,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023613.pdf
20023809,Foxx,Virginia,P,NC05,10/6/2023,2023-10-06,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023809.pdf
20023946,Foxx,Virginia,P,NC05,11/7/2023,2023-11-07,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023946.pdf
20024072,Foxx,Virginia,P,NC05,12/5/2023,2023-12-05,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024072.pdf
20022218,Frankel,Lois,P,FL21,1/6/2023,2023-01-06,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022218.pdf
20022357,Frankel,Lois,P,FL22,2/3/2023,2023-02-03,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022357.pdf
20022557,Frankel,Lois,P,FL22,3/13/2023,2023-03-13,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022557.pdf
20022571,Frankel,Lois,P,FL22,4/3/2023,2023-04-03,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022571.pdf
20022805,Frankel,Lois,P,FL22,4/28/2023,2023-04-28,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022805.pdf
20022974,Frankel,Lois,P,FL22,5/19/2023,2023-05-19,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf
20023194,Frankel,Lois,P,FL22,6/24/2023,2023-06-24,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023194.pdf
20023369,Frankel,Lois,P,FL22,7/28/2023,2023-07-28,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023369.pdf
20023573,Frankel,Lois,P,FL22,8/26/2023,2023-08-26,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023573.pdf
20023816,Frankel,Lois,P,FL22,10/10/2023,2023-10-10,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023816.pdf
20023847,Franklin,C. Scott,P,FL18,10/12/2023,2023-10-12,C. Scott Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023847.pdf
20022530,Franklin,Scott Mr,P,FL18,3/7/2023,2023-03-07,Scott Mr Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022530.pdf
20022987,Franklin,Scott Mr,P,FL18,5/23/2023,2023-05-23,Scott Mr Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022987.pdf
20022919,Fulcher,Russ,P,ID01,5/12/2023,2023-05-12,Russ Fulcher,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022919.pdf
20022325,Garcia,Michael,P,CA27,1/26/2023,2023-01-26,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022325.pdf
20023182,Garcia,Michael,P,CA27,6/20/2023,2023-06-20,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023182.pdf
20023553,Garcia,Michael,P,CA27,8/17/2023,2023-08-17,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023553.pdf
20024110,Garcia,Michael,P,CA27,12/7/2023,2023-12-07,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024110.pdf
20022407,Goldman,Daniel,P,NY10,2/24/2023,2023-02-24,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022407.pdf
20022480,Goldman,Daniel,P,NY10,3/20/2023,2023-03-20,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022480.pdf
20022653,Goldman,Daniel,P,NY10,4/17/2023,2023-04-17,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022653.pdf
20022948,Goldman,Daniel,P,NY10,5/19/2023,2023-05-19,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf
20023065,Goldman,Daniel,P,NY10,6/15/2023,2023-06-15,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023065.pdf
20023253,Goldman,Daniel,P,NY10,7/24/2023,2023-07-24,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023253.pdf
20023404,Goldman,Daniel,P,NY10,8/13/2023,2023-08-13,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023404.pdf
20023677,Goldman,Daniel,P,NY10,9/17/2023,2023-09-17,Daniel Goldman,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023677.pdf
20022219,Gottheimer,Josh,P,NJ05,1/13/2023,2023-01-13,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022219.pdf
