bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Sale (Partial),"$15,001 - $50,000",32500.5,False,Self,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,56ab9f1ded2a060aa85df0acf741cab46c115090ff4e59f05fdb0ba208dbf9cc,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,NSRGY,Nestlé S.A.,Stock,Consumer Staples,XLP,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,d397587796b87f3c097a35b734b472b901e6584ed9ec4745bee8c18b662849ac,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,ce6089ae8033a2e296404de94dd17db7a66f67e288b733b58f34abc5814d9d15,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,PANW,"Palo Alto Networks, Inc.",Stock,Information Technology,XLK,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,2eef50cc6536c93db2020c96d09f7f01118f16d2f1d592b7ba8bea56b8580915,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,UNH,UnitedHealth Group Incorporated,Stock,Health Care,XLV,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,89622eaa274a0ecc071e07a47caba6d3cf1943cf18c7138c0a0d07768cf45de4,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,PANW,"Palo Alto Networks, Inc.",Stock,Information Technology,XLK,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,2f2bb73ab7ff53b63a1fb33e832c46b47d26fa5579acc564ec6397fe54d18f21,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,NVDA,NVIDIA Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,520612525ca5443e73bc56384f790ba770c8e7dc2ef9d1da89f02251c706ebb4,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-11,2017-02-14,plausible,MDT,Medtronic plc,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Child,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,34bf496d40b514c648a75e582d840f9c8415ddac68099d78c4c9ebd67d2f43ed,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-17,2017-06-08,implausible,BIVV,BIVV-Bioverativ Inc.,Stock,Health Care,XLV,Exchange,"$1,001 - $15,000",8000.5,False,Spouse,b33c92f5-43d9-430a-8c52-7e5c29954e6d,https://efdsearch.senate.gov/search/view/ptr/b33c92f5-43d9-430a-8c52-7e5c29954e6d/,5c3223daddd2097b928cdf914afdaf780882f05de58894be5016b74fc72cf58d,senate-efd-electronic,explicit,llm,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-24,2017-02-14,plausible,IR,Ingersoll-Rand Plc,Stock,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,835597e49d96379d776f2b9b01a847908fad5f18a7ddf02c5f09bc159b235e4c,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-24,2017-02-14,plausible,BA,The Boeing Company,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,6fe03721a0827f9eb7c70830c886d2a554e01035137e3fe79db7202808b23970,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-24,2017-02-14,plausible,TMUS,"T-Mobile US, Inc.",Stock,Communication Services,XLC,Purchase,"$15,001 - $50,000",32500.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,1a2a3dfc99434ed9dc053d2feae979bd98d6316402299753d95398f9ee3b3ecc,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-25,2017-02-14,plausible,USB,U.S. Bancorp,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Self,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,315b3319cbd052cdd98a4d870e4ac126a58386c3513e2aed75d7895e63e323bf,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-25,2017-02-14,plausible,IR,Ingersoll-Rand Plc,Stock,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,Self,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,cdf6556ad86714bb71f93b6738c1f32bb24ff86fdbfb3e50ccf5b5b04489d19f,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-30,2017-02-14,plausible,BRK-B,Berkshire Hathaway Inc.,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Self,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,a50d2a53e8d38578d8297acb35d1991f297b96725ebc86237c16889c01cb7803,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-30,2017-02-14,plausible,MO,"Altria Group, Inc.",Stock,Consumer Staples,XLP,Sale (Full),"$15,001 - $50,000",32500.5,False,Self,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,cb6538bd0142d9f0b84172e5dbc7535fb972bc805351f38402f56018bd615305,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-30,2017-02-14,plausible,LW,"LW-Lamb Weston Holdings, Inc.",Stock,Consumer Staples,XLP,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,0e66f5405ad244251c85e243042a191c34c23da16fd6577e1d2f53c43b5aaa80,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-01-30,2017-02-14,plausible,MO,"MO-Altria Group, Inc.",Stock,Consumer Staples,XLP,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,18f07909-0ca6-4804-8503-d83c0b84a15e,https://efdsearch.senate.gov/search/view/ptr/18f07909-0ca6-4804-8503-d83c0b84a15e/,0b2230c0b30f49040a29a0913a290a97b47435a8c1dd1500d227a47400d61bc4,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-10,2017-03-15,plausible,PFE,PFE-PFE-Pfizer Inc.,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,Self,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,a4e6fb420f7e134a418cda664d056c82c7be45884b4d2e7c3e99eff2e8476e7c,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-10,2017-03-15,plausible,ADI,"ADI-Analog Devices, Inc.",Stock,Information Technology,XLK,Purchase,"$15,001 - $50,000",32500.5,False,Self,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,2e03366e30023e2921ba31f0740ebc6f264be72b0f4453a203c6a3e0fea780ed,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-10,2017-03-15,plausible,DISH,DISH-DISH Network Corporation,Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Self,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,866482db6249caa4e78fb8311dc8c1d35e1a13d226cc9ab9c00cfee8241054cd,senate-efd-electronic,explicit,llm,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-10,2017-03-15,plausible,DISH,DISH Network Corporation,Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,f898b035dada168ad02e32c3ea9f7512c85bc0815cfdbca13f8649613c0dd88b,senate-efd-electronic,explicit,llm,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,MCK,MCK-McKesson Corporation,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,cdde8b896be9414e2a6fcc752fd452fa71fb39f7d8e9be654b7da243a9cace17,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,BMY,BMY-Bristol-Myers Squibb Company,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,676ef7bdd8847fc5d55d6c1e8cdedaf70e5b5108c60ee179eddf5f5ebea8d1b1,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,ABT,ABT-Abbott Laboratories,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,f63cba61ab1df856d0bd65beef06812245c6ab939c9e198a56cb82340dbb63a5,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,EL,The Estée Lauder Companies Inc.,Stock,Consumer Staples,XLP,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,8edd4db593d5979f07a475c0721e1e4084ba99c12346427c77dd282777426c46,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,BUD,Anheuser-Busch InBev SA/NV,Stock,Consumer Staples,XLP,Sale (Full),"$1,001 - $15,000",8000.5,False,Child,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,49c1373e77f9637641ec9834493b505fe1fd1233e8ee09088832e516935a651d,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,JPM,JPMorgan Chase & Co.,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Child,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,a1df377d83f66a8de5242c231bbb24ae4298adb4f7fec71e316e86c00b95e9e8,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,BMY,Bristol-Myers Squibb Company,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,Child,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,815253147c7bce2c2df32e9e60d78d4bd3dd95244d2289e9738401054f0a3826,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,JCI,Johnson Controls International plc,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,Child,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,c70480a821fb9e1551770214a2d5f4c83892f8148f80f2e2dcd42a887c93f912,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,CVS,CVS Health Corporation,Stock,Health Care,XLV,Sale (Partial),"$15,001 - $50,000",32500.5,False,Child,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,7e06c771d1b2e96f55b2e6b087b25a9db3c9297ef842d1714596905b9bd49ef7,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-02-23,2017-03-15,plausible,BRK-B,Berkshire Hathaway Inc.,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,e88cacd7-1411-4d5e-858b-68ec24cd6471,https://efdsearch.senate.gov/search/view/ptr/e88cacd7-1411-4d5e-858b-68ec24cd6471/,3ffe454e883790afdb7f6cbc00eb91f62587bc398d3ce95aea8d143b1964c9c5,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-03-06,2017-04-17,plausible,MCHP,Microchip Technology Incorporated,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,0c3d0d20-2de7-463c-bf63-94a4277a1f2c,https://efdsearch.senate.gov/search/view/ptr/0c3d0d20-2de7-463c-bf63-94a4277a1f2c/,61a264bd5b8c38aede0befc08312941b358e952a187ae7766a7d439115a79bd2,senate-efd-electronic,explicit,yfinance,0,10
W000802,Sheldon Whitehouse,senate,Democrat,RI,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,True,2017-03-06,2017-04-17,plausible,CAG,"Conagra Brands, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,0c3d0d20-2de7-463c-bf63-94a4277a1f2c,https://efdsearch.senate.gov/search/view/ptr/0c3d0d20-2de7-463c-bf63-94a4277a1f2c/,8999f4aa53c005d95236525c7966cd7221657cd237b01786d98c5ce58b7f6bef,senate-efd-electronic,explicit,yfinance,0,10
