bioguide_id,annee,n_trades,n_buy,buy_share,notional,n_tickers,sect_dom,n_days,vol,sharpe,ret_annee,exces_spy_annee
L000579,2016,92.0,48.0,0.5217391304347826,1374741.5,46.0,Communication Services,252.0,0.131214201648929,1.0013302125926757,0.1306355757994584,0.010656460121409417
L000579,2017,74.0,27.0,0.36486486486486486,1131037.0,37.0,Communication Services,251.0,0.07813596399508328,2.517242134215546,0.21264253631792807,-0.004411378221861106
L000579,2018,180.0,67.0,0.37222222222222223,1210531.0,40.0,Information Technology,251.0,0.1747996601589152,0.02069230879207722,-0.011553330177199839,0.03413676839309787
L000579,2019,155.0,68.0,0.43870967741935485,959926.5,40.0,Information Technology,252.0,0.12250090503447265,2.2654460860477466,0.30982316298459844,-0.0024153600451706225
L000579,2020,309.0,116.0,0.37540453074433655,1708096.0,42.0,Information Technology,253.0,0.30049723397418804,0.8696523649741982,0.241953002322981,0.058636515044171
L000579,2021,109.0,45.0,0.41284403669724773,1227839.0,32.0,Consumer Discretionary,252.0,0.12944296217310952,1.3281744489859113,0.1776423329921668,-0.10964498500486664
L000579,2022,69.0,28.0,0.4057971014492754,790033.0,28.0,Consumer Discretionary,251.0,0.21780712296251134,-0.8353922148331839,-0.18523082218589815,-0.0034773085750827715
L000579,2023,,,,,,,250.0,0.12262912444676809,1.8810921656437536,0.24772572357131462,-0.01403224349801624
L000579,2024,,,,,,,252.0,0.1070149869071719,1.570433821438039,0.17620598983094604,-0.07265869060716379
L000579,2025,,,,,,,250.0,0.14901748206708937,0.6815074338476188,0.09393418039387136,-0.08325637472527503
L000579,2026,,,,,,,125.0,0.122308024390896,-0.4960331777799259,-0.033217733788889925,-0.13120282707663944
L000581,2016,4.0,2.0,0.5,32002.0,3.0,Communication Services,43.0,0.25338922613177706,-2.8716493590322347,-0.12168860932725933,-0.17959571882131975
L000581,2017,1.0,1.0,1.0,8000.5,1.0,Information Technology,251.0,0.20885090127971132,2.8848344050423775,0.7820326462551228,0.5649787317153336
L000581,2018,9.0,7.0,0.7777777777777778,96504.5,7.0,Communication Services,251.0,0.3192422287167709,-0.6408844051970054,-0.225094329575941,-0.1794042310056433
L000581,2019,5.0,5.0,1.0,40002.5,5.0,Consumer Discretionary,252.0,0.24485763691914036,1.332675080634862,0.34517160360858035,0.03293308057881128
L000581,2020,,,,,,,253.0,0.41072541334759516,1.830648983545339,0.951778767887455,0.768462280608645
L000581,2021,,,,,,,252.0,0.30819967726588193,1.040850781283882,0.31431870854689703,0.027031390549863588
L000581,2022,,,,,,,251.0,0.5134641298195901,-1.1680403882961046,-0.5175803770595351,-0.33582686344871965
L000581,2023,,,,,,,250.0,0.33966317303100807,2.8373058164429246,1.4555754013259379,1.193817434256607
L000581,2024,,,,,,,252.0,0.41591208140825375,1.9547281956176634,1.0674524816588744,0.8185878012207646
L000581,2025,,,,,,,250.0,0.42304873233781326,0.9212181184743996,0.3474616001511832,0.17027104503203683
L000581,2026,,,,,,,125.0,0.34285514692332314,0.6963505841091929,0.09361165414583716,-0.00437343914191235
L000590,2019,396.0,213.0,0.5378787878787878,3217198.0,134.0,Industrials,244.0,0.12504104510053735,2.7789652544784706,0.3891365763661947,0.12280459836278146
L000590,2020,321.0,171.0,0.5327102803738317,2641660.5,139.0,Consumer Discretionary,253.0,0.3795407567375149,0.45993286695933855,0.10718827681995635,-0.07612821045885365
L000590,2021,259.0,146.0,0.5637065637065637,2121129.5,116.0,Consumer Discretionary,252.0,0.16926677760875256,1.2893512635872273,0.22616113805214688,-0.06112617994488656
L000590,2022,61.0,4.0,0.06557377049180328,586030.5,59.0,Consumer Discretionary,251.0,0.2872207806673175,-0.6588455302725154,-0.20511715329121227,-0.023363639680396897
L000590,2023,9.0,0.0,0.0,145504.5,8.0,Financials,250.0,0.17312918660968796,1.4080284811307304,0.2547443991932128,-0.007013567876118065
L000590,2024,1.0,1.0,1.0,8000.5,1.0,Industrials,252.0,0.16792399548394712,1.0106068199465508,0.1683430332868665,-0.08052164715124333
L000590,2025,18.0,0.0,0.0,2142009.0,10.0,Consumer Discretionary,250.0,0.23373214633966485,0.44744997922714624,0.0798654547349602,-0.09732510038418618
L000590,2026,1.0,0.0,0.0,8000.5,1.0,Consumer Discretionary,125.0,0.2550777865495547,1.9858594014507254,0.26496178773459245,0.16697669444684293
L000591,2021,4.0,3.0,0.75,766002.0,4.0,Consumer Discretionary,199.0,0.44175790492109435,-0.9616779561157435,-0.33805803965348513,-0.5697511320196544
L000591,2022,,,,,,,251.0,0.6284990403087818,-0.5678609688894393,-0.42321774527627676,-0.24146423166546138
L000591,2023,,,,,,,250.0,0.3570213540024012,2.7369852532113086,1.472702825090682,1.210944858021351
L000591,2024,,,,,,,252.0,0.39390912127390465,0.17460975472126616,-0.007506626048132459,-0.2563713064862423
L000591,2025,,,,,,,250.0,0.3774197411218169,0.9838017716194595,0.3474829555689658,0.17029240044981941
L000591,2026,,,,,,,125.0,0.35719465998413547,-0.36073434750124506,-0.09061707875626368,-0.1886021720440132
L000594,2020,209.0,43.0,0.20574162679425836,113850104.5,89.0,Financials,223.0,0.4526317078598618,0.823359922664167,0.270322791847033,0.1403692073889553
L000594,2021,,,,,,,252.0,0.20028664462621587,1.251835423776923,0.2594302954601322,-0.027857022536901255
L000594,2022,,,,,,,251.0,0.24792193280064348,0.6679593779281026,0.14385729149997983,0.3256108051107952
L000594,2023,,,,,,,250.0,0.1726656578097586,0.1546385270137311,0.011807635803287031,-0.24995033126604382
L000594,2024,,,,,,,252.0,0.1496851084404987,0.6672631750321255,0.09271890044171216,-0.15614577999639767
L000594,2025,,,,,,,250.0,0.22127171560256312,1.1302080579015157,0.2505630517126296,0.07337249659348322
L000594,2026,,,,,,,125.0,0.23224298642873095,2.5845187408050796,0.3285967766730036,0.23061168338525406
L000595,2024,71.0,64.0,0.9014084507042254,617035.5,61.0,Information Technology,48.0,0.12016474876818826,0.42079513459204854,0.008312867342983976,0.00019977070971122224
L000595,2025,121.0,58.0,0.4793388429752066,968060.5,84.0,Information Technology,250.0,0.1802894627012704,0.9443162160892945,0.16512487304240175,-0.012065682076744633
L000595,2026,32.0,15.0,0.46875,256016.0,31.0,Information Technology,125.0,0.20212648539365727,2.1365836423743882,0.2262988046203851,0.12831371133263558
L000596,2024,1.0,0.0,0.0,8000.5,1.0,Health Care,,,,,
L000597,2023,2.0,0.0,0.0,350001.0,1.0,Consumer Discretionary,,,,,
L000597,2024,9.0,5.0,0.5555555555555556,261504.5,6.0,Information Technology,79.0,0.2073243806339794,2.264141460421888,0.1507985968572929,0.07128615206950539
L000597,2025,2.0,1.0,0.5,83001.0,2.0,Health Care,250.0,0.318007296071599,-0.0961738710470488,-0.077644888715797,-0.2548354438349434
L000597,2026,,,,,,,125.0,0.36007918855155735,1.7358466807486168,0.32081307763454303,0.22282798434679352
L000601,2023,60.0,31.0,0.5166666666666667,480030.0,27.0,Information Technology,243.0,0.19568498803542553,2.267537605728217,0.5055961833243334,0.2855970483618564
L000601,2024,52.0,19.0,0.36538461538461536,832526.0,30.0,Information Technology,252.0,0.17160632229740766,1.4519703449350558,0.26414889189680757,0.015284211458697738
L000601,2025,52.0,4.0,0.07692307692307693,1358026.0,36.0,Information Technology,250.0,0.2716831221288112,1.1141927077015836,0.3020618092710621,0.12487125415191569
L000601,2026,,,,,,,125.0,0.2739065322974019,0.8205698341310994,0.09735658074516484,-0.0006285125425846694
M000309,2014,2.0,0.0,0.0,16001.0,2.0,Health Care,,,,,
M000312,2017,1.0,0.0,0.0,8000.5,1.0,Industrials,,,,,
M000317,2022,2.0,1.0,0.5,16001.0,2.0,Communication Services,248.0,0.2729800723406272,0.14776910600454543,0.003111593753036601,0.17337019369851248
M000317,2023,1.0,1.0,1.0,8000.5,1.0,Communication Services,250.0,0.23988285968480721,0.14313842830350076,0.005659969222986616,-0.25609799784634424
M000317,2024,2.0,1.0,0.5,16001.0,2.0,Consumer Discretionary,252.0,0.1775711474092809,1.2637424433302367,0.23198810615819543,-0.016876574279914403
M000317,2025,2.0,0.0,0.0,16001.0,2.0,Consumer Discretionary,250.0,0.1875329776953139,0.0028254845137730728,-0.016877893554527845,-0.19406844867367423
M000317,2026,,,,,,,125.0,0.262149983846062,-0.2989644784152604,-0.054178971201238824,-0.15216406448898834
M000355,2016,1.0,0.0,0.0,75000.5,1.0,Industrials,,,,,
M000355,2017,3.0,2.0,0.6666666666666666,91001.5,2.0,Financials,80.0,0.17263866582375478,3.863240719029042,0.2297476575496269,0.13798912163249955
M000355,2018,4.0,4.0,1.0,32002.0,1.0,Financials,251.0,0.23440655031427216,-0.936174957945507,-0.2182919125547348,-0.17260181398443708
M000355,2019,6.0,4.0,0.6666666666666666,782003.0,3.0,Financials,252.0,0.19807890040335385,1.0798541079965345,0.2144116783694805,-0.09782684466028857
M000355,2020,4.0,4.0,1.0,32002.0,1.0,Financials,253.0,0.6123778352616875,-0.5696130382814356,-0.4164811831379003,-0.5997976704167103
M000355,2021,4.0,4.0,1.0,32002.0,1.0,Financials,252.0,0.33651629100823915,1.5869823008886434,0.6114593410874594,0.3241720230904259
M000355,2022,5.0,5.0,1.0,40002.5,2.0,Financials,251.0,0.33989232371645495,-0.20141889296921697,-0.11785583810124045,0.06389767550957492
M000355,2023,4.0,4.0,1.0,32002.0,1.0,Financials,250.0,0.267107783152988,0.8938895090630306,0.22319903881622838,-0.038558928253102476
M000355,2024,4.0,4.0,1.0,32002.0,1.0,Financials,252.0,0.2808605202981166,1.4910882252229196,0.46205036763968366,0.21318568720157383
M000355,2025,4.0,4.0,1.0,32002.0,1.0,Financials,250.0,0.28281258882790344,1.2078676921219855,0.34841868989802394,0.17122813477887755
M000355,2026,1.0,1.0,1.0,8000.5,1.0,Financials,125.0,0.2819424632325915,-0.3966442353320571,-0.07242193700507626,-0.17040703029282578
M000404,2014,3.0,0.0,0.0,48501.5,3.0,Consumer Discretionary,,,,,
M000404,2015,5.0,0.0,0.0,180502.5,4.0,Consumer Staples,,,,,
M000404,2016,1.0,1.0,1.0,8000.5,1.0,Financials,238.0,0.29530553688460703,2.348188095046465,0.846000429858546,0.6475427491134065
M000404,2017,,,,,,,251.0,0.21233903816061786,0.7676812221697822,0.15019202966319423,-0.06686188487659495
M000404,2018,,,,,,,251.0,0.2621347349857338,-0.7374147283497627,-0.2031541394793389,-0.1574640409090412
M000404,2019,,,,,,,252.0,0.24032604864502888,1.3755257069615394,0.3520014144677144,0.039762891437945314
M000404,2020,,,,,,,253.0,0.7349101647113354,0.29351877733275455,-0.054252163855918356,-0.23756865113472836
M000404,2021,,,,,,,252.0,0.3135033070570446,1.7045344565209055,0.6245676087456147,0.33728029074858124
M000404,2022,,,,,,,251.0,0.3624342770123879,-0.5053543822110178,-0.2193866500337398,-0.03763313642292443
M000404,2023,,,,,,,250.0,0.39070723684195213,0.45168474536755593,0.10411201017187177,-0.15764595689745908
M000404,2024,,,,,,,252.0,0.24872013136960908,1.0908018750084028,0.27197364120397194,0.023108960765862108
M000404,2025,,,,,,,250.0,0.279206343763755,0.6374661772770481,0.14753567591371586,-0.02965487920543053
M000404,2026,,,,,,,125.0,0.2904491294412594,1.6433711793874497,0.24087898131686014,0.14289388802911063
M000725,2013,4.0,3.0,0.75,32002.0,2.0,Energy,199.0,0.33347044651994384,0.886163520969569,0.2086560931880861,-0.004623932279331333
M000725,2014,3.0,3.0,1.0,24001.5,3.0,Communication Services,252.0,0.3045490725795443,1.3202622151666867,0.4273746433381782,0.2927366339815576
M000725,2015,,,,,,,252.0,0.2512581022729684,-0.06568039356875197,-0.04685599797742834,-0.0591986501035906
M000725,2016,,,,,,,252.0,0.24971138268263393,0.5665187512665205,0.1165073730683539,-0.003471742609695072
M000725,2017,,,,,,,251.0,0.19559302022590117,0.2331496974820693,0.026729374834681963,-0.1903245397051072
M000725,2018,,,,,,,251.0,0.22726374458570645,0.1598621330915391,0.010535023222090212,0.05622512179238792
M000725,2019,,,,,,,252.0,0.19815059550176586,0.7819657253706948,0.14493156204070323,-0.16730696098906583
M000725,2020,,,,,,,253.0,0.5803012873233803,-0.24705200351194967,-0.2708782539902762,-0.4541947412690862
M000725,2021,,,,,,,252.0,0.27032238979433865,-0.06936051855425432,-0.053726156466836206,-0.34101347446386965
M000725,2022,,,,,,,251.0,0.33929558791751346,-0.6603009085712914,-0.24467103976224636,-0.06291752615143098
M000725,2023,,,,,,,250.0,0.25635230712067497,0.745112227820378,0.16996135880283147,-0.09179660826649938
M000725,2024,,,,,,,252.0,0.2782519274811071,2.006378218728466,0.6813628992476699,0.4324982188095601
M000725,2025,,,,,,,250.0,0.39653825190359726,0.2922230600236435,0.039163225023699066,-0.13802733009544732
M000725,2026,,,,,,,125.0,0.3781840111797715,0.9750906431075693,0.15946584266631936,0.06148074937856984
M000934,2018,53.0,43.0,0.8113207547169812,497526.5,21.0,Financials,17.0,,,,
M000934,2019,40.0,20.0,0.5,369020.0,23.0,Financials,252.0,0.12240302599286582,2.3860952788453895,0.32899821521085615,0.016759692181087082
M000934,2020,40.0,15.0,0.375,369020.0,26.0,Financials,253.0,0.34642472537198504,0.5148509577531835,0.12587844133591775,-0.05743804594289226
M000934,2021,37.0,15.0,0.40540540540540543,296018.5,21.0,Health Care,252.0,0.1322930851494824,1.8643062234057726,0.2684661964292263,-0.01882112156780713
M000934,2022,,,,,,,251.0,0.21387303211938657,-0.1374049907584901,-0.050681589957726536,0.13107192365308884
M000934,2023,45.0,2.0,0.044444444444444446,384522.5,24.0,Health Care,250.0,0.12844830857392234,0.9617041525823492,0.1211694091822535,-0.14058855788707736
M000934,2024,5.0,1.0,0.2,64502.5,1.0,Financials,252.0,0.10505194763502902,1.335195903266084,0.144216445013986,-0.10464823542412383
M000934,2025,7.0,5.0,0.7142857142857143,56003.5,2.0,Communication Services,250.0,0.16692351065806035,1.1197479763175955,0.18723965828710232,0.01004910316795593
M000934,2026,5.0,4.0,0.8,40002.5,2.0,Financials,125.0,0.10566311490122127,3.0191978101014265,0.16812636753520382,0.07014127424745431
M001111,2017,139.0,67.0,0.48201438848920863,1112069.5,71.0,Financials,201.0,0.06255104307502193,1.5135592323690734,0.07675011253462882,-0.061764858233922526
M001111,2018,,,,,,,251.0,0.14226193865266462,-0.09043472707422981,-0.022626910214297524,0.023063188356000186
M001111,2019,,,,,,,252.0,0.1004158946791051,2.6924103156869297,0.30368364264177705,-0.008554880387992014
M001111,2020,,,,,,,253.0,0.34283312440300084,0.3420112148211461,0.06011517600805938,-0.12320131127075062
M001111,2021,,,,,,,252.0,0.11680609738705534,1.7892750867588363,0.22398466708658837,-0.06330265091044507
M001111,2022,,,,,,,251.0,0.19538015288417182,-0.4315385824814258,-0.09782225323902694,0.08393126037178844
M001111,2023,,,,,,,250.0,0.1138386264782491,0.9404105148893834,0.10493595860092353,-0.15682200846840733
M001111,2024,,,,,,,252.0,0.08941141655764237,1.7578305061985322,0.165480392233039,-0.08338428820507082
M001111,2025,,,,,,,250.0,0.13401823652267023,1.3673137248425111,0.1887191890677622,0.011528633948615807
M001111,2026,,,,,,,125.0,0.11065509685730252,1.1307078755806317,0.060819491694269256,-0.03716560159348026
M001135,2021,117.0,63.0,0.5384615384615384,1279058.5,48.0,Communication Services,243.0,0.13760796500765077,0.7524765889270278,0.09498004033527674,-0.17672885501251656
M001135,2022,383.0,239.0,0.6240208877284595,3889191.5,148.0,Information Technology,251.0,0.2695880030819797,-1.2084491735612657,-0.30288425061234725,-0.12113073700153187
M001135,2023,76.0,30.0,0.39473684210526316,804038.0,31.0,Information Technology,250.0,0.14330701000817453,1.9790926893458434,0.31138707226220386,0.049629105192873
M001135,2024,153.0,84.0,0.5490196078431373,1683076.5,43.0,Information Technology,252.0,0.15523056966686571,2.0232856569289197,0.3524207620861861,0.10355608164807628
M001135,2025,,,,,,,250.0,0.1980951838904406,0.8834700097879781,0.16687350824460467,-0.010317046874541713
M001135,2026,,,,,,,125.0,0.15758213781329186,1.2205434798365002,0.09337570506130888,-0.004609388226440636
M001136,2024,57.0,52.0,0.9122807017543859,1521028.5,45.0,Information Technology,205.0,0.43062928588377664,1.9814150786903655,0.8577867425624974,0.6977814934431261
M001136,2025,1420.0,684.0,0.48169014084507045,12745210.0,426.0,Information Technology,250.0,0.3783406806719845,0.8863032094650161,0.2999468155281575,0.12275626040901111
M001136,2026,2.0,2.0,1.0,40501.0,1.0,Information Technology,125.0,0.28513330675554655,1.566776178865499,0.22313794284305022,0.1251528495553007
M001156,2020,1.0,0.0,0.0,32500.5,1.0,Utilities,,,,,
M001157,2013,175.0,38.0,0.21714285714285714,5468587.5,62.0,Consumer Discretionary,20.0,,,,
M001157,2014,1725.0,1030.0,0.5971014492753624,53741362.5,231.0,Consumer Discretionary,252.0,0.1400788819857033,0.5489068121789351,0.06940239693794226,-0.06523561241867837
M001157,2015,749.0,298.0,0.3978638184245661,63383374.5,162.0,Consumer Discretionary,252.0,0.19707521108656784,-0.012395077777200707,-0.021611310920228166,-0.03395396304639042
M001157,2016,438.0,92.0,0.2100456621004566,12661719.0,102.0,Energy,252.0,0.2067284236984777,0.37464387084557493,0.05758958203958797,-0.062389533638461
M001157,2017,1965.0,973.0,0.4951653944020356,55602982.5,191.0,Consumer Discretionary,251.0,0.09375677584242442,2.4972142076689567,0.2570052964190175,0.03995138187922831
M001157,2018,2392.0,1154.0,0.48244147157190637,94940196.0,193.0,Industrials,251.0,0.17257458021119668,-0.7094695309544407,-0.1278786715735355,-0.08218857300323779
M001157,2019,1657.0,823.0,0.4966807483403742,73791329.5,164.0,Financials,252.0,0.13873881092601342,1.6373368671491748,0.24291813269507578,-0.06932039033469328
M001157,2020,1466.0,844.0,0.5757162346521146,87074238.5,200.0,Industrials,253.0,0.36111456387594937,0.5160904638300854,0.12852718733326185,-0.05478929994554815
M001157,2021,1185.0,441.0,0.3721518987341772,91725593.0,159.0,Financials,252.0,0.14897160583190952,1.4663728074960094,0.23034959005664213,-0.056937727940391314
M001157,2022,1241.0,490.0,0.39484286865431106,66808123.5,155.0,Information Technology,251.0,0.2333724906232832,-0.4610999902645427,-0.12559421307299556,0.05615930053781981
M001157,2023,956.0,387.0,0.40481171548117156,54930478.0,131.0,Information Technology,250.0,0.14151315333713327,1.2171580423163768,0.1746098069064539,-0.08714816016287696
M001157,2024,1128.0,378.0,0.3351063829787234,77446069.0,134.0,Information Technology,252.0,0.13512067409508816,1.2482046861463265,0.17294370941056547,-0.07592097102754436
M001157,2025,719.0,237.0,0.32962447844228093,39540359.5,131.0,Information Technology,250.0,0.1963139414273423,0.8166359285122727,0.15029880489574388,-0.02689175022340251
M001157,2026,343.0,192.0,0.5597667638483965,10258171.5,107.0,Information Technology,125.0,0.16599227209595577,1.2577603821307783,0.1015816874110349,0.0035965941232853904
M001163,2020,2.0,0.0,0.0,83001.0,2.0,Communication Services,,,,,
M001180,2013,2.0,0.0,0.0,16001.0,2.0,Health Care,,,,,
M001180,2014,36.0,29.0,0.8055555555555556,288018.0,27.0,Consumer Discretionary,208.0,0.11831623339872448,1.3052416153238513,0.12939185742494885,0.015796664653406456
M001180,2015,43.0,36.0,0.8372093023255814,1005521.5,26.0,Health Care,252.0,0.15751296010881427,0.910660006300072,0.13999517897014258,0.12765252684398032
M001180,2016,43.0,20.0,0.46511627906976744,613521.5,21.0,Consumer Staples,252.0,0.12699499399002137,0.6656016994853057,0.07949253784457544,-0.040486577833473536
M001180,2017,44.0,34.0,0.7727272727272727,744022.0,33.0,Health Care,251.0,0.07035126629757195,2.6819923221353945,0.20371421379303878,-0.013339700746750394
M001180,2018,80.0,33.0,0.4125,1845540.0,49.0,Health Care,251.0,0.15521322372906862,0.4576849016717746,0.06053027866389549,0.1062203772341932
M001180,2019,46.0,17.0,0.3695652173913043,877004.0,27.0,Industrials,252.0,0.12273042214524238,1.8986542904209343,0.2528320873845422,-0.05940643564522685
M001180,2020,99.0,62.0,0.6262626262626263,1244860.5,36.0,Industrials,253.0,0.3309162473177102,0.831306479742436,0.24744537284245438,0.06412888556364438
M001180,2021,28.0,10.0,0.35714285714285715,521952.5,21.0,Information Technology,252.0,0.1258492606408593,2.5791579187704454,0.3723048742395172,0.08501755624248375
M001180,2022,13.0,5.0,0.38461538461538464,104006.5,13.0,Industrials,251.0,0.2268992153859363,-0.5950509201059716,-0.14793689064496007,0.0338166229658553
M001180,2023,,,,,,,250.0,0.11751878335756562,1.4636345902745107,0.17794119793279073,-0.08381676913654013
M001180,2024,,,,,,,252.0,0.11254154807300765,1.2469662990133488,0.14337266167293428,-0.10549201876517555
M001180,2025,,,,,,,250.0,0.15122310294912755,0.4952514612845996,0.06508070751750417,-0.11210984760164222
M001180,2026,,,,,,,125.0,0.12701401487453867,-0.06549438651079459,-0.008063643726931913,-0.10604873701468143
M001182,2014,9.0,2.0,0.2222222222222222,194504.5,8.0,Energy,193.0,0.14867318391474618,0.44842854454527603,0.043503065593071266,-0.08682276218274576
M001182,2015,8.0,3.0,0.375,137504.0,7.0,Materials,252.0,0.20367529328421666,-1.2251797353912222,-0.2368817583195506,-0.24922441044571286
M001182,2016,19.0,4.0,0.21052631578947367,176509.5,15.0,Materials,252.0,0.24252476879701282,0.9453889384297318,0.22118518187739578,0.1012060661993468
M001182,2017,,,,,,,251.0,0.08968540770718343,0.4200846326972985,0.03409927770093191,-0.18295463683885727
M001182,2018,,,,,,,251.0,0.1417496348289386,-0.8403599709069224,-0.12074166806093423,-0.07505156949063652
M001182,2019,,,,,,,252.0,0.10414932069975737,2.2040645304763453,0.25115181737093817,-0.0610867056588309
M001182,2020,,,,,,,253.0,0.48624044002714634,-0.004167374207014605,-0.11858028329155479,-0.3018967705703648
M001182,2021,,,,,,,252.0,0.14341687196276004,1.4823675321672312,0.22416261696930007,-0.06312470102773338
M001182,2022,,,,,,,251.0,0.2122212953579384,0.2927764200078893,0.04027910648818178,0.22203262009899716
M001182,2023,,,,,,,250.0,0.16354154560058348,-0.05363480801045122,-0.021927927948492965,-0.2836858950178238
M001182,2024,,,,,,,252.0,0.11122832856665685,2.1208408292037007,0.2581241312484206,0.009259450810310765
M001182,2025,,,,,,,250.0,0.1409877595842906,1.3815350733908314,0.201176189660083,0.023985634540936607
M001182,2026,,,,,,,125.0,0.12247291882442221,1.9150949681856446,0.11917999634388088,0.021194903056131364
M001183,2017,1.0,1.0,1.0,75000.5,1.0,Financials,176.0,0.2066732638165158,1.2432214425150854,0.1787814019734839,0.027809475485226498
M001183,2018,,,,,,,251.0,0.2288396245626235,-0.6113052734986041,-0.15255728532235846,-0.10686718675206075
M001183,2019,,,,,,,252.0,0.2329745581721559,1.3001607000484896,0.31742487971737865,0.0051863566876095835
M001183,2020,,,,,,,253.0,0.6547227318332369,0.14627920292172275,-0.11062896715639248,-0.2939454544352025
M001183,2021,,,,,,,252.0,0.3137452177457223,0.9195954405351193,0.2705351172496486,-0.016752200747384816
M001183,2022,,,,,,,251.0,0.338388423157419,0.03567234796119565,-0.04369916278502728,0.1380543508257881
M001183,2023,,,,,,,250.0,0.366251974225103,0.0539549984758782,-0.047203805245132235,-0.3089617723144631
M001183,2024,,,,,,,252.0,0.2744144559597249,1.1940969977364682,0.33713899879821385,0.08827431836010402
M001183,2025,,,,,,,250.0,0.29666660655434024,0.49707890730382676,0.10777284603824011,-0.06941770908090628
M001183,2026,,,,,,,125.0,0.2894266171994301,0.47925791680561425,0.049257877207327994,-0.04872721608042152
M001184,2020,1.0,0.0,0.0,32500.5,1.0,Consumer Discretionary,,,,,
M001185,2020,8.0,0.0,0.0,64004.0,8.0,Information Technology,,,,,
M001186,2021,257.0,10.0,0.038910505836575876,4546366.5,202.0,Financials,245.0,0.20424021447439714,0.1602652323008621,0.011675933950990869,-0.25899238864750496
M001186,2022,1.0,0.0,0.0,8000.5,1.0,Industrials,251.0,0.2502795329754631,0.7899876278408734,0.1798765733599601,0.3616300869707755
M001186,2023,,,,,,,250.0,0.17165792304231106,-0.2035905172354074,-0.04813447089581302,-0.3098924379651439
M001186,2024,,,,,,,252.0,0.19325396341529147,-0.5721722051950491,-0.12130585390468784,-0.3701705343427977
M001186,2025,,,,,,,250.0,0.2443822555666287,-0.5502706342632505,-0.15049796995978326,-0.32768852507892965
M001186,2026,,,,,,,125.0,0.27970412610472184,0.7090627720997841,0.08228176713956414,-0.01570332614818537
M001187,2013,7.0,0.0,0.0,105003.5,6.0,Information Technology,,,,,
M001187,2014,10.0,9.0,0.9,220505.0,10.0,Information Technology,245.0,0.11515229073272677,-0.1661050398188856,-0.02471457643572439,-0.1627413728857201
M001187,2015,,,,,,,252.0,0.1597921319294085,0.0027694453905708015,-0.01219292552413842,-0.024535577650300677
M001187,2016,2.0,0.0,0.0,16001.0,1.0,Information Technology,252.0,0.13528845282047375,1.0370450541500076,0.14011509539534206,0.020135979717293084
M001187,2017,,,,,,,251.0,0.08415531325976985,0.2106553978149794,0.014242120658320978,-0.2028117938814682
M001187,2018,6.0,6.0,1.0,48003.0,6.0,Information Technology,251.0,0.1769379817851702,-1.048373434083133,-0.1816642942990765,-0.13597419572877878
M001187,2019,,,,,,,252.0,0.14888215135208663,1.863372973695337,0.30501028069839786,-0.007228242331371204
M001187,2020,,,,,,,253.0,0.3610272216126444,0.3300747830311073,0.05523126073914053,-0.12808522653966947
M001187,2021,,,,,,,252.0,0.15877271717371705,1.3119630713761075,0.216134878329588,-0.07115243966744544
M001187,2022,,,,,,,251.0,0.22149238347465586,-0.279684238911475,-0.08246305018987965,0.09929046342093573
M001187,2023,,,,,,,250.0,0.13053035324276988,0.19179449059990195,0.016550830433588626,-0.24520713663574223
M001187,2024,,,,,,,252.0,0.1192721897939198,2.3259694282880767,0.3102341534767732,0.06136947303866336
M001187,2025,,,,,,,250.0,0.1741363041935288,2.127983075131969,0.42238969475932286,0.24519913964017648
M001187,2026,,,,,,,125.0,0.20532173686256672,1.670202432611385,0.17311532564297782,0.07513023235522831
M001188,2015,12.0,9.0,0.75,96006.0,5.0,,219.0,0.16450312083878993,-0.35611251402803484,-0.060730570225182245,-0.05166764492494891
M001188,2016,,,,,,,252.0,0.15394323477534527,0.9484375853017946,0.14353118755404304,0.023552071875994063
M001188,2017,,,,,,,251.0,0.08020778052014925,1.8903249011285361,0.15926007913805496,-0.05779383540173422
M001188,2018,,,,,,,251.0,0.14714476256855769,-0.7773760073971911,-0.11727716180844916,-0.07158706323815145
M001188,2019,,,,,,,252.0,0.1636232788838897,1.4629723057875306,0.25356342120955633,-0.05867510182021274
M001188,2020,,,,,,,253.0,0.361455954239378,0.3679949816007854,0.06935920244035287,-0.11395728483845713
M001188,2021,,,,,,,252.0,0.15339480781520537,1.2870530380791656,0.20398435776689894,-0.0833029602301345
M001188,2022,,,,,,,251.0,0.22542794304814018,-0.5224514947462812,-0.13285473427129502,0.04889877933952036
M001188,2023,,,,,,,250.0,0.14541505761705792,1.0018488325469626,0.14345379934558533,-0.11830416772374552
M001188,2024,,,,,,,252.0,0.15237644683965829,0.7780856204093244,0.11286258851641495,-0.13600209192169488
M001188,2025,,,,,,,250.0,0.15867013692760412,1.0656351112314932,0.16788037509749598,-0.009310180021650405
M001188,2026,,,,,,,125.0,0.15385319880322018,2.1973825396403894,0.17559771439953664,0.07761262111178713
M001190,2023,126.0,117.0,0.9285714285714286,2617063.0,65.0,Information Technology,250.0,0.18031121337891282,0.9110799406989366,0.1582231074374283,-0.10353485963190256
M001190,2024,84.0,43.0,0.5119047619047619,4687042.0,45.0,Consumer Staples,252.0,0.1373430980734259,1.5812595377127878,0.23083262403522786,-0.01803205640288197
M001190,2025,141.0,89.0,0.6312056737588653,6815070.5,67.0,Information Technology,250.0,0.1732574458965578,0.9660175887320416,0.16324566220180947,-0.013944892917336915
