doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20025711,Franklin,C. Scott,P,FL18,8/20/2024,2024-08-20,C. Scott Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025711.pdf
20026020,Franklin,C. Scott,P,FL18,10/15/2024,2024-10-15,C. Scott Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026020.pdf
20025670,Gallego,Ruben,P,AZ03,8/13/2024,2024-08-13,Ruben Gallego,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025670.pdf
20024673,Garcia,Michael,P,CA27,3/12/2024,2024-03-12,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024673.pdf
20025632,Garcia,Michael,P,CA27,8/9/2024,2024-08-09,Michael Garcia,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025632.pdf
20025806,Gooden,Lance,P,TX05,9/6/2024,2024-09-06,Lance Gooden,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025806.pdf
20026382,Gooden,Lance,P,TX05,12/12/2024,2024-12-12,Lance Gooden,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026382.pdf
20024248,Gottheimer,Josh,P,NJ05,1/7/2024,2024-01-07,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024248.pdf
20024461,Gottheimer,Josh,P,NJ05,2/15/2024,2024-02-15,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024461.pdf
20024612,Gottheimer,Josh,P,NJ05,3/7/2024,2024-03-07,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024612.pdf
20024801,Gottheimer,Josh,P,NJ05,4/7/2024,2024-04-07,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024801.pdf
20025020,Gottheimer,Josh,P,NJ05,5/15/2024,2024-05-15,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025020.pdf
20025207,Gottheimer,Josh,P,NJ05,6/8/2024,2024-06-08,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025207.pdf
20025419,Gottheimer,Josh,P,NJ05,7/9/2024,2024-07-09,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025419.pdf
20025678,Gottheimer,Josh,P,NJ05,8/15/2024,2024-08-15,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025678.pdf
20025804,Gottheimer,Josh,P,NJ05,9/11/2024,2024-09-11,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025804.pdf
20025953,Gottheimer,Josh,P,NJ05,10/3/2024,2024-10-03,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025953.pdf
20026154,Gottheimer,Josh,P,NJ05,11/6/2024,2024-11-06,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026154.pdf
20026314,Gottheimer,Josh,P,NJ05,12/5/2024,2024-12-05,Josh Gottheimer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026314.pdf
20024517,Graves,Garret,P,LA06,2/15/2024,2024-02-15,Garret Graves,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024517.pdf
20024062,Green,Mark Dr,P,TN07,1/17/2024,2024-01-17,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024062.pdf
20024413,Green,Mark Dr,P,TN07,2/1/2024,2024-02-01,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024413.pdf
20024572,Green,Mark Dr,P,TN07,2/29/2024,2024-02-29,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024572.pdf
20024677,Green,Mark Dr,P,TN07,3/13/2024,2024-03-13,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024677.pdf
20024800,Green,Mark Dr,P,TN07,4/7/2024,2024-04-07,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024800.pdf
