year,doc_id,filing_date,declarant_name_raw,state_dst,pdf_url,local_path,http_status,download_status,file_size_bytes,sha256,content_type,n_pages,text_extractable_flag,downloaded_at,error_message
2025,20026736,2025-02-07,David P. Joyce,OH14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026736.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026736.pdf,200,ok,65496,da2fb327eba8d9665a85ec321f9c4b135a52badf14cb22640be0d7c5bbe17a94,application/pdf,1,True,2026-06-23T16:06:18+00:00,
2025,20026591,2025-01-22,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026591.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026591.pdf,200,ok,72112,f14612d6293573b26fe2bad3c94658ac48d47a53aaf50e12d4d093289ce73d6b,application/pdf,2,True,2026-06-23T16:06:19+00:00,
2025,20026802,2025-02-19,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026802.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026802.pdf,200,ok,67996,9290cf797f9c05446c301ef993e06946fdc372b2fcbcd102e5f73831a0852ca6,application/pdf,2,True,2026-06-23T16:06:19+00:00,
2025,20027931,2025-03-14,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027931.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027931.pdf,200,ok,71210,a058548a77abb2c377a745b85fb0ddb18c916ac6924fb7eed143dc326a28055c,application/pdf,2,True,2026-06-23T16:06:20+00:00,
2025,20030155,2025-04-18,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030155.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030155.pdf,200,ok,67327,0661751678bcc7d4a9abdfbb6329a59dd92fb6e5687d57fe948bb690c2b9dd6f,application/pdf,2,True,2026-06-23T16:06:20+00:00,
2025,20030275,2025-05-15,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030275.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030275.pdf,200,ok,74515,77bf6794ea97a7ffc26a0a7b4b0e74a471e5cc6792f07206dada35fcb491df21,application/pdf,2,True,2026-06-23T16:06:21+00:00,
2025,20030491,2025-06-17,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030491.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030491.pdf,200,ok,70237,39b8d8c9e18df5b9dbf1bd67973e7b0faf417d09055752b216ffd9144718c55e,application/pdf,2,True,2026-06-23T16:06:21+00:00,
2025,20030671,2025-07-16,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030671.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030671.pdf,200,ok,69135,f41dcb619828af6a8691c53d59284fdb1825202975dd077b2df812cb5c905a6e,application/pdf,2,True,2026-06-23T16:06:22+00:00,
2025,20030946,2025-08-20,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030946.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030946.pdf,200,ok,73011,01fd9bb3487cd495e726a2c8d6c3bcc87c1400d9fe0e80a2f48991bd2f4a4f29,application/pdf,2,True,2026-06-23T16:06:22+00:00,
2025,20032089,2025-09-18,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032089.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032089.pdf,200,ok,70178,c17f2ed545177c89905022a385269ecd76e2713bfbc982c790c80305edebb60d,application/pdf,2,True,2026-06-23T16:06:23+00:00,
2025,20032269,2025-10-14,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032269.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032269.pdf,200,ok,74119,dd0ad1adc5471e5e0e547e9eca748fccceed46d85065160ca3340e181b07b02c,application/pdf,2,True,2026-06-23T16:06:23+00:00,
2025,20033474,2025-11-17,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033474.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033474.pdf,200,ok,67232,1f036a4b1084ec59198bca83bca1e79037596a008a7b28f879424e4ddd75d925,application/pdf,1,True,2026-06-23T16:06:24+00:00,
2025,20033659,2025-12-19,Thomas H. Kean,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033659.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033659.pdf,200,ok,69040,3715b4299106bfd543894f5d7dc665fef843817b1a773ebd085d3d28b2a1a60a,application/pdf,2,True,2026-06-23T16:06:25+00:00,
2025,20026556,2025-01-15,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026556.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026556.pdf,200,ok,66513,8cfdbf75dcd91fed4f2e73f5bb390cf3071798e4a645a1c0bab70b5dca637dd4,application/pdf,2,True,2026-06-23T16:06:25+00:00,
2025,20027837,2025-02-25,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027837.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027837.pdf,200,ok,77483,415e46aa3669382e3ab97dc8019dfcb7f29c9a9cc5b376bb54a28e016318a871,application/pdf,3,True,2026-06-23T16:06:26+00:00,
2025,20028007,2025-03-21,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20028007.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20028007.pdf,200,ok,70251,27320f1179a1a4c4116527f40e83a52d89351dc0747a7cfaade9ad5322d2e460,application/pdf,2,True,2026-06-23T16:06:26+00:00,
2025,20030174,2025-06-23,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030174.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030174.pdf,200,ok,66370,4108145c343a001e457ea6c76708f5c77e7cf1b5da8848e71d0565aeed35cec8,application/pdf,1,True,2026-06-23T16:06:27+00:00,
2025,20031014,2025-09-04,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20031014.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031014.pdf,200,ok,65651,0e1a3a7144e632a26bc5a3284b1fcc559cd7da6ce3bbd3e3260b6f1b3984107f,application/pdf,1,True,2026-06-23T16:06:27+00:00,
2025,20033628,2025-12-16,William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033628.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033628.pdf,200,ok,65378,6082eae8c761e136828970a8bcdc94014210584a4e6f541bac128a65020c4c64,application/pdf,1,True,2026-06-23T16:06:28+00:00,
2025,20026550,2025-01-09,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026550.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026550.pdf,200,ok,66143,d957c0440a2b592386b51bf449c0109842e12836773b8781306085ca5315c0f2,application/pdf,1,True,2026-06-23T16:06:28+00:00,
2025,20026792,2025-02-14,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026792.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026792.pdf,200,ok,67555,72f05e92655a5412d650271c5f13592bcde3d369f9185105d2b479055b7e04b3,application/pdf,2,True,2026-06-23T16:06:29+00:00,
2025,20030639,2025-07-09,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030639.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030639.pdf,200,ok,69961,c53ca2396dcda30c4858bc482bb51328ac0fbae15f93e9e9ac1ca1852ec79c59,application/pdf,2,True,2026-06-23T16:06:29+00:00,
2025,20030892,2025-08-12,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030892.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030892.pdf,200,ok,67306,eb4ee9fb9c2805eb03a872faf3e4058b2831328091981db6d0cd9ebc13094969,application/pdf,2,True,2026-06-23T16:06:30+00:00,
2025,20032254,2025-10-09,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032254.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032254.pdf,200,ok,65322,46ae7c3f91f4d49bef50349cf11fbc98540a9a24a8b727129430c6e5046980ff,application/pdf,1,True,2026-06-23T16:06:30+00:00,
2025,20033447,2025-11-11,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033447.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033447.pdf,200,ok,68018,137085f7e9ac07f9c80d25f476b3b9b40348c71c8f51bed9c6d56471ea13c8ef,application/pdf,2,True,2026-06-23T16:06:31+00:00,
2025,20033615,2025-12-09,Mike Kelly,PA16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033615.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033615.pdf,200,ok,63957,7708dc4cbb9c132f3f5fbde266e86ae7f7b89850e14d0b058f34a35e2f81223c,application/pdf,1,True,2026-06-23T16:06:31+00:00,
2025,20030542,2025-06-20,Mike Kennedy,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030542.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030542.pdf,200,ok,64470,1543c0cc407589fa5760750fae6b33694e087dec0d30a62a31d82fa620a8d631,application/pdf,1,True,2026-06-23T16:06:32+00:00,
2025,8220750,2025-02-06,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220750.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220750.pdf,200,ok,1027104,f846e21d204830941cee2cf6dc402c48999a0548ca6c8bf465537f8e0ee3a1b6,application/pdf,34,False,2026-06-23T16:06:33+00:00,
2025,8220783,2025-03-06,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220783.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220783.pdf,200,ok,817616,10be37678414505ab67ba3a9bdb78721ebe7367dc61863fd065d16536b15f045,application/pdf,28,False,2026-06-23T16:06:33+00:00,
2025,8220827,2025-04-10,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220827.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220827.pdf,200,ok,990255,158f7364b91e2ac6537343f21f4409da6a56c9fb44f92bf490bbceb0a33f29ee,application/pdf,28,False,2026-06-23T16:06:34+00:00,
2025,8220906,2025-05-12,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220906.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220906.pdf,200,ok,1724452,5958b9bd3281ebc563a6a9642d77fe3372e084da8a1c26fbd95a19aeb98c21cf,application/pdf,51,False,2026-06-23T16:06:35+00:00,
2025,8221124,2025-06-10,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221124.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221124.pdf,200,ok,938065,513101cd0041b1429e110af2deb19171ea8f4e8d9e0e43b393fc68fbb48e05f1,application/pdf,26,False,2026-06-23T16:06:35+00:00,
2025,8221176,2025-07-09,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221176.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221176.pdf,200,ok,700622,3fa97844820d2f49dd5d4988c455d6e6f1004276916ce2ea24470fd27967a7f5,application/pdf,20,False,2026-06-23T16:06:36+00:00,
2025,9115671,2025-08-07,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115671.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/9115671.pdf,200,ok,800786,48e25a833bb1a8617714a51f576fbfbfe15f19ddcc78bea70c1d4022c8aabbcf,application/pdf,21,False,2026-06-23T16:06:37+00:00,
2025,9115676,2025-09-09,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115676.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/9115676.pdf,200,ok,601984,5517c29d1f968ffc0921ebf667af564e9e4a059d300494cfe5a4e8f3e17d68f7,application/pdf,15,False,2026-06-23T16:06:37+00:00,
2025,9115679,2025-10-03,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115679.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/9115679.pdf,200,ok,663198,cacef2564e9c121c8cc9916060b6dffd592bea668c4e308fb066769c598d0bb2,application/pdf,20,False,2026-06-23T16:06:38+00:00,
2025,8221231,2025-11-06,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221231.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221231.pdf,200,ok,623379,33266c68e77b215e459e3eb781d8cef7e3ee3448f7db32cfca213ff6cdc18620,application/pdf,23,False,2026-06-23T16:06:39+00:00,
2025,8221264,2025-12-08,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221264.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221264.pdf,200,ok,582157,516b74c086fcc8dc7b1de3d66451c0ed423b18c559ffaebebcdbf4956316a39c,application/pdf,24,False,2026-06-23T16:06:39+00:00,
2025,8221285,2026-01-06,Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221285.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221285.pdf,200,ok,473379,da072c0cef208af0fb7f3e2180c3a93b7118f1a2894c9080cb9950a47f42ddbc,application/pdf,21,False,2026-06-23T16:06:40+00:00,
2025,20027846,2025-02-25,Brad Knott,NC13,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027846.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027846.pdf,200,ok,66315,d8ae2b808123ace7ee77c7ff37d03e2657d7a49040f7184a2e63f65fbb70d239,application/pdf,2,True,2026-06-23T16:06:40+00:00,
2025,20026551,2025-01-15,Greg Landsman,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026551.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026551.pdf,200,ok,65605,9a97830c6bfabee2e71da27364110271d21169f7a2b28a0315c46053799536b3,application/pdf,1,True,2026-06-23T16:06:41+00:00,
2025,20027885,2025-03-05,Greg Landsman,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027885.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027885.pdf,200,ok,74035,587a700c3a1fd796432ce273b81e8a6bbe653b64ba43dc570baac5dcb00b3a8f,application/pdf,2,True,2026-06-23T16:06:41+00:00,
2025,20029084,2025-04-08,Greg Landsman,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029084.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029084.pdf,200,ok,108197,ae5a90d617df61c010a1b30a23ec4e96fb1f7fc0041b72a4a948041327c1757f,application/pdf,6,True,2026-06-23T16:06:42+00:00,
2025,20030207,2025-05-13,Greg Landsman,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030207.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030207.pdf,200,ok,70068,f6bfb6f670e3c654aacdca2c5f15aaf66ba3aeec95f7e2d62bce83366afcd128,application/pdf,2,True,2026-06-23T16:06:43+00:00,
2025,20026587,2025-01-14,Rick Larsen,WA02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026587.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026587.pdf,200,ok,70436,dc633afeccc9a736085f3dc0bb33558e3d3a733f3b8e60ba5a2d2c0ff3ad2c5b,application/pdf,2,True,2026-06-23T16:06:43+00:00,
2025,20030158,2025-04-15,Rick Larsen,WA02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030158.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030158.pdf,200,ok,63922,a69702405b8ac239971bfb6ba70ebad3d09bf2abe0c3c71ab37438dc371edb00,application/pdf,1,True,2026-06-23T16:06:44+00:00,
2025,20032298,2025-10-16,Rick Larsen,WA02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032298.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032298.pdf,200,ok,71218,7c46c185166ac156347a4c6fe5a9eb43de9d9b324f2597bd00da54b9a61638b3,application/pdf,2,True,2026-06-23T16:06:44+00:00,
2025,20026650,2025-01-24,Robert E. Latta,OH05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026650.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026650.pdf,200,ok,62997,b3a621b093d687a1a1a02dbbd90045dc47f29498413228aaba595c1436d60d1f,application/pdf,1,True,2026-06-23T16:06:45+00:00,
2025,20030234,2025-04-27,Robert E. Latta,OH05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030234.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030234.pdf,200,ok,63292,451e5c605aa11fcd4ca7db47c55d086f29bee978c3608842190faaa34d2d5a90,application/pdf,1,True,2026-06-23T16:06:45+00:00,
2025,20030480,2025-06-08,Robert E. Latta,OH05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030480.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030480.pdf,200,ok,63184,87f80f65ab0f3ed9d5ee3902a4eb833a1813c56f2f0f8ba145ce6bd8132f7839,application/pdf,1,True,2026-06-23T16:06:46+00:00,
2025,20030730,2025-07-25,Robert E. Latta,OH05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030730.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030730.pdf,200,ok,63076,7b8617f309ae3defa9909a0c9b78fa739f4686d4e709553822d832e22124e5e5,application/pdf,1,True,2026-06-23T16:06:46+00:00,
2025,20033346,2025-10-27,Robert E. Latta,OH05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033346.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033346.pdf,200,ok,63573,a314d8fb6c3586d4f4644422523aa2e3cc7f16a220222935546a6f81199a8c1b,application/pdf,1,True,2026-06-23T16:06:47+00:00,
2025,20026513,2025-01-07,Laurel Lee,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026513.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026513.pdf,200,ok,63212,2f0935134d83ed93e51aba97edd065d6932fc95cf07e65052c2767ca4c669a9b,application/pdf,1,True,2026-06-23T16:06:47+00:00,
2025,20030458,2025-06-22,Laurel Lee,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030458.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030458.pdf,200,ok,63525,5366221913d5519d3659ea2ec6b07c0fa72bf3603fdf6896973cb6f8ca909bf9,application/pdf,1,True,2026-06-23T16:06:48+00:00,
2025,20030810,2025-08-09,Laurel Lee,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030810.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030810.pdf,200,ok,62069,72f42c32b26cd30ba1ba481d6fa8bcaba5c804ac9d482a5c8aa0921bbc1f9cab,application/pdf,1,True,2026-06-23T16:06:49+00:00,
2025,20030875,2025-08-11,Laurel Lee,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030875.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030875.pdf,200,ok,63246,b0160570ded11eeaa69188ed7637c78bded9f70c1d0df74fc5c1e0e35d5811c8,application/pdf,1,True,2026-06-23T16:06:49+00:00,
2025,20027805,2025-03-14,Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027805.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027805.pdf,200,ok,67133,5f3c8ea6dca5ff8be795bbd9350954e8f05423b8666a8443eaf33d3d42085564,application/pdf,2,True,2026-06-23T16:06:50+00:00,
2025,20029082,2025-04-11,Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029082.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029082.pdf,200,ok,94302,c7be2f4a3516ce7e6ec079a31a4655e11462a9c662d6f25b05eda1e10736500d,application/pdf,2,True,2026-06-23T16:06:50+00:00,
2025,20030558,2025-07-10,Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030558.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030558.pdf,200,ok,65522,d25413487cbe9492c3581bbf58ecdc0a68f9ebd37cc9fe59f9ba43ae6c433c48,application/pdf,1,True,2026-06-23T16:06:51+00:00,
2025,20030822,2025-08-22,Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030822.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030822.pdf,200,ok,83622,384d97717f6c55278506a67e5d51469408e36b73e66050cacffd27ed2f12fd69,application/pdf,1,True,2026-06-23T16:06:51+00:00,
2025,8221276,2025-12-19,Nicole Malliotakis,NY11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221276.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221276.pdf,200,ok,28740,c2ceb1c998ffd7f162aa3b9b3ed2b044b6cabd386e71a73f5b92ed849a5d264b,application/pdf,1,False,2026-06-23T16:06:52+00:00,
2025,8221287,2026-01-07,Nicole Malliotakis,NY11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221287.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221287.pdf,200,ok,26476,47ae719c5ec8f48e361a9e76e2a4427078241002cf69d996d648d04815fbb431,application/pdf,1,False,2026-06-23T16:06:52+00:00,
2025,20026638,2025-01-27,Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026638.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026638.pdf,200,ok,95061,c4ed66a9433dc82c1c8611050188fbacf05e66633bc3b9026a153ed36041d55f,application/pdf,2,True,2026-06-23T16:06:53+00:00,
2025,20029046,2025-04-21,Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029046.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029046.pdf,200,ok,66648,7779945d22dc5f3ead33914d2b4f4e93ee2e78d4134ba78d84f38cd7aed96e6f,application/pdf,1,True,2026-06-23T16:06:53+00:00,
2025,8220754,2025-02-11,Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220754.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220754.pdf,200,ok,138848,3e3736f784e4cb8148913c8b195f3a8fd5268cebbecc976960fa5a273f1746ba,application/pdf,4,False,2026-06-23T16:06:54+00:00,
2025,8220834,2025-04-17,Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220834.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220834.pdf,200,ok,77043,6cb7ee5457c83e6f1d811c72f90cd2bcd23fcb006255caab64f729d6180cc218,application/pdf,3,False,2026-06-23T16:06:54+00:00,
2025,8220904,2025-05-12,Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220904.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220904.pdf,200,ok,161832,54efee50f786514c90124ac9767d66007242cf78ee143e3bfc41a59e47cec5a5,application/pdf,5,False,2026-06-23T16:06:55+00:00,
2025,8221120,2025-06-09,Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221120.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221120.pdf,200,ok,58544,c0d71adc4e78549f1e0b5c93c333c1771b9cfe236a72c597941f1720bb11c49a,application/pdf,2,False,2026-06-23T16:06:55+00:00,
