year,doc_id,declarant_name,state_district,disclosure_date,n_pages
2015,9106294,Brian Babin,TX36,2015-04-16,2
2015,9107279,"Garland ""Andy"" Barr",KY06,2015-07-15,1
2015,9107923,"Garland ""Andy"" Barr",KY06,2015-11-18,1
2015,9106404,Dan Benishek,MI01,2015-05-06,8
2015,9106320,Gus M. Bilirakis,FL12,2015-04-16,1
2015,9107245,Gus M. Bilirakis,FL12,2015-07-08,1
2015,9107544,Gus M. Bilirakis,FL12,2015-08-27,2
2015,9108029,Gus M. Bilirakis,FL12,2015-12-10,1
2015,9105971,Diane Black,TN06,2015-02-05,2
2015,9106102,Diane Black,TN06,2015-02-25,3
2015,9106101,Diane Black,TN06,2015-03-02,2
2015,9106213,Diane Black,TN06,2015-03-27,2
2015,9106250,Diane Black,TN06,2015-04-07,2
2015,9106265,Diane Black,TN06,2015-04-13,2
2015,9106293,Diane Black,TN06,2015-04-14,2
2015,9106372,Diane Black,TN06,2015-04-28,2
2015,9106899,Diane Black,TN06,2015-05-28,3
2015,9107123,Diane Black,TN06,2015-06-10,3
2015,9107243,Diane Black,TN06,2015-07-08,2
2015,9107331,Diane Black,TN06,2015-07-21,1
2015,9107348,Diane Black,TN06,2015-07-28,5
2015,9107495,Diane Black,TN06,2015-08-18,1
2015,9107496,Diane Black,TN06,2015-08-18,8
2015,9107551,Diane Black,TN06,2015-08-31,2
2015,9107572,Diane Black,TN06,2015-09-09,2
2015,9107664,Diane Black,TN06,2015-09-25,2
2015,9107696,Diane Black,TN06,2015-10-09,9
2015,9107988,Diane Black,TN06,2015-11-25,2
2015,9108065,Diane Black,TN06,2015-12-15,1
2015,9106131,Rodney Leland Blum,IA01,2015-03-11,1
2015,9107434,Judy Chu,CA27,2015-08-10,2
2015,9107680,Judy Chu,CA27,2015-10-01,2
2015,9108078,Judy Chu,CA27,2015-12-18,1
2015,9105900,Curtis J. Clawson,FL19,2015-01-28,2
2015,9106099,Curtis J. Clawson,FL19,2015-02-25,2
2015,9106319,Curtis J. Clawson,FL19,2015-04-23,2
2015,9107638,Curtis J. Clawson,FL19,2015-09-18,1
2015,9108028,Curtis J. Clawson,FL19,2015-12-07,2
2015,9106554,Steve Cohen,TN09,2015-05-15,3
2015,9106568,Steve Cohen,TN09,2015-05-15,1
2015,9105969,Chris Collins,NY27,2015-02-02,1
2015,9106214,Chris Collins,NY27,2015-03-24,1
2015,9106291,Chris Collins,NY27,2015-04-14,1
2015,9107347,Chris Collins,NY27,2015-07-27,2
2015,9107387,Chris Collins,NY27,2015-08-03,2
2015,9107574,Chris Collins,NY27,2015-09-08,1
2015,9107857,Chris Collins,NY27,2015-11-02,1
2015,9108077,Chris Collins,NY27,2015-12-18,1
2015,9106477,Jim Cooper,TN05,2015-05-08,1
2015,9107278,Ander Crenshaw,FL04,2015-07-10,1
2015,9107215,Carlos Curbelo,FL26,2015-06-30,1
2015,9106290,Peter A. DeFazio,OR04,2015-04-07,1
2015,9105899,John K. Delaney,MD06,2015-01-22,1
2015,9105987,John K. Delaney,MD06,2015-02-10,1
2015,9106071,John K. Delaney,MD06,2015-02-24,1
2015,9106129,John K. Delaney,MD06,2015-03-11,1
2015,9106212,John K. Delaney,MD06,2015-03-24,1
2015,9106289,John K. Delaney,MD06,2015-04-14,1
2015,9106370,John K. Delaney,MD06,2015-04-23,2
2015,9106478,John K. Delaney,MD06,2015-05-12,3
2015,9107083,John K. Delaney,MD06,2015-05-29,3
2015,9107084,John K. Delaney,MD06,2015-05-29,1
2015,9107122,John K. Delaney,MD06,2015-06-10,1
2015,9107202,John K. Delaney,MD06,2015-06-24,1
2015,9107276,John K. Delaney,MD06,2015-07-14,2
2015,9107366,John K. Delaney,MD06,2015-07-29,2
2015,9107432,John K. Delaney,MD06,2015-08-11,3
2015,9107433,John K. Delaney,MD06,2015-08-11,5
2015,9107552,John K. Delaney,MD06,2015-09-03,1
2015,9107575,John K. Delaney,MD06,2015-09-10,3
2015,9107663,John K. Delaney,MD06,2015-09-25,2
2015,9107761,John K. Delaney,MD06,2015-10-20,1
2015,9107825,John K. Delaney,MD06,2015-10-27,1
2015,9107856,John K. Delaney,MD06,2015-11-04,2
2015,9107986,John K. Delaney,MD06,2015-12-01,2
2015,9108027,John K. Delaney,MD06,2015-12-08,1
2015,9106266,Charles W. Dent,PA15,2015-04-13,1
2015,9106479,Charles W. Dent,PA15,2015-05-12,1
2015,9107330,Charles W. Dent,PA15,2015-07-22,1
2015,9106097,Debbie Dingell,MI12,2015-02-26,1
2015,9106174,Debbie Dingell,MI12,2015-03-17,2
2015,9106175,Debbie Dingell,MI12,2015-03-17,1
2015,9106288,Debbie Dingell,MI12,2015-04-16,1
2015,9107855,Debbie Dingell,MI12,2015-11-03,1
2015,9107576,Thomas Earl Emmer,MN06,2015-09-10,1
2015,9107759,Sam Farr,CA20,2015-10-21,1
2015,9106064,"Charles J. ""Chuck"" Fleischmann",TN03,2015-02-12,3
2015,9106173,"Charles J. ""Chuck"" Fleischmann",TN03,2015-03-18,1
2015,9106287,"Charles J. ""Chuck"" Fleischmann",TN03,2015-04-16,2
2015,9106480,"Charles J. ""Chuck"" Fleischmann",TN03,2015-05-13,2
2015,9107513,"Charles J. ""Chuck"" Fleischmann",TN03,2015-08-20,2
2015,9107637,"Charles J. ""Chuck"" Fleischmann",TN03,2015-09-17,1
2015,9107824,"Charles J. ""Chuck"" Fleischmann",TN03,2015-10-27,2
2015,9107921,"Charles J. ""Chuck"" Fleischmann",TN03,2015-11-17,3
2015,9105968,Rodney P. Frelinghuysen,NJ11,2015-02-03,1
2015,9106286,Rodney P. Frelinghuysen,NJ11,2015-04-14,1
2015,9106567,Rodney P. Frelinghuysen,NJ11,2015-05-18,1
2015,9107201,Rodney P. Frelinghuysen,NJ11,2015-06-23,1
2015,9107430,Rodney P. Frelinghuysen,NJ11,2015-08-10,1
2015,9107578,Rodney P. Frelinghuysen,NJ11,2015-09-09,1
2015,9107579,Rodney P. Frelinghuysen,NJ11,2015-09-09,2
2015,9107580,Rodney P. Frelinghuysen,NJ11,2015-09-09,2
2015,9107636,Rodney P. Frelinghuysen,NJ11,2015-09-18,1
2015,9107694,Rodney P. Frelinghuysen,NJ11,2015-10-09,1
2015,9107795,Rodney P. Frelinghuysen,NJ11,2015-10-22,1
2015,9107796,Rodney P. Frelinghuysen,NJ11,2015-10-22,1
2015,9107797,Rodney P. Frelinghuysen,NJ11,2015-10-22,2
2015,9107853,Rodney P. Frelinghuysen,NJ11,2015-11-02,2
2015,9107985,Rodney P. Frelinghuysen,NJ11,2015-12-01,1
2015,9108059,Rodney P. Frelinghuysen,NJ11,2015-12-15,1
2015,9107177,Alan Grayson,FL09,2015-06-18,5
2015,9107679,Alan Grayson,FL09,2015-09-30,2
2015,9106096,Brett Guthrie,KY02,2015-02-27,2
2015,9106081,George Holding,NC13,2015-03-04,1
2015,9106401,George Holding,NC13,2015-05-01,1
2015,9107635,George Holding,NC13,2015-09-22,2
2015,9107274,Robert Hurt,VA05,2015-07-09,1
2015,9106563,David W. Jolly,FL13,2015-05-18,1
2015,9105979,David P. Joyce,OH14,2015-02-11,2
2015,9106123,David P. Joyce,OH14,2015-03-06,2
2015,9106278,David P. Joyce,OH14,2015-04-14,3
2015,9106092,Mike Kelly,PA03,2015-02-26,2
2015,9106160,Mike Kelly,PA03,2015-03-18,3
2015,9106321,Mike Kelly,PA03,2015-04-23,3
2015,9106360,Mike Kelly,PA03,2015-04-23,1
2015,9106484,Mike Kelly,PA03,2015-05-12,2
2015,9107142,Mike Kelly,PA03,2015-06-16,3
2015,9107272,Mike Kelly,PA03,2015-07-10,2
2015,9107428,Mike Kelly,PA03,2015-08-12,3
2015,9107512,Mike Kelly,PA03,2015-08-20,3
2015,9107660,Mike Kelly,PA03,2015-09-24,5
2015,9107916,Mike Kelly,PA03,2015-11-12,2
2015,9107952,Mike Kelly,PA03,2015-11-20,3
2015,9108024,Mike Kelly,PA03,2015-12-09,3
2015,9107271,Joseph P. Kennedy,MA04,2015-07-14,2
2015,9107364,Joseph P. Kennedy,MA04,2015-07-29,2
2015,9107659,Joseph P. Kennedy,MA04,2015-09-24,2
2015,9107820,Joseph P. Kennedy,MA04,2015-10-27,2
2015,9107821,Joseph P. Kennedy,MA04,2015-10-27,2
2015,9107270,Doug Lamborn,CO05,2015-07-09,1
2015,9107851,Doug Lamborn,CO05,2015-11-03,2
2015,9108075,Leonard Lance,NJ07,2015-12-17,1
2015,9107427,James R. Langevin,RI02,2015-08-10,1
2015,9105967,John B. Larson,CT01,2015-01-30,1
2015,9106069,John B. Larson,CT01,2015-02-13,1
2015,9106070,John B. Larson,CT01,2015-02-19,1
2015,9106171,John B. Larson,CT01,2015-03-13,1
2015,9106170,John B. Larson,CT01,2015-03-18,1
2015,9106208,John B. Larson,CT01,2015-03-30,1
2015,9106400,John B. Larson,CT01,2015-05-01,1
2015,9106562,John B. Larson,CT01,2015-05-18,1
2015,9106898,John B. Larson,CT01,2015-05-22,1
2015,9107080,John B. Larson,CT01,2015-06-04,1
2015,9107543,John B. Larson,CT01,2015-08-27,1
2015,9108022,John B. Larson,CT01,2015-12-09,1
2015,9108097,John B. Larson,CT01,2015-12-23,1
2015,9107690,Brenda Lulenar Lawrence,MI14,2015-10-09,1
2015,9106121,Billy Long,MO07,2015-03-06,1
2015,9107167,Billy Long,MO07,2015-06-17,1
2015,9107852,Billy Long,MO07,2015-11-03,1
2015,9105974,Kenny Marchant,TX24,2015-02-11,9
2015,9106120,Kenny Marchant,TX24,2015-03-09,6
2015,9106243,Kenny Marchant,TX24,2015-04-02,3
2015,9106399,Kenny Marchant,TX24,2015-05-05,13
2015,9107077,Kenny Marchant,TX24,2015-06-02,7
2015,9107241,Kenny Marchant,TX24,2015-07-08,9
2015,9107477,Kenny Marchant,TX24,2015-08-13,13
2015,9107634,Kenny Marchant,TX24,2015-09-17,6
2015,9107689,Kenny Marchant,TX24,2015-10-06,1
2015,9107905,Kenny Marchant,TX24,2015-11-13,27
2015,9108054,Kenny Marchant,TX24,2015-12-15,2
2015,9105973,Michael T. McCaul,TX10,2015-02-12,11
2015,9106161,Michael T. McCaul,TX10,2015-03-18,7
2015,9106277,Michael T. McCaul,TX10,2015-04-16,10
2015,9106473,Michael T. McCaul,TX10,2015-05-14,15
2015,9107166,Michael T. McCaul,TX10,2015-06-16,8
2015,9107269,Michael T. McCaul,TX10,2015-07-10,2
2015,9107305,Michael T. McCaul,TX10,2015-07-16,11
2015,9107533,Michael T. McCaul,TX10,2015-08-24,9
2015,9107657,Michael T. McCaul,TX10,2015-09-25,12
2015,9107756,Michael T. McCaul,TX10,2015-10-21,12
2015,9107906,Michael T. McCaul,TX10,2015-11-19,7
2015,9108071,Michael T. McCaul,TX10,2015-12-16,8
2015,9107585,Mark R Meadows,NC11,2015-09-08,2
2015,9107994,Gary Palmer,AL06,2015-12-01,2
2015,9105895,Erik Paulsen,MN03,2015-01-22,1
2015,9107703,Erik Paulsen,MN03,2015-10-08,2
2015,9105978,Jared Polis,CO02,2015-02-12,2
2015,9106054,Jared Polis,CO02,2015-02-20,1
2015,9106166,Jared Polis,CO02,2015-03-18,1
2015,9106242,Jared Polis,CO02,2015-04-10,2
2015,9106468,Jared Polis,CO02,2015-05-14,2
2015,9107180,Jared Polis,CO02,2015-06-19,3
2015,9107265,Jared Polis,CO02,2015-07-15,5
2015,9107266,Jared Polis,CO02,2015-07-15,5
2015,9107492,Jared Polis,CO02,2015-08-17,2
2015,9107633,Jared Polis,CO02,2015-09-21,2
2015,9107677,Jared Polis,CO02,2015-09-30,3
2015,9107793,Jared Polis,CO02,2015-10-22,4
2015,9107912,Jared Polis,CO02,2015-11-18,3
2015,9108063,Jared Polis,CO02,2015-12-14,3
2015,9106475,David E. Price,NC04,2015-05-14,2
2015,9105977,Tom Price,GA06,2015-02-10,13
2015,9107076,Tom Price,GA06,2015-06-04,2
2015,9107264,Tom Price,GA06,2015-07-10,2
2015,9107460,Tom Price,GA06,2015-08-13,3
2015,9108050,Tom Price,GA06,2015-12-11,1
2015,9105892,James B. Renacci,OH16,2015-01-26,15
2015,9105976,James B. Renacci,OH16,2015-02-10,20
2015,9106067,James B. Renacci,OH16,2015-02-18,17
2015,9106080,James B. Renacci,OH16,2015-03-04,19
2015,9106159,James B. Renacci,OH16,2015-03-18,18
2015,9106236,James B. Renacci,OH16,2015-04-07,23
2015,9106322,James B. Renacci,OH16,2015-04-22,6
2015,9106391,James B. Renacci,OH16,2015-05-05,13
2015,9106896,James B. Renacci,OH16,2015-05-22,12
2015,9107071,James B. Renacci,OH16,2015-06-03,5
2015,9107140,James B. Renacci,OH16,2015-06-15,7
2015,9107236,James B. Renacci,OH16,2015-07-07,9
2015,9107324,James B. Renacci,OH16,2015-07-22,15
2015,9107424,James B. Renacci,OH16,2015-08-11,18
2015,9107529,James B. Renacci,OH16,2015-08-25,8
2015,9107588,James B. Renacci,OH16,2015-09-08,9
2015,9107656,James B. Renacci,OH16,2015-09-24,5
2015,9107702,James B. Renacci,OH16,2015-10-05,12
2015,9107755,James B. Renacci,OH16,2015-10-20,7
2015,9107904,James B. Renacci,OH16,2015-11-13,17
2015,9107956,James B. Renacci,OH16,2015-11-23,7
2015,9108020,James B. Renacci,OH16,2015-12-07,7
2015,9108070,James B. Renacci,OH16,2015-12-21,24
2015,9105894,Cedric L. Richmond,LA02,2015-01-28,1
2015,9106066,David P. Roe,TN01,2015-02-18,13
2015,9106165,David P. Roe,TN01,2015-03-13,2
2015,9106241,David P. Roe,TN01,2015-04-10,2
2015,9106553,David P. Roe,TN01,2015-05-08,2
2015,9107139,David P. Roe,TN01,2015-06-15,5
2015,9107263,David P. Roe,TN01,2015-07-10,3
2015,9107423,David P. Roe,TN01,2015-08-06,2
2015,9107609,David P. Roe,TN01,2015-09-11,4
2015,9107722,David P. Roe,TN01,2015-10-13,2
2015,9107911,David P. Roe,TN01,2015-11-12,3
2015,9108049,David P. Roe,TN01,2015-12-14,3
2015,9105961,Harold Dallas Rogers,KY05,2015-02-04,2
2015,9106117,Harold Dallas Rogers,KY05,2015-03-09,2
2015,9106269,Harold Dallas Rogers,KY05,2015-04-14,2
2015,9106490,Harold Dallas Rogers,KY05,2015-05-13,13
2015,9107120,Harold Dallas Rogers,KY05,2015-06-09,3
2015,9107262,Harold Dallas Rogers,KY05,2015-07-09,2
2015,9107422,Harold Dallas Rogers,KY05,2015-08-07,1
2015,9107590,Harold Dallas Rogers,KY05,2015-09-09,1
2015,9107701,Harold Dallas Rogers,KY05,2015-10-07,2
2015,9107847,Harold Dallas Rogers,KY05,2015-11-05,1
2015,9108019,Harold Dallas Rogers,KY05,2015-12-09,1
2015,9106087,Adam B. Schiff,CA28,2015-02-26,1
2015,9107910,Adam B. Schiff,CA28,2015-11-20,1
2015,9106557,Bradley S. Schneider,IL10,2015-05-18,2
2015,9105975,Kurt Schrader,OR05,2015-02-06,8
2015,9106164,Kurt Schrader,OR05,2015-03-17,5
2015,9106276,Kurt Schrader,OR05,2015-04-15,4
2015,9106485,Kurt Schrader,OR05,2015-05-13,4
2015,9107178,Kurt Schrader,OR05,2015-06-17,3
2015,9107260,Kurt Schrader,OR05,2015-07-14,10
2015,9107420,Kurt Schrader,OR05,2015-08-10,5
2015,9107589,Kurt Schrader,OR05,2015-09-09,5
2015,9107700,Kurt Schrader,OR05,2015-10-07,3
2015,9107846,Kurt Schrader,OR05,2015-11-04,5
2015,9108048,Kurt Schrader,OR05,2015-12-16,2
2015,9106374,Austin Scott,GA08,2015-04-23,6
2015,9107240,Austin Scott,GA08,2015-07-07,4
2015,9106275,F. James Sensenbrenner,WI05,2015-04-14,1
2015,9107323,F. James Sensenbrenner,WI05,2015-07-21,1
2015,9106201,Jackie Speier,CA14,2015-03-26,1
2015,9107549,Jackie Speier,CA14,2015-08-31,1
2015,9107699,Steve Stivers,OH15,2015-10-05,2
2015,9106086,Eric Swalwell,CA15,2015-02-27,2
2015,9106240,Eric Swalwell,CA15,2015-04-07,1
2015,9106279,Eric Swalwell,CA15,2015-04-14,1
2015,9108047,Eric Swalwell,CA15,2015-12-11,1
2015,9107792,Dina Titus,NV01,2015-10-22,2
2015,9108046,Dina Titus,NV01,2015-12-10,1
2015,9106200,Niki Tsongas,MA03,2015-03-25,1
2015,9107362,Fred Upton,MI06,2015-07-30,3
2015,9107655,Fred Upton,MI06,2015-09-28,2
2015,9107909,Fred Upton,MI06,2015-11-18,2
2015,9107955,Chris Van Hollen,MD08,2015-11-23,1
2015,9107548,Marc A. Veasey,TX33,2015-09-01,2
2015,9106394,Ann Wagner,MO02,2015-05-05,1
2015,9107119,Ann Wagner,MO02,2015-06-09,1
2015,9107238,Ann Wagner,MO02,2015-07-08,1
2015,9107382,Ann Wagner,MO02,2015-08-05,1
2015,9105958,Peter Welch,VT00,2015-02-04,1
2015,9106116,Peter Welch,VT00,2015-03-04,1
2015,9106393,Peter Welch,VT00,2015-05-04,1
2015,9107072,Peter Welch,VT00,2015-06-04,2
2015,9107237,Peter Welch,VT00,2015-07-02,2
2015,9107381,Peter Welch,VT00,2015-08-04,1
2015,9107591,Peter Welch,VT00,2015-09-08,1
2015,9107697,Peter Welch,VT00,2015-10-06,1
2015,9107844,Peter Welch,VT00,2015-11-05,2
2015,9108018,Peter Welch,VT00,2015-12-04,1
2014,8214211,"Garland ""Andy"" Barr",KY06,2014-03-05 00:00:00,1
2014,8213944,Gus M. Bilirakis,FL12,2014-01-31 00:00:00,1
2014,9105569,Gus M. Bilirakis,FL12,2014-10-27 00:00:00,2
2014,9105721,Diane Black,TN06,2014-12-08 00:00:00,2
2014,9105722,Diane Black,TN06,2014-12-10 00:00:00,1
2014,9105778,Diane Black,TN06,2014-12-22 00:00:00,1
2014,8213778,Diane Black,TN06,2014-01-08 00:00:00,1
2014,8213806,Diane Black,TN06,2014-01-13 00:00:00,2
2014,8213900,Diane Black,TN06,2014-01-22 00:00:00,1
2014,8214020,Diane Black,TN06,2014-02-07 00:00:00,2
2014,8214152,Diane Black,TN06,2014-02-20 00:00:00,3
2014,8214213,Diane Black,TN06,2014-03-05 00:00:00,1
2014,9105101,Diane Black,TN06,2014-03-12 00:00:00,1
2014,8214362,Diane Black,TN06,2014-03-28 00:00:00,2
2014,8214530,Diane Black,TN06,2014-04-17 00:00:00,2
2014,8215964,Diane Black,TN06,2014-07-14 00:00:00,2
2014,8216477,Diane Black,TN06,2014-09-04 00:00:00,1
2014,8216478,Diane Black,TN06,2014-09-04 00:00:00,2
2014,8216515,Diane Black,TN06,2014-09-15 00:00:00,1
2014,9105442,Diane Black,TN06,2014-09-29 00:00:00,2
2014,9105543,Diane Black,TN06,2014-10-22 00:00:00,2
2014,9105658,Diane Black,TN06,2014-11-13 00:00:00,2
2014,8214151,Earl Blumenauer,OR03,2014-02-26 00:00:00,2
2014,8214214,Vern Buchanan,FL16,2014-02-28 00:00:00,2
2014,8214582,Vern Buchanan,FL16,2014-04-25 00:00:00,2
2014,8214023,Dave Camp,MI04,2014-02-11 00:00:00,7
2014,8214104,Dave Camp,MI04,2014-02-14 00:00:00,13
2014,9105131,Dave Camp,MI04,2014-03-20 00:00:00,8
2014,8214531,Dave Camp,MI04,2014-04-21 00:00:00,13
2014,8215761,Dave Camp,MI04,2014-06-19 00:00:00,12
2014,8216015,Dave Camp,MI04,2014-07-16 00:00:00,20
2014,8216364,Dave Camp,MI04,2014-08-19 00:00:00,4
2014,9105443,Dave Camp,MI04,2014-10-01 00:00:00,4
2014,9105521,Dave Camp,MI04,2014-10-15 00:00:00,18
2014,9105642,Dave Camp,MI04,2014-11-18 00:00:00,9
2014,8216259,Shelley Moore Capito,WV02,2014-08-12 00:00:00,1
2014,9105657,Shelley Moore Capito,WV02,2014-11-14 00:00:00,1
2014,8213946,Shelley Moore Capito,WV02,2014-02-04 00:00:00,1
2014,8213947,Shelley Moore Capito,WV02,2014-02-04 00:00:00,1
2014,8214215,Shelley Moore Capito,WV02,2014-03-05 00:00:00,1
2014,8213779,Matt Cartwright,PA17,2014-01-08 00:00:00,1
2014,8214216,Kathy Castor,FL14,2014-02-28 00:00:00,1
2014,8214217,Kathy Castor,FL14,2014-03-04 00:00:00,1
2014,8214327,Kathy Castor,FL14,2014-03-25 00:00:00,1
2014,8216098,Curtis J. Clawson,FL19,2014-07-24 00:00:00,5
2014,8216365,Curtis J. Clawson,FL19,2014-08-13 00:00:00,2
2014,8216519,Curtis J. Clawson,FL19,2014-09-11 00:00:00,5
2014,8215696,Howard Coble,NC06,2014-06-11 00:00:00,2
2014,8215815,Howard Coble,NC06,2014-06-23 00:00:00,1
2014,8215898,Howard Coble,NC06,2014-07-07 00:00:00,1
2014,8215965,Howard Coble,NC06,2014-07-11 00:00:00,1
2014,8216123,Howard Coble,NC06,2014-07-30 00:00:00,1
2014,8216480,Howard Coble,NC06,2014-09-02 00:00:00,1
2014,9105544,Howard Coble,NC06,2014-10-17 00:00:00,1
2014,9105776,Steve Cohen,TN09,2014-12-22 00:00:00,1
2014,8213807,Steve Cohen,TN09,2014-01-13 00:00:00,2
2014,8214395,Chris Collins,NY27,2014-04-07 00:00:00,1
2014,8215241,Chris Collins,NY27,2014-05-19 00:00:00,1
2014,9105491,Chris Collins,NY27,2014-10-08 00:00:00,1
2014,9105624,Chris Collins,NY27,2014-11-12 00:00:00,1
2014,8213782,K. Michael Conaway,TX11,2014-01-08 00:00:00,1
2014,8213809,Gerald E. Connolly,VA11,2014-01-14 00:00:00,1
2014,9105683,John K. Delaney,MD06,2014-11-20 00:00:00,1
2014,8213810,John K. Delaney,MD06,2014-01-09 00:00:00,1
2014,8213811,John K. Delaney,MD06,2014-01-09 00:00:00,1
2014,9105037,John K. Delaney,MD06,2014-01-22 00:00:00,2
2014,8213917,John K. Delaney,MD06,2014-01-29 00:00:00,2
2014,8214024,John K. Delaney,MD06,2014-02-10 00:00:00,1
2014,9105105,John K. Delaney,MD06,2014-03-11 00:00:00,2
2014,8214328,John K. Delaney,MD06,2014-03-25 00:00:00,1
2014,8214461,John K. Delaney,MD06,2014-04-09 00:00:00,1
2014,8214583,John K. Delaney,MD06,2014-04-29 00:00:00,3
2014,8214713,John K. Delaney,MD06,2014-05-07 00:00:00,1
2014,8215242,John K. Delaney,MD06,2014-05-21 00:00:00,1
2014,8215707,John K. Delaney,MD06,2014-06-10 00:00:00,1
2014,8216099,John K. Delaney,MD06,2014-07-23 00:00:00,1
2014,8216428,John K. Delaney,MD06,2014-08-20 00:00:00,1
2014,8216520,John K. Delaney,MD06,2014-09-09 00:00:00,1
2014,9105522,John K. Delaney,MD06,2014-10-16 00:00:00,1
2014,9105623,John K. Delaney,MD06,2014-11-12 00:00:00,1
2014,8213783,Suzan K. DelBene,WA01,2014-01-08 00:00:00,1
2014,8214103,Suzan K. DelBene,WA01,2014-02-14 00:00:00,1
2014,9105133,Suzan K. DelBene,WA01,2014-03-14 00:00:00,2
2014,8214462,Suzan K. DelBene,WA01,2014-04-10 00:00:00,1
2014,8214811,Suzan K. DelBene,WA01,2014-05-12 00:00:00,1
2014,8213812,John D. Dingell,MI12,2014-01-09 00:00:00,1
2014,8213883,John D. Dingell,MI12,2014-01-16 00:00:00,1
2014,8213949,John D. Dingell,MI12,2014-02-06 00:00:00,1
2014,8214219,John D. Dingell,MI12,2014-03-05 00:00:00,1
2014,8214329,John D. Dingell,MI12,2014-03-26 00:00:00,1
2014,8214463,John D. Dingell,MI12,2014-04-10 00:00:00,1
2014,8215695,John D. Dingell,MI12,2014-06-11 00:00:00,1
2014,8215900,John D. Dingell,MI12,2014-07-10 00:00:00,1
2014,8216102,John D. Dingell,MI12,2014-07-24 00:00:00,1
2014,8213784,Lloyd Doggett,TX35,2014-01-06 00:00:00,1
2014,9105065,Lloyd Doggett,TX35,2014-03-07 00:00:00,1
2014,8213813,John J. Duncan,TN02,2014-01-09 00:00:00,1
2014,8214330,John J. Duncan,TN02,2014-03-27 00:00:00,1
2014,8215712,John J. Duncan,TN02,2014-06-12 00:00:00,1
2014,8216260,"Charles J. ""Chuck"" Fleischmann",TN03,2014-08-13 00:00:00,2
2014,8216522,"Charles J. ""Chuck"" Fleischmann",TN03,2014-09-08 00:00:00,2
2014,9105493,"Charles J. ""Chuck"" Fleischmann",TN03,2014-10-09 00:00:00,1
2014,9105641,"Charles J. ""Chuck"" Fleischmann",TN03,2014-11-13 00:00:00,3
2014,8213785,Virginia Foxx,NC05,2014-01-07 00:00:00,2
2014,8214028,Virginia Foxx,NC05,2014-02-06 00:00:00,1
2014,8213908,Lois Frankel,FL22,2014-01-27 00:00:00,2
2014,8214101,Lois Frankel,FL22,2014-02-14 00:00:00,3
2014,9105135,Lois Frankel,FL22,2014-03-18 00:00:00,2
2014,8214535,Lois Frankel,FL22,2014-04-18 00:00:00,4
2014,9105687,Rodney P. Frelinghuysen,NJ11,2014-12-02 00:00:00,1
2014,8213786,Rodney P. Frelinghuysen,NJ11,2014-01-08 00:00:00,1
2014,8214087,Rodney P. Frelinghuysen,NJ11,2014-02-12 00:00:00,1
2014,8214536,Rodney P. Frelinghuysen,NJ11,2014-04-17 00:00:00,1
2014,8214715,Rodney P. Frelinghuysen,NJ11,2014-05-05 00:00:00,1
2014,8215902,Rodney P. Frelinghuysen,NJ11,2014-07-08 00:00:00,1
2014,8215966,Rodney P. Frelinghuysen,NJ11,2014-07-15 00:00:00,1
2014,8216178,Rodney P. Frelinghuysen,NJ11,2014-08-05 00:00:00,1
2014,8216367,Rodney P. Frelinghuysen,NJ11,2014-08-19 00:00:00,2
2014,8216368,Rodney P. Frelinghuysen,NJ11,2014-08-19 00:00:00,1
2014,8216481,Rodney P. Frelinghuysen,NJ11,2014-09-03 00:00:00,1
2014,8216525,Rodney P. Frelinghuysen,NJ11,2014-09-16 00:00:00,1
2014,9105524,Rodney P. Frelinghuysen,NJ11,2014-10-10 00:00:00,1
2014,8213952,John Garamendi,CA03,2014-01-28 00:00:00,1
2014,9105618,John Garamendi,CA03,2014-11-13 00:00:00,1
2014,8215445,Bob Goodlatte,VA06,2014-05-23 00:00:00,1
2014,9105444,Bob Goodlatte,VA06,2014-09-30 00:00:00,1
2014,9105788,Alan Grayson,FL09,2014-12-31 00:00:00,3
2014,8213814,Alan Grayson,FL09,2014-01-10 00:00:00,2
2014,8214089,Alan Grayson,FL09,2014-02-11 00:00:00,2
2014,9105136,Alan Grayson,FL09,2014-03-14 00:00:00,2
2014,8214584,Alan Grayson,FL09,2014-04-25 00:00:00,2
2014,8216124,Alan Grayson,FL09,2014-07-30 00:00:00,3
2014,9105401,Alan Grayson,FL09,2014-09-19 00:00:00,3
2014,9105571,Alan Grayson,FL09,2014-10-27 00:00:00,1
2014,8214717,Raúl M. Grijalva,AZ03,2014-05-08 00:00:00,1
2014,8213918,Luis V. Gutierrez,IL04,2014-01-30 00:00:00,1
2014,8213919,Luis V. Gutierrez,IL04,2014-01-31 00:00:00,1
2014,8213955,Luis V. Gutierrez,IL04,2014-02-05 00:00:00,1
2014,8214100,Luis V. Gutierrez,IL04,2014-02-14 00:00:00,1
2014,8214224,Luis V. Gutierrez,IL04,2014-03-06 00:00:00,1
2014,9105138,Luis V. Gutierrez,IL04,2014-03-18 00:00:00,1
2014,8216527,Andy Harris,MD01,2014-09-17 00:00:00,1
2014,8213886,Denny Heck,WA10,2014-01-16 00:00:00,1
2014,8214102,Denny Heck,WA10,2014-02-14 00:00:00,1
2014,8213957,George Holding,NC13,2014-02-05 00:00:00,1
2014,8215704,George Holding,NC13,2014-06-10 00:00:00,1
2014,9105525,George Holding,NC13,2014-10-16 00:00:00,2
2014,8213815,Robert Hurt,VA05,2014-01-14 00:00:00,1
2014,9105691,David P. Joyce,OH14,2014-12-02 00:00:00,3
