doc_id,http_status,bytes
8220060,cache,29714
8219485,cache,32566
8219808,cache,30367
8219834,cache,30076
8219944,cache,57054
8220068,cache,57195
20022212,200,67163
20000807,200,121350
20023043,200,88314
20023204,200,83921
20023345,200,92459
20023834,200,83560
20023835,200,84025
20022370,200,62737
20022811,200,62880
20023057,200,62781
20023449,200,63601
20023887,200,63081
8219742,cache,52252
20022841,200,87262
20023000,200,90587
20023722,200,83364
20022221,200,61425
20022623,200,61924
20022637,200,69654
20023083,200,156758
8220100,cache,35534
20020981,200,71855
8219352,cache,30851
8219436,cache,28921
8219904,cache,27341
8219905,cache,27783
20022801,200,64215
20022223,200,92504
20022709,200,64116
20022978,200,139780
20023313,200,66644
20023647,200,64852
20024098,200,89499
20022771,200,63280
20023060,cache,61886
20023891,cache,64315
20023987,cache,70387
8219384,cache,202753
8219432,cache,262103
8219469,cache,227416
8219522,cache,209733
8219799,cache,440895
8219845,cache,213697
8219921,cache,213440
8219971,cache,242132
8220010,cache,368730
8220046,cache,477434
8220078,cache,385069
8220106,cache,413106
20022895,200,65132
20022526,200,66772
20022656,200,63682
20023739,200,63859
20023977,200,63450
20022636,200,64316
20022791,200,64095
20023070,200,64049
20023212,200,63855
20023678,200,67612
20022751,200,63372
20023947,200,67512
20024109,200,70957
20022224,200,66266
8219356,cache,56060
8219442,cache,61728
8219743,cache,93427
20023296,200,63427
20023822,200,70146
20023851,200,64381
20023911,200,65199
20024175,200,66261
20024189,200,64640
20023711,200,63177
20022533,200,81453
20022682,200,69402
20022887,200,68373
20023846,200,71025
20022261,200,65696
20022343,200,64799
20022451,200,64883
20022611,200,64000
20022724,200,64875
20023219,200,64304
20023528,200,64227
20023624,200,66031
20023020,200,112269
20022858,200,64995
20023290,200,65303
20023893,200,65444
20024205,200,65015
20022320,200,62939
20022664,200,65395
20023080,200,62961
20023192,200,64176
20024186,200,63176
20022260,200,78666
20022409,200,63951
20022633,200,62081
20022690,200,62193
20022900,200,63890
20023111,200,61478
20023277,200,64152
20023499,200,65844
20023664,200,65266
20023824,200,64284
20023998,200,63211
20024130,200,69349
20021327,200,62085
20023504,200,64506
8219362,cache,29819
8219422,cache,29169
8219447,cache,28212
8219525,cache,29118
8219748,cache,32004
8219854,cache,43026
8219922,cache,30666
8219972,cache,31139
8220023,cache,31146
8220051,cache,30129
8220079,cache,34917
20022421,200,64162
20022738,200,64080
20022808,200,64615
20023026,200,63804
20023426,200,68855
20022272,200,66251
20022414,200,69004
20022596,200,70973
20022756,200,74037
20023045,200,71873
20023146,200,65012
20023797,200,62866
20023976,200,66983
8219524,cache,30594
20023019,200,66190
20022745,200,68088
20023178,200,64983
20022312,200,65462
20022203,200,64777
20022292,200,66830
20023094,200,73370
20023198,200,67989
20023211,200,74150
20023319,200,67428
20023360,200,69711
20023399,200,68621
20023552,200,73079
20023683,200,70744
20023819,200,65813
20023922,200,78522
20023975,200,76063
20024047,200,68589
20024204,200,69046
20022508,200,63891
20021081,200,87887
20023004,200,64283
20023381,200,62728
20022505,200,66794
20022269,200,65131
20022813,200,65143
20022905,200,64664
20022906,200,64982
20023570,200,65114
20023892,200,323423
20023994,200,65099
20022574,200,65677
20023452,200,64818
20022380,200,84745
20021261,200,71867
8219425,cache,55220
8219470,cache,56487
8219814,cache,30744
8219959,cache,51669
8220074,cache,62279
20022454,200,62217
20023283,200,62211
20022227,200,73610
20022437,200,75576
20022513,200,71409
20022746,200,65398
20023110,200,64090
20023474,200,67021
20023757,200,72565
20023861,200,78878
20022362,200,66027
20022969,200,64027
20023174,200,63950
20023267,200,65366
20023494,200,64117
20023658,200,64406
20023843,200,63819
20024203,200,63934
