bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,date_confidence,ticker_source,sector_source,years_in_office
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-04-29,2017-08-04,,2000018444 Industria De Diseno Textil Inditex Sa,,,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,34022ddc6a377d43eebc544693c1202a2ac82505e59e538e6dc6b6fc0b9e8f69,0,house-pdf-electronic,,,none,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-06-20,2017-08-04,FSLR,"2000018810 First Solar, Inc.",,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,f76b0381cdc886f0697d70f39c327df534d5729ec8dcf5c42006fdd52fe1c376,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-03-09,2017-08-04,,2000016309 SP Magellan Midstream Partners L.P.,,,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,c90caef09e840565970baab822ef23d65bbe9ca942aff0551f8db6b20c5a83fc,0,house-pdf-electronic,,,none,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-06-24,2017-08-04,FSLR,"2000018808 First Solar, Inc.",,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,7f92abe93b55b3611fc3828c6a7eef48e7b7a0018cf0ca294e9004e57eb13ea4,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-12-30,2017-08-04,SPG,"2000023613 SP Simon Property group, Inc.",,Real Estate,XLRE,Sale,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,c11cd5c1a02d7645ecb88a2d3113c7e1ee33155f08f9b2b2ba719295cee26a0e,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-03-09,2017-08-04,,2000016313 SP SPDR Select Sector Fund - Energy,,,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,4d29e3680592d4535bd63480394963c9a5c9303a662b35c310d3346019450b4e,0,house-pdf-electronic,,,none,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-03-09,2017-08-04,DIS,2000016304 SP Walt Disney Company,,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,00e98e8847f230b19af1772f08d5b1b5146f810d28ac3c099337d9812b8ded73,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-03-09,2017-08-04,NFLX,"2000016302 SP Netflix, Inc.",,Communication Services,XLC,Sale,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,09b8235633f2c4bb59f18d411d0e7f105d53142c64a5454c3a90d4f5f2c429b9,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-04-29,2017-08-04,FSLR,"2000018442 First Solar, Inc.",,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,7ea36bb834e0ecc032f0da645b34c8ebd538a45ab6956e4a904bd1fac5b2248d,0,house-pdf-electronic,,,yfinance,1
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-03-09,2017-08-04,CMBS,2000016305 SP iShares CMBS Bond ETF,,,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20007737,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007737.pdf,b3ff0f648b2287ec3e2ee000591f49ca89449955a9687facee6278cb592b419c,0,house-pdf-electronic,,,none,1
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CL,Colgate-Palmolive Company,,Consumer Staples,XLP,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,14e025f18d4cd067af81470e49a4ecd798fc315ce156f002e9bbcb53e6654a9d,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,JNJ,Johnson & Johnson,,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,c3ab9c3aa760feda8be2129bf13a80f11f099e82d9424763fe5eed8c374732e6,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CVX,Chevron Corporation,,Energy,XLE,Purchase,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,125c21b6ea2fa7ca3d579c45f188f2383a298e1b8e15546b416d4a19dcccc400,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CR,Crane Company,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,b0e9526e6036bbcfb7e5f702c41eb6a908f28b5c3fd9f642ca721ad5bdc75d65,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,JNJ,Johnson & Johnson,,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,c3ab9c3aa760feda8be2129bf13a80f11f099e82d9424763fe5eed8c374732e6,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CL,Colgate-Palmolive Company,,Consumer Staples,XLP,Sale,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,dec96b19f97d8ef17c32ac2fd2b774c5682ed6449d1d872412959a2b9f4e98ae,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CL,Colgate-Palmolive Company,,Consumer Staples,XLP,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,14e025f18d4cd067af81470e49a4ecd798fc315ce156f002e9bbcb53e6654a9d,0,house-pdf-electronic,,,yfinance,2
B001303,Lisa Blunt Rochester,house,Democrat,DE00,"SSBK04; SSBK09; SSBK12; SSCM34; SSCM35; SSCM36; SSCM37; SSEV08; SSEV09; SSEV10; SSHR09; SSHR12; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Environment and Public Works; Senate Committee on Health, Education, Labor, and Pensions",False,2017-08-01,2017-08-03,,LENNOX INTERNATIONAL INC,,,,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20007733,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007733.pdf,725f1a3095509232b9952e6aaae90a74ef4d4674c19b4667ba22d07c15df5330,0,house-pdf-electronic,,,none,0
B001303,Lisa Blunt Rochester,house,Democrat,DE00,"SSBK04; SSBK09; SSBK12; SSCM34; SSCM35; SSCM36; SSCM37; SSEV08; SSEV09; SSEV10; SSHR09; SSHR12; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Environment and Public Works; Senate Committee on Health, Education, Labor, and Pensions",False,2017-07-19,2017-08-03,,COLgATE-PALMOLIVE CO SENIOR,,,,Purchase,"$50,001 - $100,000",75000.5,False,SELF,20007733,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007733.pdf,4cf0035678b7f9f9cdd21e4f808a0e398c398c17c4041ab978c073563f19904d,0,house-pdf-electronic,,,none,0
B001303,Lisa Blunt Rochester,house,Democrat,DE00,"SSBK04; SSBK09; SSBK12; SSCM34; SSCM35; SSCM36; SSCM37; SSEV08; SSEV09; SSEV10; SSHR09; SSHR12; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Environment and Public Works; Senate Committee on Health, Education, Labor, and Pensions",False,2017-08-01,2017-08-03,,CVS HEALTH CORPORATION SENIOR,,,,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20007733,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007733.pdf,48d84637788adcb85ccc0c1675563776e47f3e0fac7ef838c568b540fd93fe26,0,house-pdf-electronic,,,none,0
B001303,Lisa Blunt Rochester,house,Democrat,DE00,"SSBK04; SSBK09; SSBK12; SSCM34; SSCM35; SSCM36; SSCM37; SSEV08; SSEV09; SSEV10; SSHR09; SSHR12; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Environment and Public Works; Senate Committee on Health, Education, Labor, and Pensions",False,2017-07-19,2017-08-03,,KEYBANK NATIONAL ASSOCIATION,,,,Sale,"$50,001 - $100,000",75000.5,False,SELF,20007733,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007733.pdf,82596ac8b16d6a44ee9ce97b074d4597c0eadeca773dbaa9750be8017f09ee37,0,house-pdf-electronic,,,none,0
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CR,Crane Company,,Industrials,XLI,Purchase,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,d37ad979f2640ebca8fb26a1f921330710c14ccb16eb5e3596291f493332b5ab,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,LMT,Lockheed Martin Corporation,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,dba8e9d24ed39f23afde5f338621a7f2d20cd25acc0c116a2e63c6df6da28554,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CVS,CVS Health Corporation,,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,fcc689cecde4f90a6963477264ae6059b9184111614ff7cfe64f5022c9f8ce93,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-19,2017-08-03,,Liberty Media Corporation - Series A,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,8574e6a5b390900676bcbd0e93e9ba5d1348c5e3c5389ce450fd114e5b8cfa1f,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-19,2017-08-03,,Liberty Media Corporation - Series C,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,ac31dbc1df61cdc0f695505cf16f16845a966b1e4e5ab7ab39d20a090e395196,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,LMT,Lockheed Martin Corporation,,Industrials,XLI,Purchase,"$100,001 - $250,000",175000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,a72937755e7a6f34a9b1cfe96d888fec637c993cf5e17b936bfa419e78718d89,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,CVS,CVS Health Corporation,,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,3e0afab179bb72ba427032d79a8851daea5310346cd50601a79dde76e30ae454,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,JNJ,Johnson & Johnson,,Health Care,XLV,Purchase,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,d73335318be0a2e07a00277d9c1603b7408a54629c931d5600314ae960d3175a,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,,"Marsh & McLennan Companies, Inc.",,,,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,8b5267637083df98f3cacf7b51af4aaaeb3b2b7279f588baf0864551233bb9df,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,INTC,Intel Corporation,,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,65744827f94a90c900f0276ee294e8d7bd2cc5aba67a6e86cda78a5efea64345,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-26,2017-08-03,,guggenheim S&P 500 Equal Weight ETF,,,,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,64c6ee32bb2d3420e73d03788a6ab3ac0227fde8930870feba2ffc461926f2f3,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,JWN,"Nordstrom, Inc.",,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,6007e144fd52a3e54a9147db00d8066c81ffcfa0b2dde63d6114531cb32a8632,0,house-pdf-electronic,,,llm,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,JWN,"Nordstrom, Inc.",,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,6007e144fd52a3e54a9147db00d8066c81ffcfa0b2dde63d6114531cb32a8632,1,house-pdf-electronic,,,llm,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,NVS,Novartis Ag,,Health Care,XLV,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,fe9ff7bcd6264e14a80af7ff6546a27710798bec5c09452f2510dc535514a340,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,NVS,Novartis Ag,,Health Care,XLV,Sale,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,0c592e21b66a87d61ccaa99caddd69cae2a6cfffc69975439c1fa581edec30bb,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,PEP,"Pepsico, Inc.",,Consumer Staples,XLP,Sale,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,e100db1d38294d3b25ac9ebc41786b71ea1e677424425171ab436101340bfa46,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,PEP,"Pepsico, Inc.",,Consumer Staples,XLP,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,fc82af641dd73c4e4f2e3a5ca55050429fe66fba00d7501e14b8b00277dc660c,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,ROK,"Rockwell Automation, Inc.",,Industrials,XLI,Sale,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,899283606a4b9cca5defb98dd90051a7cb2734cc3ed4ce85a30ea4a237c38240,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-06,2017-08-03,,SALLY HLDgS LLC NTS B/E 05.750%,,,,Sale,"$15,001 - $50,000",32500.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,8675e1e1f72556f8bf36118248b252221bbeff29ac0170b0205772db6f0af7da,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-26,2017-08-03,,SEMPER MBS ToTAL RETURN FUND,,,,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,d045870121d876afb622b514f36e28dc7a87b0a6595a51cd1fda6923a01b6f8f,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-07,2017-08-03,,SLM CoRP MED TERM NTS 07.250%,,,,Purchase,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,e6eda09de8edd2e0963c2850758fffc2be84e2964d8fd9a4616bb251a2e55b91,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-06,2017-08-03,,SLM CoRP MED TERM NTS 07.250%,,,,Purchase,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,1be8569d4f2b304e2322fb3117984e6187107502a147a91a3eda7a4ad87791dc,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,,SPDR Select Sector Fund - Financial,,,,Purchase,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,3e7ed0f3217549acb6b5973a2d31430f48fd775a03564c4563f064e9d8f8fa3c,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,VFC,V.F. Corporation,,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,26b7fe2c54f49f56e8472a50f2e35e3cf4c9214c7e362a2396003668c538b0f4,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,VFC,V.F. Corporation,,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,26b7fe2c54f49f56e8472a50f2e35e3cf4c9214c7e362a2396003668c538b0f4,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,VFC,V.F. Corporation,,Consumer Discretionary,XLY,Sale,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,fea2ef0d1b524e63ab4d2e964c5ab311ff59cb61ea1345761da23845d4b64436,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,UTX,United Technologies Corporation,,Industrials,XLI,Purchase,"$100,001 - $250,000",175000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,dbbdeac3efd00e2bbc8ed85e5face9d7dc864039272841751d7eb9eb7e7e75f4,0,house-pdf-electronic,,,llm,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,UTX,United Technologies Corporation,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,665cf8630477a84954f1b03a673e7bbda8b1915b54fe8ea453dd7061b41a4ed8,0,house-pdf-electronic,,,llm,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,UNP,Union Pacific Corporation,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,9e303efb2d5a6e19c322307b600cefba55e941a6e1ba24046b2dbf38aeea1d2c,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,UNP,Union Pacific Corporation,,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,9e303efb2d5a6e19c322307b600cefba55e941a6e1ba24046b2dbf38aeea1d2c,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,TXN,Texas Instruments Incorporated,,Information Technology,XLK,Sale,"$15,001 - $50,000",32500.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,ac75e7ecde2d19b459691be759e8f263ef52c184267fa10a1fd6be7a9fff74bb,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,TXN,Texas Instruments Incorporated,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,df8d266b814e653e77040212c1df974c72e60ec5e95964c86479d87a43603fc4,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,SU,Suncor Energy Inc.,,Energy,XLE,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,010db318020d0edaef3f9989c822061778c4f32174de16b962636913c8de8e41,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,SU,Suncor Energy Inc.,,Energy,XLE,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,010db318020d0edaef3f9989c822061778c4f32174de16b962636913c8de8e41,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,SU,Suncor Energy Inc.,,Energy,XLE,Sale,"$15,001 - $50,000",32500.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,9e1c43e826eadaca2316d9067e7185204fca3a82ec1f422d18e72ee8ef51f6a2,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-19,2017-08-03,,STARWooD PPTY TR INC NTS,,,,Purchase,"$15,001 - $50,000",32500.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,fb1edbecd65e29fe595a86f809a8d93a0aacbc7f2c25c01f6146ea83fdab880d,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-13,2017-08-03,,ALBERTSoNS INC MW+30BP 08.000%,,,,Sale,"$1,001 - $15,000",8000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,5d58c0590b440b5eedcb32911e5ac7414726662a5de4f25478910a068fd3db8a,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,INTC,Intel Corporation,,Information Technology,XLK,Purchase,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,4846f058fd06df30ec9cfb235c88f5b3e1e473441993b33bf44a603e94476f77,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,INTC,Intel Corporation,,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,65744827f94a90c900f0276ee294e8d7bd2cc5aba67a6e86cda78a5efea64345,1,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,MCD,McDonald's Corporation,,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,a36a8f4ad89428cc53eb6559906c94e93c86620bae13e2429fd96e540c87f069,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,MSFT,Microsoft Corporation,,Information Technology,XLK,Purchase,"$15,001 - $50,000",32500.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,73dca25cf61fc19e15c2d8fa1e07405f9fb953304d30583b5d614732ff2de789,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,NEE,"NextEra Energy, Inc.",,Utilities,XLU,Sale,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,e11cc3c16d8f986a9f683a2e1f7fb0bb844fe3342bfc4c668cbffdde69960560,0,house-pdf-electronic,,,yfinance,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-12,2017-08-03,,NJ ECo DV UTH SCH FACS SR EE,,,,Purchase,"$50,001 - $100,000",75000.5,False,JT,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,c308f5309554766cfdd9ee4d5f3a7e979bbba4bc449f05f7df84861d0180a263,0,house-pdf-electronic,,,none,2
M001193,Thomas MacArthur,house,Republican,NJ03,,False,2017-07-28,2017-08-03,MSFT,Microsoft Corporation,,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,DC,20007732,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007732.pdf,4211db0d39052789eb4c74bb2a4e8c146268d2a129029ef9fd064f4136cb0128,0,house-pdf-electronic,,,yfinance,2
