doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20008310,Buck,Kenneth R.,P,CO04,11/2/2017,2017-11-02,Kenneth R. Buck,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008310.pdf
20008536,Buck,Kenneth R.,P,CO04,12/11/2017,2017-12-11,Kenneth R. Buck,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008536.pdf
20005631,Bustos,Cheri,P,IL17,2/9/2017,2017-02-09,Cheri Bustos,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20005631.pdf
20007260,Bustos,Cheri,P,IL17,5/15/2017,2017-05-15,Cheri Bustos,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007260.pdf
20006540,Castor,Kathy,P,FL14,1/11/2017,2017-01-11,Kathy Castor,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006540.pdf
20006751,Castor,Kathy,P,FL14,2/15/2017,2017-02-15,Kathy Castor,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006751.pdf
20006946,Castor,Kathy,P,FL14,3/20/2017,2017-03-20,Kathy Castor,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006946.pdf
20007192,Castor,Kathy,P,FL14,5/3/2017,2017-05-03,Kathy Castor,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007192.pdf
20007742,Castor,Kathy,P,FL14,8/4/2017,2017-08-04,Kathy Castor,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007742.pdf
20006511,Chu,Judy,P,CA27,1/25/2017,2017-01-25,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006511.pdf
20006729,Chu,Judy,P,CA27,3/14/2017,2017-03-14,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006729.pdf
20007035,Chu,Judy,P,CA27,4/14/2017,2017-04-14,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007035.pdf
20007211,Chu,Judy,P,CA27,5/15/2017,2017-05-15,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007211.pdf
20007444,Chu,Judy,P,CA27,6/16/2017,2017-06-16,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007444.pdf
20007601,Chu,Judy,P,CA27,7/16/2017,2017-07-16,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007601.pdf
20007774,Chu,Judy,P,CA27,8/18/2017,2017-08-18,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007774.pdf
20008008,Chu,Judy,P,CA27,9/18/2017,2017-09-18,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008008.pdf
20008205,Chu,Judy,P,CA27,10/18/2017,2017-10-18,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008205.pdf
20008372,Chu,Judy,P,CA27,11/12/2017,2017-11-12,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008372.pdf
20008543,Chu,Judy,P,CA27,12/17/2017,2017-12-17,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008543.pdf
20006507,Clark,Katherine M.,P,MA05,1/9/2017,2017-01-09,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006507.pdf
20006852,Clark,Katherine M.,P,MA05,3/3/2017,2017-03-03,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006852.pdf
20007017,Clark,Katherine M.,P,MA05,4/6/2017,2017-04-06,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007017.pdf
20007240,Clark,Katherine M.,P,MA05,5/9/2017,2017-05-09,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007240.pdf
20007336,Clark,Katherine M.,P,MA05,5/25/2017,2017-05-25,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007336.pdf
20007587,Clark,Katherine M.,P,MA05,7/7/2017,2017-07-07,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007587.pdf
20007829,Clark,Katherine M.,P,MA05,8/15/2017,2017-08-15,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007829.pdf
20008419,Clark,Katherine M.,P,MA05,11/18/2017,2017-11-18,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008419.pdf
20008481,Clark,Katherine M.,P,MA05,12/1/2017,2017-12-01,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008481.pdf
20006649,Cohen,Steve,P,TN09,1/31/2017,2017-01-31,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006649.pdf
20006665,Cohen,Steve,P,TN09,2/2/2017,2017-02-02,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006665.pdf
20007117,Cohen,Steve,P,TN09,4/25/2017,2017-04-25,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007117.pdf
20007120,Cohen,Steve,P,TN09,4/25/2017,2017-04-25,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007120.pdf
