year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2014,P,3/25/2014,2014-03-25,8214327,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214327.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,5/23/2014,2014-05-23,20001015,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001015.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,8/18/2014,2014-08-18,20001540,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001540.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,9/29/2014,2014-09-29,20001777,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001777.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,12/19/2014,2014-12-19,20002231,Clark,Katherine M.,Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,12/19/2014,2014-12-19,20002247,Clark,Katherine M.,Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002247.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,7/24/2014,2014-07-24,8216098,Clawson,Curtis J.,Curtis J. Clawson,FL19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216098.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,8/13/2014,2014-08-13,8216365,Clawson,Curtis J.,Curtis J. Clawson,FL19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216365.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,9/11/2014,2014-09-11,8216519,Clawson,Curtis J.,Curtis J. Clawson,FL19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216519.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,1/7/2015,2015-01-07,9105822,Clawson,Curtis J.,Curtis J. Clawson,FL19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105822.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,6/11/2014,2014-06-11,8215696,Coble,Howard,Howard Coble,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8215696.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,6/23/2014,2014-06-23,8215815,Coble,Howard,Howard Coble,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8215815.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
