bioguide,date,ftype,n_photo,n_confirmees,n_apparues,n_disparues
F000473,2022-05-14,C,2,,,
F000473,2023-09-08,C+T,2,2.0,0.0,0.0
F000473,2024-08-06,C,2,2.0,0.0,0.0
F000473,2025-08-13,C,3,1.0,2.0,1.0
F000473,2025-11-12,C,11,0.0,11.0,3.0
F000474,2022-04-09,C,17,,,
F000474,2023-08-09,O,16,14.0,2.0,3.0
F000474,2024-08-09,O,15,11.0,4.0,5.0
F000474,2025-08-11,O,15,15.0,0.0,0.0
F000475,2022-05-13,C,6,,,
F000475,2023-08-17,O,6,6.0,0.0,0.0
F000475,2024-07-09,O,12,2.0,10.0,4.0
F000475,2025-05-20,O,12,12.0,0.0,0.0
F000475,2026-05-13,O,12,12.0,0.0,0.0
F000477,2022-03-12,C,2,,,
F000477,2022-05-16,C,2,2.0,0.0,0.0
F000477,2023-05-11,H,3,2.0,1.0,0.0
F000477,2024-04-25,O,3,2.0,1.0,1.0
F000477,2025-05-14,O,3,3.0,0.0,0.0
F000477,2026-05-13,O,3,3.0,0.0,0.0
F000478,2022-05-24,C,3,,,
F000478,2022-07-01,C,3,3.0,0.0,0.0
F000478,2023-08-08,H,4,2.0,2.0,5.0
F000478,2024-08-13,O,7,0.0,7.0,4.0
F000478,2025-08-11,O,9,7.0,2.0,0.0
F000480,2024-02-04,C,58,,,
F000480,2025-08-13,C+O,74,20.0,54.0,39.0
F000480,2026-05-15,O,62,54.0,8.0,20.0
F000481,2024-05-01,C,4,,,
F000481,2024-05-16,C,4,4.0,0.0,0.0
F000481,2025-09-02,H,3,3.0,0.0,1.0
F000482,2024-05-12,C,41,,,
F000482,2025-08-02,H,34,10.0,24.0,31.0
F000483,2023-07-09,C,46,,,
F000483,2024-08-06,C,43,43.0,0.0,3.0
F000483,2025-05-09,H,43,40.0,3.0,3.0
F000483,2026-05-05,O,43,37.0,6.0,4.0
F000484,2024-12-29,C,66,,,
F000484,2025-08-13,H,66,63.0,3.0,3.0
F000485,2020-04-14,C,75,,,
F000485,2026-04-28,C,67,18.0,49.0,57.0
F000485,2026-05-19,H,67,65.0,2.0,2.0
G000061,2019-07-29,C,12,,,
G000061,2020-06-17,C,12,10.0,2.0,3.0
G000061,2021-08-10,O,21,5.0,16.0,14.0
G000061,2022-05-23,O,21,2.0,19.0,19.0
G000061,2023-06-20,O,19,10.0,9.0,11.0
G000061,2024-08-12,O,14,1.0,13.0,22.0
G000061,2025-01-08,T,1,0.0,1.0,14.0
G000289,2015-05-15,O,51,,,
G000289,2016-05-10,O,41,13.0,28.0,38.0
G000289,2017-05-03,O,29,2.0,27.0,41.0
G000289,2018-05-10,O,51,2.0,49.0,27.0
G000289,2019-01-23,T,79,5.0,74.0,46.0
G000377,2015-07-27,O,8,,,
G000377,2016-08-12,O,8,8.0,0.0,0.0
G000377,2017-08-09,O,7,7.0,0.0,1.0
G000377,2018-08-06,O,7,4.0,3.0,3.0
G000377,2019-08-06,O,5,5.0,0.0,2.0
G000377,2020-08-11,O,5,5.0,0.0,0.0
G000377,2021-08-04,O,5,5.0,0.0,0.0
G000377,2022-08-12,O,4,3.0,1.0,2.0
G000377,2023-08-08,O,4,4.0,0.0,0.0
G000377,2024-08-08,O,4,4.0,0.0,0.0
G000410,2015-05-15,O,4,,,
G000410,2016-05-13,O,9,0.0,9.0,4.0
G000410,2017-05-04,O,8,2.0,6.0,7.0
G000410,2018-05-15,O,7,3.0,4.0,5.0
G000410,2019-01-30,T,10,3.0,7.0,4.0
G000535,2015-08-13,O,32,,,
G000535,2016-08-14,O,32,20.0,12.0,36.0
G000535,2017-08-07,O,47,20.0,27.0,30.0
G000535,2018-07-27,O,38,11.0,27.0,37.0
G000535,2019-05-03,T,36,27.0,9.0,32.0
G000546,2015-05-13,O,9,,,
G000546,2016-05-13,O,10,9.0,1.0,0.0
G000546,2017-05-15,O,10,8.0,2.0,2.0
G000546,2018-05-15,O,12,6.0,6.0,4.0
G000546,2019-05-14,O,11,11.0,0.0,1.0
G000546,2020-08-12,O,11,3.0,8.0,8.0
G000546,2021-07-29,O,10,9.0,1.0,2.0
G000546,2022-05-13,O,9,8.0,1.0,2.0
G000546,2023-05-15,O,9,7.0,2.0,2.0
G000546,2024-05-15,O,8,8.0,0.0,1.0
G000546,2025-05-14,O,8,8.0,0.0,0.0
G000546,2026-05-14,O,8,8.0,0.0,0.0
G000548,2015-05-14,O,14,,,
G000548,2016-05-16,O,12,3.0,9.0,11.0
G000548,2017-02-08,T,10,4.0,6.0,8.0
G000551,2015-07-13,O,40,,,
G000551,2016-07-14,O,39,25.0,14.0,26.0
G000551,2017-08-04,O,30,19.0,11.0,21.0
G000551,2018-08-10,O,22,16.0,6.0,20.0
G000551,2019-08-08,O,23,16.0,7.0,6.0
G000551,2020-07-29,O,21,15.0,6.0,10.0
G000551,2021-07-15,O,14,11.0,3.0,17.0
G000551,2022-08-09,O,14,11.0,3.0,6.0
G000551,2023-07-28,O,16,13.0,3.0,3.0
G000551,2024-08-12,O,11,3.0,8.0,8.0
G000552,2019-05-15,O,2,,,
G000552,2020-08-12,O,2,1.0,1.0,1.0
G000552,2021-08-06,O,2,1.0,1.0,1.0
G000552,2022-05-13,O,1,1.0,0.0,1.0
G000553,2015-05-15,O,13,,,
G000553,2016-05-11,O,15,11.0,4.0,2.0
G000553,2017-04-24,O,14,13.0,1.0,3.0
G000553,2018-05-03,O,13,1.0,12.0,13.0
G000553,2019-04-16,O,14,10.0,4.0,3.0
G000553,2020-04-29,O,14,13.0,1.0,1.0
G000553,2021-08-13,O,14,14.0,0.0,0.0
G000553,2022-05-16,O,12,11.0,1.0,3.0
G000553,2023-05-12,O,11,10.0,1.0,2.0
G000553,2024-05-13,O,12,10.0,2.0,1.0
G000553,2025-05-15,O,11,8.0,3.0,4.0
G000553,2026-05-15,O,11,11.0,0.0,0.0
G000556,2015-08-19,O,69,,,
G000556,2016-08-22,O,51,3.0,48.0,67.0
G000556,2017-05-08,T,48,2.0,46.0,49.0
G000556,2017-05-19,C,88,5.0,83.0,43.0
G000556,2018-03-16,C,38,2.0,36.0,86.0
G000556,2018-05-18,C,33,1.0,32.0,37.0
G000556,2019-08-20,C,60,0.0,60.0,33.0
G000556,2020-08-20,C,52,2.0,50.0,58.0
G000556,2021-08-11,C,37,0.0,37.0,52.0
G000556,2022-07-24,C,34,9.0,25.0,28.0
G000558,2015-05-15,O,72,,,
G000558,2016-05-12,O,60,3.0,57.0,69.0
G000558,2017-05-10,O,63,14.0,49.0,46.0
G000558,2018-05-15,O,38,5.0,33.0,58.0
G000558,2019-05-15,O,55,1.0,54.0,37.0
G000558,2020-08-07,O,64,2.0,62.0,53.0
G000558,2021-08-05,O,45,9.0,36.0,55.0
G000558,2022-05-16,O,33,1.0,32.0,44.0
G000558,2023-05-12,O,41,7.0,34.0,26.0
G000558,2024-05-13,O,43,6.0,37.0,35.0
G000558,2025-05-15,O,46,8.0,38.0,35.0
G000558,2026-05-14,O,47,1.0,46.0,45.0
G000559,2015-05-06,O,24,,,
G000559,2016-05-03,O,21,20.0,1.0,4.0
G000559,2017-05-13,O,21,16.0,5.0,5.0
G000559,2018-05-15,O,21,5.0,16.0,16.0
G000559,2019-05-07,O,19,18.0,1.0,3.0
G000559,2020-07-31,O,19,18.0,1.0,1.0
G000559,2021-08-09,O,19,19.0,0.0,0.0
G000559,2022-05-07,O,17,13.0,4.0,2.0
G000559,2023-07-21,O,17,16.0,1.0,1.0
G000559,2024-05-13,O,12,11.0,1.0,6.0
G000559,2025-08-01,O,14,8.0,6.0,4.0
G000560,2015-05-15,O,11,,,
G000560,2016-06-15,O,12,9.0,3.0,3.0
G000560,2017-06-14,O,23,7.0,16.0,5.0
G000560,2018-07-27,O,26,6.0,20.0,17.0
G000560,2019-08-12,O,29,22.0,7.0,4.0
G000560,2020-08-04,O,30,27.0,3.0,2.0
G000560,2020-12-24,T,39,25.0,14.0,5.0
G000563,2015-05-10,O,72,,,
G000563,2016-05-01,O,72,62.0,10.0,14.0
G000563,2017-05-12,O,75,64.0,11.0,10.0
G000563,2018-05-12,O,70,45.0,25.0,30.0
G000563,2019-05-03,O,67,66.0,1.0,5.0
G000563,2020-02-15,C,12,0.0,12.0,70.0
G000563,2020-08-04,O,68,1.0,67.0,13.0
G000563,2021-08-04,O,67,59.0,8.0,8.0
G000563,2022-04-21,O,68,58.0,10.0,12.0
G000563,2023-01-25,T,66,60.0,6.0,6.0
G000564,2015-05-01,O,1,,,
G000564,2016-04-26,O,1,0.0,1.0,1.0
G000564,2017-02-10,T,2,0.0,2.0,1.0
G000565,2015-09-03,O,4,,,
G000565,2016-04-29,O,4,1.0,3.0,3.0
G000565,2017-05-04,O,3,1.0,2.0,3.0
G000565,2018-05-09,O,2,1.0,1.0,2.0
G000565,2019-05-15,O,2,1.0,1.0,1.0
G000565,2020-08-13,O,2,0.0,2.0,2.0
G000565,2021-08-11,O,1,0.0,1.0,2.0
G000565,2022-05-13,O,1,0.0,1.0,1.0
G000565,2023-04-26,O,2,0.0,2.0,1.0
G000565,2024-05-08,O,2,2.0,0.0,0.0
G000565,2025-05-15,O,2,2.0,0.0,0.0
G000565,2026-04-29,O,3,1.0,2.0,1.0
G000566,2015-05-13,O,1,,,
G000566,2016-05-16,O,1,1.0,0.0,0.0
G000566,2017-05-04,O,1,1.0,0.0,0.0
G000566,2018-05-08,O,1,1.0,0.0,0.0
G000566,2019-02-06,T,1,1.0,0.0,0.0
G000568,2015-05-05,O,3,,,
G000568,2016-05-03,O,4,2.0,2.0,1.0
G000568,2017-05-12,O,7,1.0,6.0,3.0
G000568,2018-05-04,O,7,1.0,6.0,6.0
G000568,2019-05-14,O,7,7.0,0.0,0.0
G000568,2020-07-06,O,7,3.0,4.0,4.0
G000568,2021-07-28,O,7,7.0,0.0,0.0
G000568,2022-05-12,O,5,2.0,3.0,5.0
G000568,2023-05-09,O,5,5.0,0.0,0.0
G000568,2024-05-03,O,5,3.0,2.0,2.0
G000568,2025-05-20,O,5,5.0,0.0,0.0
G000568,2026-05-15,O,5,5.0,0.0,0.0
G000569,2015-01-14,T,2,,,
G000569,2018-01-29,C,2,1.0,1.0,1.0
G000569,2018-05-13,C,2,1.0,1.0,1.0
G000570,2014-03-18,C,13,,,
G000570,2015-07-15,H,12,1.0,11.0,12.0
G000570,2016-08-18,O,21,3.0,18.0,9.0
G000570,2017-01-31,T,22,2.0,20.0,19.0
G000571,2015-08-18,O,9,,,
G000571,2016-05-16,O,9,9.0,0.0,0.0
G000571,2017-05-15,O,8,7.0,1.0,2.0
G000571,2018-08-14,O,11,2.0,9.0,7.0
G000571,2019-08-13,O,9,9.0,0.0,2.0
G000571,2020-08-14,O,9,9.0,0.0,0.0
G000571,2021-05-03,T,8,8.0,0.0,1.0
G000572,2015-05-12,T,7,,,
G000572,2015-08-29,C,5,3.0,2.0,4.0
G000572,2016-06-13,C,5,5.0,0.0,0.0
G000573,2014-05-13,C,2,,,
G000573,2015-02-03,T,10,0.0,10.0,2.0
G000573,2016-05-15,C,9,5.0,4.0,5.0
G000574,2014-05-15,C,15,,,
G000574,2015-08-13,O,17,0.0,17.0,16.0
G000574,2016-08-14,O,31,0.0,31.0,17.0
G000574,2017-08-13,O,11,11.0,0.0,20.0
G000574,2018-05-15,O,14,9.0,5.0,2.0
G000574,2019-08-13,O,14,13.0,1.0,1.0
G000574,2020-08-13,O,17,7.0,10.0,8.0
G000574,2021-08-09,O,13,8.0,5.0,6.0
G000574,2022-08-10,O,10,7.0,3.0,7.0
G000574,2023-08-12,O,8,6.0,2.0,4.0
G000574,2024-08-13,O,7,6.0,1.0,2.0
G000575,2014-06-29,C,7,,,
G000575,2015-07-30,H,12,3.0,9.0,4.0
G000575,2016-08-11,O,14,9.0,5.0,3.0
G000575,2017-04-28,T,13,10.0,3.0,4.0
G000576,2014-05-14,C,16,,,
G000576,2015-08-12,H,17,0.0,17.0,16.0
G000576,2016-05-11,O,16,12.0,4.0,5.0
G000576,2017-05-12,O,15,13.0,2.0,3.0
G000576,2018-05-11,O,15,7.0,8.0,8.0
G000576,2019-05-13,O,15,12.0,3.0,3.0
G000576,2020-08-13,O,17,11.0,6.0,4.0
G000576,2021-08-10,O,17,12.0,5.0,5.0
G000576,2022-06-01,O,16,14.0,2.0,5.0
G000576,2023-06-27,O,17,12.0,5.0,6.0
G000576,2024-06-25,O,17,13.0,4.0,5.0
G000576,2025-08-04,O,17,15.0,2.0,2.0
G000577,2014-08-22,C,12,,,
G000577,2015-08-08,H,19,2.0,17.0,10.0
G000577,2016-08-10,O,24,18.0,6.0,1.0
G000577,2017-05-15,O,25,16.0,9.0,8.0
G000577,2018-05-16,O,26,8.0,18.0,19.0
G000577,2019-07-15,O,27,20.0,7.0,6.0
G000577,2020-08-13,O,27,14.0,13.0,14.0
G000577,2021-08-13,O,34,16.0,18.0,13.0
G000577,2022-08-13,O,48,23.0,25.0,12.0
G000577,2023-08-13,O,29,20.0,9.0,29.0
G000577,2024-08-12,O,36,8.0,28.0,20.0
G000577,2025-02-08,T,42,24.0,18.0,12.0
G000578,2016-06-15,C,21,,,
G000578,2017-05-05,H,14,8.0,6.0,13.0
G000578,2018-08-13,O,14,1.0,13.0,12.0
G000578,2019-08-14,O,14,13.0,1.0,1.0
G000578,2020-08-13,O,14,6.0,8.0,8.0
G000578,2021-08-10,O,13,7.0,6.0,7.0
G000578,2022-08-12,O,17,9.0,8.0,4.0
G000578,2023-08-10,O,16,14.0,2.0,3.0
G000578,2024-08-13,O,17,16.0,1.0,0.0
G000579,2016-06-15,C,86,,,
G000579,2017-07-25,H,68,35.0,33.0,53.0
G000579,2018-04-30,O,16,13.0,3.0,55.0
G000579,2019-05-10,O,17,16.0,1.0,0.0
G000579,2020-08-06,O,65,16.0,49.0,2.0
G000579,2021-08-13,O,40,37.0,3.0,29.0
G000579,2022-05-13,O,33,29.0,4.0,12.0
G000579,2023-08-13,O,33,26.0,7.0,11.0
G000579,2024-08-22,T,31,19.0,12.0,13.0
G000580,2016-03-22,C,1,,,
G000580,2017-05-15,H,1,1.0,0.0,0.0
G000580,2019-03-04,T,2,0.0,2.0,1.0
G000581,2016-03-24,C,10,,,
G000581,2016-09-28,C,54,0.0,54.0,10.0
G000581,2016-12-16,C,33,0.0,33.0,54.0
G000581,2017-08-11,O,41,5.0,36.0,28.0
G000581,2018-03-15,C,9,1.0,8.0,40.0
G000581,2018-08-09,C,12,1.0,11.0,8.0
G000581,2018-08-10,O,54,0.0,54.0,12.0
G000581,2019-08-09,O,39,12.0,27.0,42.0
G000581,2020-08-11,O,49,6.0,43.0,33.0
G000581,2020-09-10,C,14,0.0,14.0,49.0
G000581,2020-10-01,C,2,0.0,2.0,14.0
G000581,2021-08-06,O,55,0.0,55.0,2.0
G000581,2022-08-12,O,71,14.0,57.0,41.0
G000581,2023-08-10,O,66,17.0,49.0,54.0
G000581,2024-08-13,O,90,22.0,68.0,44.0
G000581,2025-08-12,O,49,14.0,35.0,78.0
G000583,2015-08-19,C,367,,,
G000583,2016-05-20,C,320,44.0,276.0,323.0
G000583,2017-05-22,O,327,17.0,310.0,329.0
G000583,2017-08-10,C,33,3.0,30.0,336.0
G000583,2018-08-13,O,354,49.0,305.0,75.0
G000583,2019-08-13,O,330,234.0,96.0,114.0
G000583,2020-08-13,O,363,272.0,91.0,93.0
G000583,2021-08-13,O,374,286.0,88.0,113.0
G000583,2022-08-13,O,380,295.0,85.0,74.0
G000583,2023-08-13,O,379,306.0,73.0,77.0
G000583,2024-08-13,O,364,257.0,107.0,93.0
G000583,2025-08-11,O,377,284.0,93.0,55.0
G000584,2017-03-17,C,811,,,
G000584,2017-08-04,C,876,632.0,244.0,174.0
G000584,2018-08-13,O,1094,684.0,410.0,171.0
G000584,2019-08-05,O,739,553.0,186.0,528.0
G000584,2020-08-13,O,648,500.0,148.0,311.0
G000584,2021-05-13,T,706,470.0,236.0,141.0
G000585,2017-01-05,C,6,,,
G000585,2018-07-13,O,7,0.0,7.0,6.0
G000585,2019-06-12,O,8,7.0,1.0,0.0
G000585,2019-10-11,C,1,0.0,1.0,8.0
G000585,2020-08-13,O,8,0.0,8.0,1.0
G000585,2020-10-19,C,1,0.0,1.0,8.0
G000585,2021-08-13,O,8,0.0,8.0,1.0
G000585,2022-05-13,O,7,4.0,3.0,4.0
G000585,2023-08-14,O,7,7.0,0.0,0.0
G000585,2024-08-13,O,9,6.0,3.0,1.0
G000585,2025-08-13,O,10,8.0,2.0,1.0
G000586,2018-02-16,C,5,,,
G000586,2018-05-06,C,5,0.0,5.0,5.0
G000586,2019-06-12,H,5,5.0,0.0,0.0
G000586,2020-08-12,O,3,0.0,3.0,5.0
G000586,2021-08-03,O,3,1.0,2.0,2.0
G000586,2026-02-02,C,7,0.0,7.0,3.0
G000586,2026-05-18,C,6,6.0,0.0,1.0
G000587,2015-11-25,C,2,,,
G000587,2016-01-25,C,50,0.0,50.0,2.0
G000587,2017-08-29,C,3,0.0,3.0,50.0
G000587,2018-02-05,C,33,0.0,33.0,3.0
G000587,2018-09-19,C,24,18.0,6.0,15.0
G000587,2019-05-14,C,20,18.0,2.0,6.0
G000587,2020-08-13,O,20,0.0,20.0,20.0
G000587,2021-05-17,C,2,0.0,2.0,20.0
G000587,2021-08-13,O,23,0.0,23.0,2.0
G000587,2022-08-13,O,19,16.0,3.0,7.0
G000587,2023-09-12,O,20,14.0,6.0,17.0
G000587,2024-05-09,O,24,17.0,7.0,4.0
G000587,2025-05-14,O,23,20.0,3.0,10.0
G000587,2026-05-11,O,26,21.0,5.0,5.0
G000588,2017-12-22,C,46,,,
G000588,2018-08-13,C,48,18.0,30.0,28.0
G000588,2019-08-12,H,36,26.0,10.0,20.0
G000588,2020-06-11,O,33,24.0,9.0,11.0
G000588,2021-08-13,O,36,27.0,9.0,9.0
G000588,2022-08-05,O,39,26.0,13.0,9.0
G000588,2023-05-03,T,33,28.0,5.0,10.0
G000589,2018-02-02,C,4,,,
G000589,2018-05-15,C,4,1.0,3.0,3.0
G000589,2019-08-08,H,4,3.0,1.0,1.0
G000589,2020-08-13,O,4,2.0,2.0,2.0
G000589,2021-08-13,O,16,2.0,14.0,2.0
G000589,2022-08-13,O,30,10.0,20.0,6.0
G000589,2023-08-13,O,24,22.0,2.0,8.0
G000589,2024-08-13,O,26,19.0,7.0,3.0
G000589,2025-08-13,O,22,18.0,4.0,7.0
G000590,2018-02-10,C,69,,,
G000590,2018-05-20,C,58,14.0,44.0,55.0
G000590,2019-05-11,H,49,28.0,21.0,30.0
G000590,2020-08-12,O,50,31.0,19.0,44.0
G000590,2021-08-02,O,69,34.0,35.0,61.0
G000590,2022-04-30,O,62,49.0,13.0,35.0
G000590,2023-07-09,O,67,57.0,10.0,16.0
G000590,2024-08-12,O,55,47.0,8.0,25.0
G000590,2025-08-12,T,48,36.0,12.0,21.0
G000591,2018-05-23,C,10,,,
G000591,2019-05-15,O,87,0.0,87.0,10.0
G000591,2020-08-13,O,199,2.0,197.0,89.0
G000591,2021-08-12,O,185,0.0,185.0,202.0
G000591,2022-08-12,O,217,3.0,214.0,188.0
G000591,2023-08-11,O,189,10.0,179.0,248.0
G000591,2024-08-08,O,248,31.0,217.0,166.0
G000591,2025-08-08,O,240,51.0,189.0,198.0
G000592,2017-10-25,C,4,,,
G000592,2018-05-15,C,5,1.0,4.0,3.0
G000592,2019-08-13,H,7,1.0,6.0,4.0
G000592,2020-08-10,O,7,2.0,5.0,5.0
G000592,2021-08-12,O,8,4.0,4.0,3.0
G000592,2022-06-13,O,9,7.0,2.0,1.0
G000592,2023-08-12,O,12,3.0,9.0,7.0
G000592,2024-08-13,O,8,4.0,4.0,9.0
G000592,2025-08-13,O,9,8.0,1.0,0.0
G000593,2020-06-15,C,11,,,
G000593,2021-08-13,H,11,7.0,4.0,4.0
G000593,2022-08-12,O,15,6.0,9.0,5.0
G000593,2023-08-11,O,20,6.0,14.0,9.0
G000593,2024-05-11,O,19,18.0,1.0,2.0
G000593,2025-08-13,O,22,19.0,3.0,0.0
G000594,2016-01-12,C,5,,,
G000594,2019-09-30,C,6,0.0,6.0,5.0
G000594,2020-08-14,C,7,2.0,5.0,4.0
G000594,2021-08-13,H,4,1.0,3.0,6.0
G000594,2022-08-08,O,4,3.0,1.0,1.0
G000594,2023-05-29,O,5,4.0,1.0,0.0
G000594,2024-08-13,O,5,3.0,2.0,2.0
G000594,2025-08-01,O,6,5.0,1.0,0.0
G000594,2026-05-16,T,6,6.0,0.0,0.0
G000595,2021-08-10,H,51,,,
G000595,2022-08-11,O,5,0.0,5.0,51.0
G000595,2023-08-03,O,3,1.0,2.0,4.0
G000595,2024-08-12,O,21,1.0,20.0,2.0
G000595,2025-04-28,T,19,15.0,4.0,6.0
G000596,2019-07-26,C,29,,,
G000596,2020-05-14,C,102,0.0,102.0,29.0
G000596,2021-08-13,H,118,71.0,47.0,49.0
G000596,2022-05-16,O,135,90.0,45.0,31.0
G000596,2023-08-14,O,23,17.0,6.0,119.0
G000596,2024-05-15,O,23,21.0,2.0,14.0
G000596,2025-08-15,O,64,52.0,12.0,50.0
G000596,2026-05-07,T,126,74.0,52.0,4.0
G000597,2020-03-25,C,18,,,
G000597,2020-05-17,C,18,18.0,0.0,0.0
G000597,2021-08-11,H,18,11.0,7.0,9.0
G000597,2022-08-10,O,16,16.0,0.0,3.0
G000597,2023-08-12,O,20,14.0,6.0,2.0
G000597,2024-08-13,O,16,10.0,6.0,10.0
G000597,2025-08-13,O,15,13.0,2.0,3.0
G000598,2022-01-21,C,8,,,
G000598,2022-02-16,C,2,0.0,2.0,8.0
G000598,2023-01-13,C,2,1.0,1.0,1.0
G000598,2023-06-21,H,3,1.0,2.0,1.0
G000598,2024-07-10,O,3,2.0,1.0,1.0
G000598,2025-08-08,O,3,3.0,0.0,0.0
G000599,2022-07-29,C,4181,,,
G000599,2023-08-13,C+H,2103,768.0,1335.0,3605.0
G000599,2024-08-13,O,556,445.0,111.0,1659.0
G000599,2025-08-13,O,109,50.0,59.0,504.0
G000600,2022-06-15,C,5,,,
G000600,2023-05-15,H,7,1.0,6.0,4.0
G000600,2024-05-13,O,5,1.0,4.0,6.0
G000600,2025-05-05,O,5,5.0,0.0,0.0
G000600,2026-05-15,O,6,4.0,2.0,1.0
G000601,2023-12-30,C,7,,,
G000601,2024-05-15,C,7,7.0,0.0,0.0
G000601,2025-08-13,H,18,3.0,15.0,4.0
G000602,2022-07-23,C,8,,,
G000602,2023-09-05,C,7,3.0,4.0,5.0
G000602,2024-06-13,C,6,5.0,1.0,2.0
G000602,2025-08-13,H,11,0.0,11.0,6.0
G000603,2024-02-04,C,24,,,
G000603,2024-08-13,C,19,18.0,1.0,6.0
G000603,2025-08-12,H,8,2.0,6.0,28.0
G000604,2024-08-12,C,19,,,
G000604,2025-05-15,H,79,5.0,74.0,14.0
G000604,2026-05-15,O,68,35.0,33.0,45.0
G000605,2022-05-09,C,2,,,
G000605,2023-05-15,C,2,2.0,0.0,0.0
G000605,2024-08-13,C,6,2.0,4.0,0.0
G000605,2025-08-13,H,6,1.0,5.0,5.0
G000607,2019-06-21,C,1,,,
G000607,2026-05-05,C,3,0.0,3.0,1.0
H000324,2015-05-13,O,1,,,
H000324,2016-05-12,O,1,1.0,0.0,0.0
H000324,2017-05-15,O,2,0.0,2.0,1.0
H000324,2018-05-08,O,1,0.0,1.0,2.0
H000324,2019-05-15,O,1,1.0,0.0,0.0
H000324,2020-08-06,O,1,1.0,0.0,0.0
H000636,2015-08-12,O,105,,,
H000636,2016-08-12,O,102,63.0,39.0,33.0
H000636,2017-05-01,T,73,61.0,12.0,40.0
H000874,2015-05-14,O,4,,,
H000874,2016-05-12,O,4,4.0,0.0,0.0
H000874,2017-05-10,O,4,4.0,0.0,0.0
H000874,2018-05-09,O,4,3.0,1.0,1.0
H000874,2019-05-13,O,4,4.0,0.0,0.0
H000874,2020-08-10,O,4,4.0,0.0,0.0
H000874,2021-07-30,O,4,4.0,0.0,0.0
H000874,2022-05-13,O,3,3.0,0.0,1.0
H000874,2023-05-15,O,3,3.0,0.0,0.0
H000874,2024-09-12,O,6,3.0,3.0,0.0
H000874,2025-05-28,O,6,6.0,0.0,0.0
H001034,2015-05-14,O,11,,,
H001034,2016-05-16,O,11,11.0,0.0,0.0
H001036,2015-05-14,O,34,,,
H001036,2016-05-16,O,33,29.0,4.0,5.0
H001036,2017-06-14,O,60,28.0,32.0,5.0
H001036,2018-07-13,O,62,32.0,30.0,28.0
H001036,2019-02-12,T,52,51.0,1.0,11.0
H001038,2015-04-15,O,5,,,
H001038,2016-04-20,O,5,5.0,0.0,0.0
H001038,2017-04-28,O,5,4.0,1.0,1.0
H001038,2018-05-01,O,7,3.0,4.0,6.0
H001038,2019-05-01,O,7,7.0,0.0,0.0
H001038,2020-06-18,O,7,6.0,1.0,1.0
H001038,2021-08-11,O,6,5.0,1.0,0.0
H001038,2022-08-12,O,5,5.0,0.0,1.0
H001038,2023-04-27,O,6,5.0,1.0,0.0
H001038,2024-04-05,T,6,6.0,0.0,0.0
H001045,2015-08-11,O,4,,,
H001045,2016-07-12,O,4,4.0,0.0,0.0
H001045,2017-05-02,O,4,4.0,0.0,0.0
H001045,2018-05-10,O,3,2.0,1.0,2.0
H001045,2019-02-12,T,3,3.0,0.0,0.0
H001047,2015-06-15,O,48,,,
H001047,2016-06-15,O,46,33.0,13.0,14.0
H001047,2017-06-13,O,47,37.0,10.0,8.0
H001047,2018-05-14,O,44,2.0,42.0,44.0
H001047,2019-05-13,O,42,36.0,6.0,8.0
H001047,2020-08-07,O,40,36.0,4.0,6.0
H001047,2021-08-12,O,41,31.0,10.0,9.0
H001047,2022-07-12,O,38,23.0,15.0,18.0
H001047,2023-06-09,O,40,24.0,16.0,15.0
H001047,2024-06-04,O,36,25.0,11.0,16.0
H001047,2025-06-24,O,33,27.0,6.0,9.0
H001047,2026-07-01,O,26,20.0,6.0,15.0
H001050,2015-02-01,T,13,,,
H001050,2016-07-13,C,12,1.0,11.0,12.0
H001050,2017-05-15,O,7,3.0,4.0,9.0
H001050,2018-08-13,O,6,1.0,5.0,6.0
H001050,2019-02-04,T,6,6.0,0.0,0.0
H001051,2015-08-13,O,150,,,
H001051,2016-08-22,O,149,115.0,34.0,38.0
H001051,2017-02-01,T,122,103.0,19.0,29.0
H001052,2015-05-14,O,43,,,
H001052,2016-05-13,O,41,41.0,0.0,2.0
H001052,2017-05-11,O,40,40.0,0.0,1.0
H001052,2018-05-15,O,39,4.0,35.0,36.0
H001052,2019-05-15,O,38,36.0,2.0,3.0
H001052,2020-08-09,O,37,36.0,1.0,2.0
H001052,2021-08-13,O,28,28.0,0.0,9.0
H001052,2022-05-12,O,30,26.0,4.0,2.0
H001052,2023-05-15,O,18,15.0,3.0,15.0
H001052,2024-08-09,O,18,17.0,1.0,2.0
H001052,2025-08-06,O,16,15.0,1.0,3.0
H001052,2026-05-14,O,15,15.0,0.0,1.0
H001053,2015-06-24,O,26,,,
H001053,2016-08-01,O,28,26.0,2.0,0.0
H001053,2017-05-13,O,28,25.0,3.0,3.0
H001053,2018-05-14,O,29,3.0,26.0,25.0
H001053,2019-04-22,O,30,23.0,7.0,6.0
H001053,2020-08-11,O,31,25.0,6.0,5.0
H001053,2021-08-13,O,29,27.0,2.0,4.0
H001053,2022-08-04,O,31,24.0,7.0,5.0
H001053,2023-01-25,T,31,28.0,3.0,3.0
H001055,2015-05-13,O,17,,,
H001055,2016-05-16,O,17,9.0,8.0,8.0
H001055,2017-01-07,T,14,14.0,0.0,3.0
H001056,2015-05-15,O,1,,,
H001056,2016-04-29,O,1,0.0,1.0,1.0
H001056,2017-05-15,O,1,0.0,1.0,1.0
