bioguide,date,sens,cause,n
K000378,2019-05-09,disparue,residuel,2
K000378,2020-05-15,disparue,residuel,5
K000378,2021-07-21,apparue,nom,1
K000378,2021-07-21,disparue,nom,1
K000378,2021-07-21,disparue,residuel,2
K000378,2022-05-12,apparue,nom,1
K000378,2022-05-12,disparue,nom,2
K000378,2022-05-12,disparue,residuel,1
K000379,2016-05-13,apparue,nom,80
K000379,2016-05-13,apparue,premiere,15
K000379,2016-05-13,apparue,residuel,5
K000379,2016-05-13,disparue,nom,84
K000379,2016-05-13,disparue,residuel,10
K000379,2017-05-15,apparue,nom,64
K000379,2017-05-15,apparue,premiere,3
K000379,2017-05-15,apparue,residuel,8
K000379,2017-05-15,disparue,nom,60
K000379,2017-05-15,disparue,residuel,10
K000379,2018-05-15,apparue,nom,37
K000379,2018-05-15,apparue,premiere,4
K000379,2018-05-15,apparue,residuel,3
K000379,2018-05-15,disparue,nom,64
K000379,2018-05-15,disparue,residuel,11
K000379,2019-05-14,apparue,nom,41
K000379,2019-05-14,apparue,premiere,8
K000379,2019-05-14,apparue,residuel,7
K000379,2019-05-14,disparue,nom,46
K000379,2019-05-14,disparue,residuel,6
K000379,2020-05-14,apparue,nom,52
K000379,2020-05-14,apparue,premiere,2
K000379,2020-05-14,apparue,residuel,2
K000379,2020-05-14,disparue,nom,39
K000379,2020-05-14,disparue,residuel,13
K000379,2021-04-29,apparue,nom,47
K000379,2021-04-29,apparue,premiere,4
K000379,2021-04-29,apparue,type_photo,5
K000379,2021-04-29,disparue,nom,56
K000379,2021-04-29,disparue,type_photo,2
K000380,2016-05-11,apparue,nom,1
K000380,2016-05-11,disparue,nom,1
K000380,2017-05-08,apparue,nom,1
K000380,2017-05-08,disparue,nom,1
K000380,2018-04-17,apparue,nom,1
K000380,2018-04-17,disparue,nom,1
K000380,2019-05-10,apparue,nom,6
K000380,2019-05-10,disparue,nom,6
K000380,2020-07-22,apparue,nom,1
K000380,2020-07-22,disparue,nom,1
K000380,2022-05-12,apparue,nom,2
K000380,2022-05-12,disparue,nom,2
K000380,2022-05-12,disparue,residuel,1
K000380,2024-05-08,apparue,nom,1
K000380,2024-05-08,apparue,premiere,3
K000380,2024-05-08,disparue,nom,4
K000381,2016-05-23,apparue,nom,21
K000381,2016-05-23,disparue,nom,11
K000381,2017-05-17,apparue,nom,5
K000381,2017-05-17,apparue,residuel,1
K000381,2017-05-17,disparue,nom,3
K000381,2018-06-08,apparue,nom,28
K000381,2018-06-08,disparue,nom,41
K000381,2018-06-08,disparue,residuel,1
K000381,2019-07-12,apparue,nom,7
K000381,2019-07-12,disparue,nom,5
K000381,2020-08-12,apparue,nom,5
K000381,2020-08-12,disparue,nom,6
K000381,2021-08-08,apparue,nom,6
K000381,2021-08-08,disparue,nom,5
K000381,2022-05-14,apparue,nom,17
K000381,2022-05-14,disparue,nom,15
K000381,2022-05-14,disparue,residuel,1
K000381,2023-07-21,apparue,nom,3
K000381,2023-07-21,apparue,premiere,1
K000381,2023-07-21,disparue,nom,4
K000381,2023-07-21,disparue,residuel,1
K000381,2024-08-10,apparue,nom,5
K000381,2024-08-10,apparue,premiere,20
K000381,2024-08-10,disparue,nom,32
K000381,2025-01-27,apparue,nom,4
K000381,2025-01-27,apparue,premiere,1
K000381,2025-01-27,apparue,type_photo,1
K000381,2025-01-27,disparue,nom,1
K000381,2025-01-27,disparue,type_photo,2
K000382,2016-05-16,apparue,nom,14
K000382,2016-05-16,apparue,premiere,5
K000382,2016-05-16,disparue,residuel,2
K000382,2017-05-11,apparue,nom,5
K000382,2017-05-11,apparue,premiere,6
K000382,2017-05-11,disparue,nom,12
K000382,2017-05-11,disparue,residuel,5
K000382,2018-05-15,apparue,nom,5
K000382,2018-05-15,apparue,premiere,4
K000382,2018-05-15,apparue,residuel,1
K000382,2018-05-15,disparue,nom,5
K000382,2018-05-15,disparue,residuel,6
K000382,2019-05-15,apparue,nom,8
K000382,2019-05-15,apparue,premiere,5
K000382,2019-05-15,apparue,residuel,1
K000382,2019-05-15,disparue,nom,7
K000382,2019-05-15,disparue,residuel,4
K000382,2020-08-12,apparue,nom,2
K000382,2020-08-12,apparue,premiere,8
K000382,2020-08-12,disparue,nom,5
K000382,2020-08-12,disparue,residuel,6
K000382,2021-08-13,apparue,nom,9
K000382,2021-08-13,apparue,premiere,3
K000382,2021-08-13,apparue,residuel,2
K000382,2021-08-13,disparue,nom,5
K000382,2021-08-13,disparue,residuel,3
K000382,2022-05-16,apparue,nom,6
K000382,2022-05-16,apparue,premiere,1
K000382,2022-05-16,disparue,nom,9
K000382,2023-05-15,apparue,nom,5
K000382,2023-05-15,apparue,premiere,1
K000382,2023-05-15,disparue,nom,4
K000382,2023-05-15,disparue,residuel,6
K000382,2024-05-15,apparue,nom,6
K000382,2024-05-15,apparue,premiere,1
K000382,2024-05-15,disparue,nom,5
K000382,2024-05-15,disparue,residuel,3
K000382,2025-05-22,apparue,nom,1
K000382,2025-05-22,apparue,type_photo,2
K000382,2025-05-22,disparue,nom,4
K000382,2025-05-22,disparue,type_photo,1
K000385,2016-04-29,apparue,nom,10
K000385,2016-04-29,disparue,nom,2
K000385,2017-05-15,apparue,nom,11
K000385,2017-05-15,disparue,nom,1
K000385,2017-11-20,apparue,nom,11
K000385,2017-11-20,disparue,nom,45
K000385,2017-11-20,disparue,type_photo,1
K000385,2018-05-14,apparue,nom,1
K000385,2018-05-14,apparue,type_photo,1
K000385,2018-05-14,disparue,nom,11
K000385,2018-08-06,apparue,nom,12
K000385,2018-08-06,disparue,nom,1
K000385,2018-08-06,disparue,type_photo,1
K000385,2019-05-15,apparue,nom,3
K000385,2019-05-15,apparue,type_photo,1
K000385,2019-05-15,disparue,nom,12
K000385,2020-08-01,apparue,nom,4
K000385,2020-08-01,disparue,nom,3
K000385,2021-08-12,apparue,nom,2
K000385,2021-08-12,disparue,nom,3
K000385,2022-05-14,disparue,residuel,1
K000385,2024-08-12,apparue,nom,2
K000385,2024-08-12,disparue,nom,3
K000386,2015-05-14,apparue,nom,1
K000386,2015-05-14,disparue,nom,2
K000386,2015-05-14,disparue,type_photo,1
K000386,2016-05-13,apparue,nom,2
K000386,2016-05-13,apparue,type_photo,1
K000386,2016-05-13,disparue,nom,1
K000386,2018-05-04,apparue,nom,3
K000386,2018-05-04,disparue,nom,3
K000386,2019-05-09,disparue,nom,2
K000386,2019-05-09,disparue,residuel,1
K000386,2020-07-09,apparue,nom,1
K000386,2020-07-09,apparue,residuel,1
K000386,2020-07-09,disparue,nom,1
K000386,2022-07-15,apparue,nom,5
K000386,2022-07-15,apparue,premiere,9
K000386,2022-07-15,disparue,residuel,12
K000386,2023-06-02,apparue,nom,2
K000386,2023-06-02,disparue,nom,2
K000386,2023-06-02,disparue,type_photo,13
K000387,2016-05-16,apparue,nom,3
K000387,2016-05-16,apparue,premiere,1
K000387,2016-05-16,disparue,nom,2
K000387,2016-05-16,disparue,type_photo,1
K000387,2017-05-15,apparue,nom,1
K000387,2017-05-15,apparue,residuel,1
K000387,2017-05-15,disparue,residuel,1
K000387,2018-05-15,apparue,nom,11
K000387,2018-05-15,disparue,nom,12
K000387,2019-05-02,apparue,nom,1
K000387,2019-05-02,apparue,type_photo,1
K000387,2019-12-18,apparue,nom,5
K000387,2019-12-18,disparue,nom,7
K000387,2019-12-18,disparue,type_photo,2
K000387,2024-02-02,apparue,nom,21
K000387,2024-02-02,apparue,premiere,6
K000387,2024-02-02,apparue,residuel,1
K000387,2024-02-02,disparue,nom,10
K000388,2016-05-17,apparue,nom,3
K000388,2016-05-17,apparue,premiere,1
K000388,2016-05-17,disparue,nom,1
K000388,2018-05-15,apparue,nom,5
K000388,2018-05-15,disparue,nom,5
K000388,2019-05-06,disparue,nom,1
K000388,2022-04-26,apparue,nom,1
K000388,2022-04-26,disparue,nom,2
K000388,2022-04-26,disparue,residuel,1
K000388,2026-04-20,apparue,nom,1
K000389,2017-08-10,apparue,nom,97
K000389,2017-08-10,apparue,premiere,155
K000389,2017-08-10,apparue,type_photo,36
K000389,2017-08-10,disparue,nom,352
K000389,2017-08-10,disparue,type_photo,82
K000389,2018-08-10,apparue,nom,443
K000389,2018-08-10,apparue,premiere,109
K000389,2018-08-10,apparue,residuel,23
K000389,2018-08-10,disparue,nom,271
K000389,2018-08-10,disparue,residuel,180
K000389,2019-08-08,apparue,nom,679
K000389,2019-08-08,apparue,premiere,64
K000389,2019-08-08,apparue,residuel,51
K000389,2019-08-08,disparue,nom,604
K000389,2019-08-08,disparue,residuel,110
K000389,2020-08-12,apparue,nom,1822
K000389,2020-08-12,apparue,premiere,23
K000389,2020-08-12,apparue,residuel,33
K000389,2020-08-12,disparue,nom,1177
K000389,2020-08-12,disparue,residuel,472
K000389,2021-07-29,apparue,nom,810
K000389,2021-07-29,apparue,premiere,77
K000389,2021-07-29,apparue,residuel,254
K000389,2021-07-29,disparue,nom,2060
K000389,2021-07-29,disparue,residuel,77
K000389,2022-08-10,apparue,nom,981
K000389,2022-08-10,apparue,premiere,34
K000389,2022-08-10,apparue,residuel,42
K000389,2022-08-10,disparue,nom,1516
K000389,2022-08-10,disparue,residuel,283
K000389,2023-08-09,apparue,nom,872
K000389,2023-08-09,apparue,premiere,22
K000389,2023-08-09,apparue,residuel,61
K000389,2023-08-09,disparue,nom,1306
K000389,2023-08-09,disparue,residuel,231
K000389,2024-08-12,apparue,nom,903
K000389,2024-08-12,apparue,premiere,10
K000389,2024-08-12,apparue,residuel,47
K000389,2024-08-12,disparue,nom,1143
K000389,2024-08-12,disparue,residuel,204
K000389,2025-08-13,apparue,nom,742
K000389,2025-08-13,apparue,premiere,11
K000389,2025-08-13,apparue,residuel,57
K000389,2025-08-13,disparue,nom,1248
K000389,2025-08-13,disparue,residuel,167
K000390,2017-05-14,apparue,nom,1
K000390,2017-05-14,disparue,nom,1
K000391,2016-08-04,apparue,nom,36
K000391,2016-08-04,apparue,premiere,2
K000391,2016-08-04,disparue,nom,77
K000391,2016-08-04,disparue,residuel,42
K000391,2017-07-28,apparue,nom,55
K000391,2017-07-28,apparue,premiere,6
K000391,2017-07-28,apparue,type_photo,2
K000391,2017-07-28,disparue,nom,41
K000391,2017-07-28,disparue,type_photo,3
K000391,2018-08-13,apparue,nom,23
K000391,2018-08-13,apparue,premiere,1
K000391,2018-08-13,disparue,nom,56
K000391,2018-08-13,disparue,residuel,21
K000391,2019-08-05,apparue,nom,12
K000391,2019-08-05,disparue,nom,16
K000391,2020-08-07,apparue,nom,5
K000391,2020-08-07,apparue,premiere,3
K000391,2020-08-07,disparue,nom,3
K000391,2021-07-25,apparue,nom,11
K000391,2021-07-25,disparue,nom,6
K000391,2021-07-25,disparue,residuel,4
K000391,2022-07-29,apparue,nom,17
K000391,2022-07-29,apparue,premiere,2
K000391,2022-07-29,disparue,nom,10
K000391,2022-07-29,disparue,residuel,7
K000391,2023-08-04,apparue,nom,5
K000391,2023-08-04,apparue,premiere,5
K000391,2023-08-04,apparue,residuel,1
K000391,2023-08-04,disparue,nom,7
K000391,2023-08-04,disparue,residuel,2
K000391,2024-08-04,apparue,nom,17
K000391,2024-08-04,disparue,nom,16
K000391,2024-08-04,disparue,residuel,8
K000391,2025-08-06,apparue,nom,7
K000391,2025-08-06,apparue,residuel,1
K000391,2025-08-06,disparue,nom,8
K000391,2025-08-06,disparue,residuel,1
K000392,2017-05-15,apparue,nom,65
K000392,2017-05-15,apparue,premiere,8
K000392,2017-05-15,apparue,type_photo,3
K000392,2017-05-15,disparue,nom,73
K000392,2017-05-15,disparue,type_photo,3
K000392,2018-05-14,apparue,nom,63
K000392,2018-05-14,apparue,premiere,2
K000392,2018-05-14,disparue,nom,67
K000392,2018-05-14,disparue,type_photo,5
K000392,2019-05-14,apparue,nom,9
K000392,2019-05-14,apparue,premiere,1
K000392,2019-05-14,apparue,residuel,3
K000392,2019-05-14,disparue,nom,21
K000392,2019-05-14,disparue,residuel,7
K000392,2020-07-10,apparue,nom,2
K000392,2020-07-10,apparue,residuel,1
K000392,2020-07-10,disparue,nom,3
K000392,2020-07-10,disparue,residuel,3
K000392,2021-08-02,apparue,nom,3
K000392,2021-08-02,apparue,premiere,1
K000392,2021-08-02,apparue,residuel,2
K000392,2021-08-02,disparue,nom,7
K000392,2021-08-02,disparue,residuel,5
K000392,2022-05-12,apparue,nom,10
K000392,2022-05-12,apparue,residuel,1
K000392,2022-05-12,disparue,nom,13
K000392,2022-05-12,disparue,residuel,2
K000392,2023-08-11,apparue,nom,4
K000392,2023-08-11,apparue,premiere,1
K000392,2023-08-11,apparue,residuel,2
K000392,2023-08-11,disparue,nom,5
K000392,2023-08-11,disparue,residuel,8
K000392,2024-08-12,apparue,nom,3
K000392,2024-08-12,apparue,premiere,1
K000392,2024-08-12,disparue,nom,10
K000392,2024-08-12,disparue,residuel,3
K000392,2025-08-13,apparue,nom,9
K000392,2025-08-13,apparue,premiere,3
K000392,2025-08-13,apparue,residuel,1
K000392,2025-08-13,disparue,nom,9
K000392,2025-08-13,disparue,residuel,3
K000394,2018-05-15,apparue,nom,14
K000394,2018-05-15,disparue,nom,3
K000394,2018-05-15,disparue,residuel,1
K000394,2019-05-15,apparue,nom,5
K000394,2019-05-15,disparue,nom,6
K000394,2020-08-13,apparue,nom,10
K000394,2020-08-13,apparue,type_photo,1
K000394,2020-08-13,disparue,nom,9
K000394,2021-08-07,apparue,nom,10
K000394,2021-08-07,disparue,nom,11
K000394,2022-05-16,apparue,nom,6
K000394,2022-05-16,disparue,nom,4
K000394,2022-05-16,disparue,residuel,1
K000394,2023-07-10,apparue,nom,27
K000394,2023-07-10,apparue,residuel,1
K000394,2023-07-10,disparue,nom,4
K000394,2024-08-13,apparue,nom,8
K000394,2024-08-13,apparue,premiere,3
K000394,2024-08-13,disparue,nom,6
K000395,2020-05-05,apparue,nom,2
K000395,2020-05-05,disparue,nom,2
K000395,2021-07-19,apparue,nom,1
K000395,2021-07-19,disparue,nom,2
K000395,2022-04-26,apparue,nom,2
K000395,2022-04-26,disparue,nom,1
K000395,2023-02-13,apparue,nom,1
K000395,2023-02-13,disparue,nom,2
K000396,2020-05-15,apparue,nom,8
K000396,2020-05-15,disparue,nom,8
K000396,2020-05-15,disparue,residuel,2
K000396,2022-05-10,apparue,nom,5
K000396,2022-05-10,disparue,nom,10
K000396,2023-01-28,disparue,nom,1
K000397,2019-05-05,apparue,nom,3
K000397,2019-05-05,apparue,premiere,1
K000397,2019-05-05,disparue,nom,16
K000397,2019-05-05,disparue,residuel,1
K000397,2020-05-20,apparue,nom,17
K000397,2020-05-20,disparue,nom,3
K000397,2020-05-20,disparue,residuel,1
K000397,2021-08-10,apparue,nom,17
K000397,2021-08-10,disparue,nom,16
K000397,2022-08-13,apparue,nom,17
K000397,2022-08-13,disparue,nom,17
K000397,2023-05-15,disparue,residuel,2
K000397,2024-05-15,apparue,nom,2
K000397,2024-05-15,disparue,nom,18
K000397,2024-05-15,disparue,type_photo,5
K000397,2024-08-06,apparue,nom,19
K000397,2024-08-06,disparue,nom,2
K000397,2024-08-06,disparue,type_photo,1
K000397,2025-07-17,apparue,nom,2
K000397,2025-07-17,apparue,premiere,3
K000397,2025-07-17,disparue,nom,5
K000397,2025-07-17,disparue,residuel,3
K000398,2020-08-13,apparue,nom,40
K000398,2020-08-13,apparue,premiere,5
K000398,2020-08-13,disparue,nom,41
K000398,2020-08-13,disparue,residuel,15
K000398,2021-11-11,apparue,nom,41
K000398,2021-11-11,apparue,premiere,30
K000398,2021-11-11,apparue,residuel,1
K000398,2021-11-11,disparue,nom,43
K000398,2021-11-11,disparue,residuel,5
K000398,2022-05-15,apparue,nom,40
K000398,2022-05-15,apparue,premiere,7
K000398,2022-05-15,apparue,residuel,3
K000398,2022-05-15,disparue,nom,37
K000398,2022-05-15,disparue,residuel,4
K000398,2023-08-13,apparue,nom,40
K000398,2023-08-13,apparue,premiere,4
K000398,2023-08-13,apparue,type_photo,9
K000398,2023-08-13,disparue,nom,36
K000398,2023-08-13,disparue,type_photo,12
K000398,2024-08-13,apparue,nom,48
K000398,2024-08-13,apparue,premiere,6
K000398,2024-08-13,apparue,type_photo,3
K000398,2024-08-13,disparue,nom,49
K000398,2024-08-13,disparue,type_photo,19
K000398,2025-08-13,apparue,nom,44
K000398,2025-08-13,apparue,premiere,7
K000398,2025-08-13,apparue,residuel,6
K000398,2025-08-13,disparue,nom,54
K000398,2025-08-13,disparue,residuel,19
K000399,2022-07-01,apparue,nom,1
K000399,2022-07-01,disparue,nom,1
K000399,2023-08-13,apparue,nom,1
K000399,2023-08-13,disparue,nom,1
K000399,2024-08-13,apparue,nom,15
K000399,2024-08-13,apparue,premiere,33
K000399,2024-08-13,disparue,nom,6
K000399,2025-08-13,apparue,nom,2
K000399,2025-08-13,disparue,nom,12
K000399,2025-08-13,disparue,residuel,31
K000400,2025-06-05,apparue,nom,14
K000400,2025-06-05,apparue,premiere,8
K000400,2025-06-05,disparue,nom,15
K000400,2025-06-05,disparue,residuel,14
K000401,2024-08-09,apparue,nom,3
K000402,2024-06-03,apparue,nom,6
K000402,2024-06-03,apparue,premiere,1
K000402,2024-06-03,disparue,nom,2
K000402,2025-05-14,apparue,nom,4
K000402,2025-05-14,disparue,nom,3
K000403,2025-08-12,apparue,nom,13
K000403,2025-08-12,apparue,premiere,2
K000403,2025-08-12,disparue,nom,3
K000403,2025-08-12,disparue,type_photo,2
K000405,2024-09-13,apparue,nom,4
K000405,2024-09-13,apparue,premiere,11
K000405,2024-09-13,disparue,nom,2
K000405,2025-08-13,apparue,nom,13
K000405,2025-08-13,apparue,premiere,9
K000405,2025-08-13,disparue,nom,7
K000405,2025-08-13,disparue,type_photo,3
L000263,2016-05-16,apparue,nom,1
L000263,2016-05-16,disparue,nom,1
L000266,2021-08-10,apparue,nom,4
L000266,2021-08-10,disparue,nom,2
L000266,2022-08-10,apparue,nom,1
L000266,2022-08-10,disparue,nom,4
L000266,2023-07-20,apparue,nom,1
L000266,2023-07-20,disparue,nom,1
L000273,2020-05-15,apparue,nom,7
L000273,2020-05-15,apparue,premiere,1
L000273,2020-05-15,disparue,nom,12
L000273,2021-08-13,apparue,nom,21
L000273,2021-08-13,apparue,type_photo,1
L000273,2021-08-13,disparue,nom,19
L000273,2021-08-13,disparue,type_photo,13
L000273,2022-08-13,apparue,nom,13
L000273,2022-08-13,apparue,premiere,2
L000273,2022-08-13,disparue,nom,18
L000273,2022-08-13,disparue,type_photo,6
L000273,2023-05-15,apparue,nom,3
L000273,2023-05-15,apparue,premiere,12
L000273,2023-05-15,disparue,nom,16
L000273,2023-05-15,disparue,residuel,3
L000273,2024-07-03,apparue,nom,4
L000273,2024-07-03,apparue,residuel,2
L000273,2024-07-03,disparue,nom,3
L000273,2024-07-03,disparue,residuel,4
L000273,2025-08-12,apparue,nom,2
L000273,2025-08-12,apparue,premiere,8
L000273,2025-08-12,apparue,residuel,1
L000287,2018-08-13,apparue,nom,3
L000287,2018-08-13,disparue,nom,1
L000287,2019-08-13,apparue,nom,1
L000397,2016-05-16,apparue,nom,24
L000397,2016-05-16,apparue,residuel,2
L000397,2016-05-16,disparue,nom,22
L000397,2016-05-16,disparue,residuel,1
L000397,2017-05-15,apparue,nom,28
L000397,2017-05-15,apparue,premiere,1
L000397,2017-05-15,disparue,nom,32
L000397,2017-05-15,disparue,residuel,2
L000397,2018-07-10,apparue,nom,25
L000397,2018-07-10,apparue,premiere,4
L000397,2018-07-10,disparue,nom,40
L000397,2018-07-10,disparue,residuel,4
L000397,2019-06-14,apparue,nom,8
L000397,2019-06-14,apparue,premiere,2
L000397,2019-06-14,apparue,residuel,1
L000397,2019-06-14,disparue,nom,32
L000397,2019-06-14,disparue,residuel,8
L000397,2020-07-24,apparue,nom,25
L000397,2020-07-24,apparue,premiere,1
L000397,2020-07-24,apparue,residuel,55
L000397,2020-07-24,disparue,nom,10
L000397,2020-07-24,disparue,residuel,9
L000397,2021-08-04,apparue,nom,5
L000397,2021-08-04,apparue,premiere,3
L000397,2021-08-04,apparue,residuel,1
L000397,2021-08-04,disparue,nom,18
L000397,2021-08-04,disparue,residuel,60
L000397,2022-08-11,apparue,nom,15
L000397,2022-08-11,apparue,premiere,9
L000397,2022-08-11,apparue,residuel,7
L000397,2022-08-11,disparue,nom,16
L000397,2022-08-11,disparue,residuel,13
L000397,2023-08-10,apparue,nom,7
L000397,2023-08-10,apparue,premiere,5
L000397,2023-08-10,apparue,residuel,69
L000397,2023-08-10,disparue,nom,10
L000397,2023-08-10,disparue,residuel,15
L000397,2024-08-13,apparue,nom,6
L000397,2024-08-13,apparue,premiere,13
L000397,2024-08-13,disparue,nom,20
L000397,2024-08-13,disparue,residuel,84
L000397,2025-05-09,apparue,nom,8
L000397,2025-05-09,apparue,premiere,4
L000397,2025-05-09,apparue,residuel,2
L000397,2025-05-09,disparue,nom,8
L000397,2025-05-09,disparue,residuel,9
L000480,2016-05-11,apparue,nom,1
L000480,2016-05-11,disparue,nom,2
L000480,2017-05-05,apparue,nom,2
L000480,2017-05-05,disparue,nom,3
L000480,2018-05-14,apparue,nom,11
L000480,2018-05-14,disparue,nom,11
L000480,2020-08-12,apparue,nom,4
L000480,2020-08-12,disparue,nom,5
L000480,2021-01-29,apparue,nom,2
L000480,2021-01-29,apparue,premiere,1
L000480,2021-01-29,disparue,nom,2
L000491,2016-05-10,apparue,nom,1
L000491,2016-05-10,disparue,nom,1
L000491,2018-05-09,apparue,nom,10
L000491,2018-05-09,disparue,nom,11
L000491,2022-05-14,apparue,nom,3
L000491,2022-05-14,disparue,nom,1
L000491,2022-05-14,disparue,residuel,1
L000491,2024-07-30,apparue,nom,1
L000491,2024-07-30,apparue,premiere,1
L000491,2025-07-14,apparue,nom,2
L000551,2016-05-13,apparue,nom,3
L000551,2016-05-13,disparue,nom,8
L000551,2017-05-08,apparue,nom,3
L000551,2017-05-08,disparue,nom,1
L000551,2018-05-15,apparue,nom,8
L000551,2018-05-15,apparue,premiere,1
L000551,2018-05-15,disparue,nom,12
L000551,2018-06-15,apparue,nom,6
L000551,2018-06-15,disparue,nom,11
L000551,2018-06-15,disparue,type_photo,2
L000551,2019-05-14,apparue,nom,5
L000551,2019-05-14,apparue,type_photo,2
L000551,2019-05-14,disparue,nom,6
L000551,2019-05-14,disparue,type_photo,9
L000551,2020-08-13,apparue,nom,4
L000551,2020-08-13,apparue,premiere,9
L000551,2020-08-13,disparue,nom,2
L000551,2021-08-12,apparue,nom,26
L000551,2021-08-12,apparue,premiere,1
L000551,2021-08-12,apparue,residuel,5
L000551,2021-08-12,disparue,nom,2
L000551,2021-08-12,disparue,residuel,13
L000551,2022-07-15,apparue,nom,18
L000551,2022-07-15,apparue,premiere,13
L000551,2022-07-15,disparue,nom,14
L000551,2022-07-15,disparue,residuel,4
L000551,2023-05-15,apparue,nom,5
L000551,2023-05-15,disparue,nom,10
L000551,2023-05-15,disparue,residuel,1
L000551,2024-08-13,apparue,nom,6
L000551,2024-08-13,disparue,residuel,4
L000551,2025-05-05,apparue,nom,1
