bioguide_id,last_name,first_name,official_full,nickname,party,chamber,state,district,declarant_name,name_variants,committee_membership,committees_key_flag
H000210,Harlan,James,,,Whig,house,KY,5.0,James Harlan,"[""James Harlan""]",[],False
H000220,Harper,Francis,,,Democrat,house,PA,3.0,Francis Harper,"[""Francis Harper""]",[],False
H000399,Haynes,Charles,,,Democrat,house,GA,-1.0,Charles Haynes,"[""Charles Haynes""]",[],False
H000536,Herod,William,,,Whig,house,IN,6.0,William Herod,"[""William Herod""]",[],False
H000744,Holsey,Hopkins,,,Democrat,house,GA,-1.0,Hopkins Holsey,"[""Hopkins Holsey""]",[],False
H000748,Holt,Orrin,,,Democrat,house,CT,6.0,Orrin Holt,"[""Orrin Holt""]",[],False
H000835,Howard,Benjamin,,,Democrat,house,MD,4.0,Benjamin Howard,"[""Benjamin Howard""]",[],False
H000899,Hubley,Edward,,,Democrat,house,PA,8.0,Edward Hubley,"[""Edward Hubley""]",[],False
H000993,Hunter,William,,,Democrat,house,OH,14.0,William Hunter,"[""William Hunter""]",[],False
I000021,Ingham,Samuel,,,Democrat,house,CT,2.0,Samuel Ingham,"[""Samuel Ingham""]",[],False
J000015,Jackson,Jabez,,,Democrat,house,GA,-1.0,Jabez Jackson,"[""Jabez Jackson""]",[],False
K000174,Kilgore,Daniel,,,Democrat,house,OH,19.0,Daniel Kilgore,"[""Daniel Kilgore""]",[],False
K000269,Klingensmith,John,,,Democrat,house,PA,19.0,John Klingensmith,"[""John Klingensmith""]",[],False
L000129,Lawler,Joab,,,Whig,house,AL,3.0,Joab Lawler,"[""Joab Lawler""]",[],False
L000220,Legaré,Hugh,,,Democrat,house,SC,1.0,Hugh Legaré,"[""Hugh Legar\u00e9""]",[],False
L000338,Linn,Lewis,,,Democrat,senate,MO,,Lewis Linn,"[""Lewis Linn""]",[],False
L000402,Logan,Henry,,,Democrat,house,PA,11.0,Henry Logan,"[""Henry Logan""]",[],False
L000436,Loomis,Andrew,,,Whig,house,OH,17.0,Andrew Loomis,"[""Andrew Loomis""]",[],False
L000437,Loomis,Arphaxed,,,Democrat,house,NY,16.0,Arphaxed Loomis,"[""Arphaxed Loomis""]",[],False
L000512,Lumpkin,Wilson,,,Democrat,senate,GA,,Wilson Lumpkin,"[""Wilson Lumpkin""]",[],False
L000542,Lyon,Francis,,,Whig,house,AL,5.0,Francis Lyon,"[""Francis Lyon""]",[],False
M000192,Martin,Joshua,,,Democrat,house,AL,2.0,Joshua Martin,"[""Joshua Martin""]",[],False
M000262,Maury,Abram,,,Whig,house,TN,8.0,Abram Maury,"[""Abram Maury""]",[],False
M000277,May,William,,,Democrat,house,IL,3.0,William May,"[""William May""]",[],False
M000516,McKim,Isaac,,,Democrat,house,MD,4.0,Isaac McKim,"[""Isaac McKim""]",[],False
M000519,McKinley,John,,,Democrat,senate,AL,,John McKinley,"[""John McKinley""]",[],False
M000638,Menefee,Richard,,,Whig,house,KY,11.0,Richard Menefee,"[""Richard Menefee""]",[],False
M000767,Milligan,John,,,Whig,house,DE,0.0,John Milligan,"[""John Milligan""]",[],False
M000897,Moore,Ely,,,Democrat,house,NY,3.0,Ely Moore,"[""Ely Moore""]",[],False
M000960,Morgan,William,,,Democrat,house,VA,21.0,William Morgan,"[""William Morgan""]",[],False
M000984,Morris,Mathias,,,Whig,house,PA,6.0,Mathias Morris,"[""Mathias Morris""]",[],False
M001050,Mouton,Alexander,,,Democrat,senate,LA,,Alexander Mouton,"[""Alexander Mouton""]",[],False
M001065,Muhlenberg,Henry,,,Democrat,house,PA,9.0,Henry Muhlenberg,"[""Henry Muhlenberg""]",[],False
M001110,Murray,John,,,Democrat,house,KY,1.0,John Murray,"[""John Murray""]",[],False
N000120,Noble,William,,,Democrat,house,NY,24.0,William Noble,"[""William Noble""]",[],False
N000158,Norvell,John,,,Democrat,senate,MI,,John Norvell,"[""John Norvell""]",[],False
N000165,Noyes,Joseph,,,Whig,house,ME,7.0,Joseph Noyes,"[""Joseph Noyes""]",[],False
O000157,Owens,George,,,Democrat,house,GA,-1.0,George Owens,"[""George Owens""]",[],False
P000041,Palmer,John,,,Democrat,house,NY,13.0,John Palmer,"[""John Palmer""]",[],False
P000054,Parker,Amasa,,,Democrat,house,NY,20.0,Amasa Parker,"[""Amasa Parker""]",[],False
P000133,Patterson,William,,,Whig,house,NY,29.0,William Patterson,"[""William Patterson""]",[],False
P000140,Patton,John,,,Democrat,house,VA,13.0,John Patton,"[""John Patton""]",[],False
P000297,Phelps,Lancelot,,,Democrat,house,CT,5.0,Lancelot Phelps,"[""Lancelot Phelps""]",[],False
P000312,Phillips,Stephen,,,Whig,house,MA,2.0,Stephen Phillips,"[""Stephen Phillips""]",[],False
P000472,Potts,"David,",,,Anti Masonic,house,PA,4.0,"David, Potts","[""David, Potts""]",[],False
P000510,Prentiss,Samuel,,,Whig,senate,VT,,Samuel Prentiss,"[""Samuel Prentiss""]",[],False
P000511,Prentiss,Seargent,,,Whig,house,MS,-1.0,Seargent Prentiss,"[""Seargent Prentiss""]",[],False
P000519,Preston,William,,,Whig,senate,SC,,William Preston,"[""William Preston""]",[],False
R000158,Reily,Luther,,,Democrat,house,PA,10.0,Luther Reily,"[""Luther Reily""]",[],False
R000224,Richardson,John,,,Democrat,house,SC,8.0,John Richardson,"[""John Richardson""]",[],False
R000293,Roane,William,,,Democrat,senate,VA,,William Roane,"[""William Roane""]",[],False
R000323,Robertson,John,,,Whig,house,VA,11.0,John Robertson,"[""John Robertson""]",[],False
R000334,Robinson,Edward,,,Whig,house,ME,3.0,Edward Robinson,"[""Edward Robinson""]",[],False
R000507,Rumsey,Edward,,,Whig,house,KY,2.0,Edward Rumsey,"[""Edward Rumsey""]",[],False
S000093,Sawyer,Samuel,,,Whig,house,NC,1.0,Samuel Sawyer,"[""Samuel Sawyer""]",[],False
S000316,Sheffer,Daniel,,,Democrat,house,PA,12.0,Daniel Sheffer,"[""Daniel Sheffer""]",[],False
S000333,Shepler,Matthias,,,Democrat,house,OH,18.0,Matthias Shepler,"[""Matthias Shepler""]",[],False
S000360,Shields,Ebenezer,,,Whig,house,TN,10.0,Ebenezer Shields,"[""Ebenezer Shields""]",[],False
S000399,Sibley,Mark,,,Whig,house,NY,26.0,Mark Sibley,"[""Mark Sibley""]",[],False
S000531,Smith,Francis,,,Democrat,house,ME,2.0,Francis Smith,"[""Francis Smith""]",[],False
S000599,Smith,Oliver,,,Whig,senate,IN,,Oliver Smith,"[""Oliver Smith""]",[],False
S000600,Smith,Perry,,,Democrat,senate,CT,,Perry Smith,"[""Perry Smith""]",[],False
S000664,Snyder,Adam,,,Democrat,house,IL,1.0,Adam Snyder,"[""Adam Snyder""]",[],False
S000690,Southgate,William,,,Whig,house,KY,13.0,William Southgate,"[""William Southgate""]",[],False
S000725,Spencer,James,,,Democrat,house,NY,14.0,James Spencer,"[""James Spencer""]",[],False
S000789,Standifer,James,,,Whig,house,TN,4.0,James Standifer,"[""James Standifer""]",[],False
S000965,Stone,William,,,Whig,house,TN,4.0,William Stone,"[""William Stone""]",[],False
S001032,Stuart,Archibald,,,Democrat,house,VA,7.0,Archibald Stuart,"[""Archibald Stuart""]",[],False
T000103,Taylor,William,,,Democrat,house,NY,23.0,William Taylor,"[""William Taylor""]",[],False
T000288,Titus,Obadiah,,,Democrat,house,NY,5.0,Obadiah Titus,"[""Obadiah Titus""]",[],False
V000002,Vail,Henry,,,Democrat,house,NY,9.0,Henry Vail,"[""Henry Vail""]",[],False
V000030,Vanderveer,Abraham,,,Democrat,house,NY,2.0,Abraham Vanderveer,"[""Abraham Vanderveer""]",[],False
W000241,Webster,Taylor,,,Democrat,house,OH,2.0,Taylor Webster,"[""Taylor Webster""]",[],False
W000247,Weeks,Joseph,,,Democrat,house,NH,-1.0,Joseph Weeks,"[""Joseph Weeks""]",[],False
W000431,Whittlesey,Elisha,,,Whig,house,OH,16.0,Elisha Whittlesey,"[""Elisha Whittlesey""]",[],False
W000433,Whittlesey,Thomas,,,Democrat,house,CT,4.0,Thomas Whittlesey,"[""Thomas Whittlesey""]",[],False
W000742,Word,Thomas,,,Whig,house,MS,-1.0,Thomas Word,"[""Thomas Word""]",[],False
Y000050,Young,Richard,,,Democrat,senate,IL,,Richard Young,"[""Richard Young""]",[],False
M000654,Merrick,William,,,Whig,senate,MD,,William Merrick,"[""William Merrick""]",[],False
T000380,Trotter,James,,,Democrat,senate,MS,,James Trotter,"[""James Trotter""]",[],False
W000539,Williams,Thomas,,,Democrat,senate,MS,,Thomas Williams,"[""Thomas Williams""]",[],False
A000135,Allen,John,,,Whig,house,OH,15.0,John Allen,"[""John Allen""]",[],False
A000137,Allen,Judson,,,Democrat,house,NY,20.0,Judson Allen,"[""Judson Allen""]",[],False
A000168,Alvord,James,,,Whig,house,MA,6.0,James Alvord,"[""James Alvord""]",[],False
A000190,Anderson,Hugh,,,Democrat,house,ME,6.0,Hugh Anderson,"[""Hugh Anderson""]",[],False
A000232,Anderson,Simeon,,,Whig,house,KY,5.0,Simeon Anderson,"[""Simeon Anderson""]",[],False
B000284,Beatty,William,,,Democrat,house,PA,23.0,William Beatty,"[""William Beatty""]",[],False
B000319,Beirne,Andrew,,,Democrat,house,VA,19.0,Andrew Beirne,"[""Andrew Beirne""]",[],False
B000428,Betts,Thaddeus,,,Whig,senate,CT,,Thaddeus Betts,"[""Thaddeus Betts""]",[],False
B000443,Biddle,Richard,,,Anti Masonic,house,PA,22.0,Richard Biddle,"[""Richard Biddle""]",[],False
B000613,Bond,William,,,Whig,house,OH,7.0,William Bond,"[""William Bond""]",[],False
B000732,Brackenridge,Henry,,,Whig,house,PA,22.0,Henry Brackenridge,"[""Henry Brackenridge""]",[],False
B000901,Brown,Anson,,,Whig,house,NY,11.0,Anson Brown,"[""Anson Brown""]",[],False
B001204,Bynum,Jesse,,,Democrat,house,NC,2.0,Jesse Bynum,"[""Jesse Bynum""]",[],False
C000177,Carr,John,,,Democrat,house,IN,3.0,John Carr,"[""John Carr""]",[],False
C000188,Carroll,James,,,Democrat,house,MD,4.0,James Carroll,"[""James Carroll""]",[],False
C000204,Carter,William,,,Whig,house,TN,1.0,William Carter,"[""William Carter""]",[],False
C000318,Chapman,William,,,Democrat,house,IA,-1.0,William Chapman,"[""William Chapman""]",[],False
C000363,Chinn,Thomas,,,Whig,house,LA,2.0,Thomas Chinn,"[""Thomas Chinn""]",[],False
C000700,Connor,Henry,,,Democrat,house,NC,11.0,Henry Connor,"[""Henry Connor""]",[],False
C000766,Cooper,William,,,Democrat,house,NJ,-1.0,William Cooper,"[""William Cooper""]",[],False
C000847,Crabb,George,,,Whig,house,AL,3.0,George Crabb,"[""George Crabb""]",[],False
C000859,Craig,Robert,,,Democrat,house,VA,17.0,Robert Craig,"[""Robert Craig""]",[],False
C000882,Crary,Isaac,,,Democrat,house,MI,1.0,Isaac Crary,"[""Isaac Crary""]",[],False
C000920,Crockett,John,,,Whig,house,TN,12.0,John Crockett,"[""John Crockett""]",[],False
C001009,Curtis,Edward,,,Whig,house,NY,3.0,Edward Curtis,"[""Edward Curtis""]",[],False
D000068,Davee,Thomas,,,Democrat,house,ME,8.0,Thomas Davee,"[""Thomas Davee""]",[],False
D000088,Davies,Edward,,,Anti Masonic,house,PA,4.0,Edward Davies,"[""Edward Davies""]",[],False
D000116,Davis,John,,,Democrat,house,PA,6.0,John Davis,"[""John Davis""]",[],False
D000205,De La Montanya,James,,,Democrat,house,NY,2.0,James De La Montanya,"[""James De La Montanya""]",[],False
D000244,Dennis,John,,,Whig,house,MD,1.0,John Dennis,"[""John Dennis""]",[],False
D000309,Dickerson,Philemon,,,Democrat,house,NJ,-1.0,Philemon Dickerson,"[""Philemon Dickerson""]",[],False
D000376,Dixon,Nathan,,,Whig,senate,RI,,Nathan Dixon,"[""Nathan Dixon""]",[],False
D000398,Doe,Nicholas,,,Whig,house,NY,11.0,Nicholas Doe,"[""Nicholas Doe""]",[],False
D000472,Downing,Charles,,,,house,FL,-1.0,Charles Downing,"[""Charles Downing""]",[],False
E000012,Earll,Nehemiah,,,Democrat,house,NY,23.0,Nehemiah Earll,"[""Nehemiah Earll""]",[],False
E000166,Ely,John,,,Democrat,house,NY,8.0,John Ely,"[""John Ely""]",[],False
F000125,Fine,John,,,Democrat,house,NY,14.0,John Fine,"[""John Fine""]",[],False
F000144,Fisher,Charles,,,Democrat,house,NC,10.0,Charles Fisher,"[""Charles Fisher""]",[],False
F000201,Fletcher,Isaac,,,Democrat,house,VT,5.0,Isaac Fletcher,"[""Isaac Fletcher""]",[],False
G000011,Galbraith,John,,,Democrat,house,PA,25.0,John Galbraith,"[""John Galbraith""]",[],False
G000067,Garland,James,,,Conservative,house,VA,12.0,James Garland,"[""James Garland""]",[],False
G000070,Garland,Rice,,,Whig,house,LA,3.0,Rice Garland,"[""Rice Garland""]",[],False
G000392,Graves,William,,,Whig,house,KY,8.0,William Graves,"[""William Graves""]",[],False
G000462,Griffin,John,,,Democrat,house,SC,9.0,John Griffin,"[""John Griffin""]",[],False
G000479,Grinnell,Moses,,,Whig,house,NY,3.0,Moses Grinnell,"[""Moses Grinnell""]",[],False
G000509,Grundy,Felix,,,Democrat,senate,TN,,Felix Grundy,"[""Felix Grundy""]",[],False
H000132,Hammond,Robert,,,Democrat,house,PA,16.0,Robert Hammond,"[""Robert Hammond""]",[],False
H000152,Hand,Augustus,,,Democrat,house,NY,13.0,Augustus Hand,"[""Augustus Hand""]",[],False
H000261,Harrison,Albert,,,Democrat,house,MO,-1.0,Albert Harrison,"[""Albert Harrison""]",[],False
H000363,Hawes,Richard,,,Whig,house,KY,10.0,Richard Hawes,"[""Richard Hawes""]",[],False
H000373,Hawkins,Micajah,,,Democrat,house,NC,6.0,Micajah Hawkins,"[""Micajah Hawkins""]",[],False
H000482,Henderson,John,,,Whig,senate,MS,,John Henderson,"[""John Henderson""]",[],False
H000594,Hill,John,,,Democrat,house,NC,9.0,John Hill,"[""John Hill""]",[],False
H000595,Hill,John,,,Whig,house,VA,5.0,John Hill,"[""John Hill""]",[],False
H000617,Hillen Solomon,Solomon,,,Democrat,house,MD,4.0,Solomon Hillen Solomon,"[""Solomon Hillen Solomon""]",[],False
H000687,Hoffman,Josiah,,,Whig,house,NY,3.0,Josiah Hoffman,"[""Josiah Hoffman""]",[],False
H000721,Holleman,Joel,,,Democrat,house,VA,1.0,Joel Holleman,"[""Joel Holleman""]",[],False
H000745,Holt,Hines,,,Whig,house,GA,-1.0,Hines Holt,"[""Hines Holt""]",[],False
H000844,Howard,Tilghman,,,Democrat,house,IN,7.0,Tilghman Howard,"[""Tilghman Howard""]",[],False
J000027,Jackson,Thomas,,,Democrat,house,NY,1.0,Thomas Jackson,"[""Thomas Jackson""]",[],False
J000078,Jenifer,Daniel,,,Whig,house,MD,7.0,Daniel Jenifer,"[""Daniel Jenifer""]",[],False
J000184,Johnston,Charles,,,Whig,house,NY,5.0,Charles Johnston,"[""Charles Johnston""]",[],False
J000243,Jones,Nathaniel,,,Democrat,house,NY,6.0,Nathaniel Jones,"[""Nathaniel Jones""]",[],False
K000084,Kemble,Gouverneur,,,Democrat,house,NY,4.0,Gouverneur Kemble,"[""Gouverneur Kemble""]",[],False
K000087,Kempshall,Thomas,,,Whig,house,NY,28.0,Thomas Kempshall,"[""Thomas Kempshall""]",[],False
K000178,Kille,Joseph,,,Democrat,house,NJ,-1.0,Joseph Kille,"[""Joseph Kille""]",[],False
L000130,Lawrence,Abbott,,,Whig,house,MA,1.0,Abbott Lawrence,"[""Abbott Lawrence""]",[],False
L000172,Leadbetter,Daniel,,,Democrat,house,OH,13.0,Daniel Leadbetter,"[""Daniel Leadbetter""]",[],False
L000211,Leet,Isaac,,,Democrat,house,PA,21.0,Isaac Leet,"[""Isaac Leet""]",[],False
L000249,Leonard,Stephen,,,Democrat,house,NY,22.0,Stephen Leonard,"[""Stephen Leonard""]",[],False
M000081,Mallory,Meredith,,,Democrat,house,NY,27.0,Meredith Mallory,"[""Meredith Mallory""]",[],False
M000211,Marvin,Richard,,,Whig,house,NY,31.0,Richard Marvin,"[""Richard Marvin""]",[],False
M000322,McCarty,William,,,Whig,house,VA,14.0,William McCarty,"[""William McCarty""]",[],False
M000345,McClure,Charles,,,Democrat,house,PA,13.0,Charles McClure,"[""Charles McClure""]",[],False
M000389,McCulloch,George,,,Democrat,house,PA,14.0,George McCulloch,"[""George McCulloch""]",[],False
M000642,Mercer,Charles,,,Whig,house,VA,14.0,Charles Mercer,"[""Charles Mercer""]",[],False
M000806,Mitchell,Charles,,,Whig,house,NY,33.0,Charles Mitchell,"[""Charles Mitchell""]",[],False
M000856,Monroe,James,,,Whig,house,NY,3.0,James Monroe,"[""James Monroe""]",[],False
M000874,Montgomery,William,,,Democrat,house,NC,8.0,William Montgomery,"[""William Montgomery""]",[],False
M000987,Morris,Samuel,,,Democrat,house,PA,17.0,Samuel Morris,"[""Samuel Morris""]",[],False
N000011,Naylor,Charles,,,Whig,house,PA,3.0,Charles Naylor,"[""Charles Naylor""]",[],False
P000032,Palen,Rufus,,,Whig,house,NY,7.0,Rufus Palen,"[""Rufus Palen""]",[],False
P000081,Parris,Virgil,,,Democrat,house,ME,5.0,Virgil Parris,"[""Virgil Parris""]",[],False
P000155,Paynter,Lemuel,,,Democrat,house,PA,1.0,Lemuel Paynter,"[""Lemuel Paynter""]",[],False
P000179,Peck,Luther,,,Whig,house,NY,30.0,Luther Peck,"[""Luther Peck""]",[],False
P000267,Petrikin,David,,,Democrat,house,PA,15.0,David Petrikin,"[""David Petrikin""]",[],False
P000469,Potter,William,,,Democrat,house,PA,14.0,William Potter,"[""William Potter""]",[],False
P000509,Prentiss,John,,,Democrat,house,NY,19.0,John Prentiss,"[""John Prentiss""]",[],False
R000030,Ramsey,William,,,Democrat,house,PA,13.0,William Ramsey,"[""William Ramsey""]",[],False
R000066,Rariden,James,,,Whig,house,IN,5.0,James Rariden,"[""James Rariden""]",[],False
R000121,Reed,John,,,Whig,house,MA,11.0,John Reed,"[""John Reed""]",[],False
R000265,Ripley,Eleazar,,,Democrat,house,LA,-1.0,Eleazar Ripley,"[""Eleazar Ripley""]",[],False
R000284,Rives,Francis,,,Democrat,house,VA,2.0,Francis Rives,"[""Francis Rives""]",[],False
R000353,Robinson,Thomas,,,Democrat,house,DE,0.0,Thomas Robinson,"[""Thomas Robinson""]",[],False
R000393,Rogers,Edward,,,Democrat,house,NY,23.0,Edward Rogers,"[""Edward Rogers""]",[],False
R000524,Russell,David,,,Whig,house,NY,12.0,David Russell,"[""David Russell""]",[],False
R000554,Ryall,Daniel,,,Democrat,house,NJ,-1.0,Daniel Ryall,"[""Daniel Ryall""]",[],False
S000028,Samuels,Green,,,Democrat,house,VA,16.0,Green Samuels,"[""Green Samuels""]",[],False
S000329,Shepard,Charles,,,Democrat,house,NC,4.0,Charles Shepard,"[""Charles Shepard""]",[],False
S000513,Smith,Albert,,,Democrat,house,ME,2.0,Albert Smith,"[""Albert Smith""]",[],False
S000565,Smith,John,,,Democrat,house,VT,4.0,John Smith,"[""John Smith""]",[],False
S000689,Southard,Samuel,,,Whig,senate,NJ,,Samuel Southard,"[""Samuel Southard""]",[],False
S000977,Storrs,William,,,Whig,house,CT,2.0,William Storrs,"[""William Storrs""]",[],False
S001020,Strong,Theron,,,Democrat,house,NY,25.0,Theron Strong,"[""Theron Strong""]",[],False
S001099,Swearingen,Henry,,,Democrat,house,OH,19.0,Henry Swearingen,"[""Henry Swearingen""]",[],False
T000032,Tallmadge,Nathaniel,,,Whig,senate,NY,,Nathaniel Tallmadge,"[""Nathaniel Tallmadge""]",[],False
T000039,Tappan,Benjamin,,,Democrat,senate,OH,,Benjamin Tappan,"[""Benjamin Tappan""]",[],False
T000092,Taylor,Jonathan,,,Democrat,house,OH,12.0,Jonathan Taylor,"[""Jonathan Taylor""]",[],False
T000221,Thompson,Waddy,,,Whig,house,SC,6.0,Waddy Thompson,"[""Waddy Thompson""]",[],False
V000028,Vanderpoel,Aaron,,,Democrat,house,NY,8.0,Aaron Vanderpoel,"[""Aaron Vanderpoel""]",[],False
V000123,Vroom,Peter,,,Democrat,house,NJ,-1.0,Peter Vroom,"[""Peter Vroom""]",[],False
W000016,Wagener,David,,,Democrat,house,PA,7.0,David Wagener,"[""David Wagener""]",[],False
W000020,Wagner,Peter,,,Whig,house,NY,15.0,Peter Wagner,"[""Peter Wagner""]",[],False
W000532,Williams,Reuel,,,Democrat,senate,ME,,Reuel Williams,"[""Reuel Williams""]",[],False
W000536,Williams,Sherrod,,,Whig,house,KY,4.0,Sherrod Williams,"[""Sherrod Williams""]",[],False
W000748,Worthington,John,,,Democrat,house,MD,3.0,John Worthington,"[""John Worthington""]",[],False
A000181,Anderson,Alexander,,,Democrat,senate,TN,,Alexander Anderson,"[""Alexander Anderson""]",[],False
G000362,Graham,William,,,Whig,senate,NC,,William Graham,"[""William Graham""]",[],False
P000437,Porter,Augustus,,,Whig,senate,MI,,Augustus Porter,"[""Augustus Porter""]",[],False
H000279,Harrison,William,,,Adams,senate,OH,,William Harrison,"[""William Harrison""]",[],False
T000450,Tyler,John,,,,senate,VA,,John Tyler,"[""John Tyler""]",[],False
A000104,Alford,Julius,,,Whig,house,GA,-1.0,Julius Alford,"[""Julius Alford""]",[],False
A000120,Allen,Elisha,,,Whig,house,ME,8.0,Elisha Allen,"[""Elisha Allen""]",[],False
A000247,Andrews,Landaff,,,Whig,house,KY,11.0,Landaff Andrews,"[""Landaff Andrews""]",[],False
A000249,Andrews,Sherlock,,,Whig,house,OH,15.0,Sherlock Andrews,"[""Sherlock Andrews""]",[],False
A000269,Appleton,Nathan,,,Whig,house,MA,1.0,Nathan Appleton,"[""Nathan Appleton""]",[],False
A000275,Archer,William,,,Whig,senate,VA,,William Archer,"[""William Archer""]",[],False
A000297,Arnold,Thomas,,,Whig,house,TN,1.0,Thomas Arnold,"[""Thomas Arnold""]",[],False
A000350,Aycrigg,John,,,Whig,house,NJ,-1.0,John Aycrigg,"[""John Aycrigg""]",[],False
B000003,Babcock,Alfred,,,Whig,house,NY,33.0,Alfred Babcock,"[""Alfred Babcock""]",[],False
B000115,Banks,Linn,,,Democrat,house,VA,13.0,Linn Banks,"[""Linn Banks""]",[],False
B000183,Barrow,Alexander,,,Whig,senate,LA,,Alexander Barrow,"[""Alexander Barrow""]",[],False
B000214,Barton,Richard,,,Whig,house,VA,15.0,Richard Barton,"[""Richard Barton""]",[],False
B000233,Bates,Isaac,,,Whig,senate,MA,,Isaac Bates,"[""Isaac Bates""]",[],False
B000251,Bayard,Richard,,,Whig,senate,DE,,Richard Bayard,"[""Richard Bayard""]",[],False
B000313,Beeson,Henry,,,Democrat,house,PA,20.0,Henry Beeson,"[""Henry Beeson""]",[],False
B000484,Birdseye,Victory,,,Whig,house,NY,23.0,Victory Birdseye,"[""Victory Birdseye""]",[],False
B000498,Black,Henry,,,Whig,house,PA,18.0,Henry Black,"[""Henry Black""]",[],False
B000522,Blair,Bernard,,,Whig,house,NY,12.0,Bernard Blair,"[""Bernard Blair""]",[],False
B000578,Boardman,William,,,Whig,house,CT,2.0,William Boardman,"[""William Boardman""]",[],False
B000636,Borden,Nathaniel,,,Whig,house,MA,10.0,Nathaniel Borden,"[""Nathaniel Borden""]",[],False
B000708,Bowne,Samuel,,,Democrat,house,NY,19.0,Samuel Bowne,"[""Samuel Bowne""]",[],False
B000814,Brewster,David,,,Democrat,house,NY,17.0,David Brewster,"[""David Brewster""]",[],False
B000830,Briggs,George,,,Whig,house,MA,7.0,George Briggs,"[""George Briggs""]",[],False
B000854,Brockway,John,,,Whig,house,CT,6.0,John Brockway,"[""John Brockway""]",[],False
B000868,Bronson,David,,,Whig,house,ME,4.0,David Bronson,"[""David Bronson""]",[],False
B001189,Butler,Sampson,,,Democrat,house,SC,4.0,Sampson Butler,"[""Sampson Butler""]",[],False
B001195,Butler,William,,,Whig,house,SC,6.0,William Butler,"[""William Butler""]",[],False
B001197,Butler,William,,,Democrat,house,KY,13.0,William Butler,"[""William Butler""]",[],False
C000032,Caldwell,Greene,,,Democrat,house,NC,11.0,Greene Caldwell,"[""Greene Caldwell""]",[],False
C000039,Caldwell,Patrick,,,Democrat,house,SC,9.0,Patrick Caldwell,"[""Patrick Caldwell""]",[],False
C000046,Calhoun,William,,,Whig,house,MA,8.0,William Calhoun,"[""William Calhoun""]",[],False
