doc_id,nous,semaine1,delta
20010404,1,0,1
20010395,2,1,1
20009888,1,0,1
20009911,1,0,1
20010378,1,0,1
20009915,1,0,1
20009916,1,0,1
20009918,1,0,1
20009946,1,0,1
20009956,1,0,1
20009959,1,0,1
20009961,1,0,1
20010406,1,0,1
20009412,1,0,1
20010219,1,0,1
20009074,2,1,1
20008991,1,0,1
20010744,1,0,1
20009035,1,0,1
20009040,1,0,1
20010743,1,0,1
20009051,3,2,1
20009061,2,1,1
20009095,1,0,1
20010707,1,0,1
20009121,6,5,1
20009122,1,0,1
20010706,1,0,1
20010704,1,0,1
20010703,1,0,1
20009181,1,0,1
20010862,1,0,1
20010691,2,1,1
20008988,1,0,1
20009370,1,0,1
20010767,1,0,1
20010768,1,0,1
20010824,1,0,1
20008780,1,0,1
20008794,2,1,1
20008805,1,0,1
20008822,3,2,1
20008848,1,0,1
20008849,1,0,1
20010821,1,0,1
20009195,1,0,1
20008858,1,0,1
20010806,2,1,1
20008895,1,0,1
20008920,1,0,1
20010777,1,0,1
20008724,1,0,1
20008949,1,0,1
20010770,1,0,1
20008958,1,0,1
20010820,1,0,1
20010869,1,0,1
20010825,1,0,1
20010872,1,0,1
20009302,1,0,1
20009323,1,0,1
20010625,2,1,1
20010616,1,0,1
20010635,2,1,1
20010644,1,0,1
20009337,1,0,1
20010910,1,0,1
20009342,2,1,1
20009232,2,1,1
20009226,3,2,1
20009230,3,2,1
20009228,1,0,1
20009213,4,3,1
20010646,4,3,1
20009261,2,1,1
20010795,3,1,2
20009609,2,0,2
20010194,4,2,2
20008659,5,3,2
20010380,2,0,2
20010382,2,0,2
20009865,2,0,2
20010399,3,1,2
20009477,2,0,2
20008956,2,0,2
20010170,2,0,2
20010905,2,0,2
20010793,2,0,2
20010057,2,0,2
20009441,3,1,2
20008725,2,0,2
20010911,3,1,2
20010299,2,0,2
20010823,3,1,2
20008653,3,1,2
20010268,2,0,2
20010325,2,0,2
20010333,2,0,2
20010009,4,2,2
20010805,2,0,2
20010048,2,0,2
20009426,4,2,2
20010822,5,3,2
20008840,4,2,2
20009979,3,1,2
20008856,15,13,2
20009836,2,0,2
20008747,4,2,2
20010830,2,0,2
20010000,2,0,2
20010413,3,1,2
20009482,3,1,2
20010134,2,0,2
20009091,2,0,2
20008668,8,6,2
20010136,2,0,2
20010107,3,1,2
20010506,2,0,2
20010564,3,1,2
20010853,2,0,2
20008676,3,1,2
20008719,2,0,2
20009550,2,0,2
20010861,2,0,2
20010700,2,0,2
20010692,3,1,2
20009570,2,0,2
20009625,2,0,2
20009192,4,2,2
20010555,4,2,2
20009214,2,0,2
20008704,2,0,2
20010478,2,0,2
20010104,2,0,2
20009227,2,0,2
20008973,2,0,2
20008985,5,3,2
20009485,2,0,2
20010880,2,0,2
20009789,2,0,2
20008757,8,6,2
20009030,2,0,2
20010236,2,0,2
20009000,2,0,2
20009773,2,0,2
20010475,2,0,2
20009233,4,2,2
20010456,2,0,2
20010742,2,0,2
20009378,2,0,2
20010092,4,1,3
20010196,3,0,3
20008699,5,2,3
20010073,3,0,3
20010075,5,2,3
20010046,3,0,3
20010843,6,3,3
20010191,4,1,3
20010254,3,0,3
20010229,5,2,3
20010163,3,0,3
20010847,5,2,3
20010913,3,0,3
20008790,3,0,3
20009481,3,0,3
20010582,3,0,3
20009507,4,1,3
20009225,12,9,3
20009512,4,1,3
20009534,3,0,3
20010662,4,1,3
20009611,4,1,3
20009619,6,3,3
20010541,3,0,3
20010014,4,1,3
20010702,4,1,3
20010631,3,0,3
20009672,3,0,3
20010632,3,0,3
20009686,3,0,3
20009087,3,0,3
20009451,4,1,3
20010452,3,0,3
20009438,5,2,3
20010601,4,1,3
20009825,6,3,3
20009841,3,0,3
20009869,5,2,3
20010773,5,2,3
20010365,3,0,3
20008873,4,1,3
20010004,4,1,3
20009294,3,0,3
20009258,3,0,3
20010609,5,1,4
20010605,5,1,4
20010535,4,0,4
20010503,5,1,4
20010721,4,0,4
20010757,4,0,4
20010440,4,0,4
20010801,7,3,4
20010366,4,0,4
20010513,4,0,4
20010766,4,0,4
20009879,5,1,4
20009479,4,0,4
20009988,4,0,4
20009939,4,0,4
20009179,8,4,4
20009163,4,0,4
20009156,6,2,4
20009125,8,4,4
20009049,4,0,4
20010031,5,1,4
20009365,5,1,4
20009368,4,0,4
20009382,4,0,4
20009487,4,0,4
20010072,4,0,4
20008925,5,1,4
20009197,7,3,4
20009743,4,0,4
20009735,4,0,4
20010091,6,2,4
20008779,7,3,4
20008742,4,0,4
20008738,4,0,4
20010111,4,0,4
20010620,8,3,5
20010415,5,0,5
20009718,5,0,5
20009624,5,0,5
20009620,5,0,5
20010411,5,0,5
20009428,5,0,5
20010409,7,2,5
20009224,10,5,5
20009712,5,0,5
20009914,6,1,5
20010011,5,0,5
20008671,6,1,5
20009072,13,8,5
20010036,5,0,5
20010127,5,0,5
20009183,5,0,5
20008850,5,0,5
20010643,6,0,6
20008661,10,4,6
20009721,6,0,6
20010848,6,0,6
20010492,7,1,6
20008718,6,0,6
20008829,6,0,6
20008880,7,1,6
20008899,7,1,6
20008967,17,11,6
20009445,7,1,6
20008968,8,2,6
20010764,7,1,6
20008999,19,13,6
20009780,6,0,6
20009180,6,0,6
20009645,6,0,6
20010450,10,4,6
20010210,6,0,6
20005868,7,1,6
20009963,7,1,6
20009853,8,2,6
20010093,6,0,6
20010265,7,1,6
20009823,6,0,6
20009504,10,3,7
20008721,7,0,7
20010208,7,0,7
20008879,10,3,7
20010802,7,0,7
20008926,19,12,7
20010052,7,0,7
20009235,16,9,7
20010364,8,1,7
20010313,7,0,7
20009528,7,0,7
20010408,12,5,7
20009965,7,0,7
20009835,7,0,7
20010443,11,4,7
20008658,14,7,7
20010207,8,1,7
20010437,9,2,7
20009723,10,3,7
20010197,9,2,7
20008678,14,7,7
20009193,14,6,8
20010292,10,2,8
20010043,8,0,8
20010410,9,1,8
20009707,9,1,8
20009486,8,0,8
20010515,11,3,8
20008716,14,6,8
20009685,8,0,8
20009491,8,0,8
20010552,8,0,8
20009767,12,3,9
20010328,10,1,9
20010902,10,1,9
20009001,9,0,9
20009360,10,1,9
20008965,9,0,9
20009076,9,0,9
20009092,22,13,9
20009628,10,1,9
20010839,11,2,9
20009430,14,5,9
20009843,12,2,10
20010037,13,3,10
20009855,10,0,10
20010845,11,1,10
20008890,16,6,10
20009890,11,1,10
20010109,11,1,10
20009420,10,0,10
20009664,10,0,10
20010161,15,5,10
20010231,11,0,11
20008662,11,0,11
20009802,11,0,11
20010626,17,5,12
20009694,14,2,12
20008680,13,1,12
20010238,12,0,12
20010774,16,4,12
20009205,13,1,12
20010697,16,4,12
20010235,14,1,13
20008705,18,5,13
20010798,13,0,13
20009212,23,10,13
20010661,13,0,13
20009058,24,11,13
20010708,16,3,13
20008754,17,4,13
20010671,15,2,13
20010896,18,4,14
20010256,14,0,14
20009119,14,0,14
20009510,15,1,14
20009819,15,0,15
20010637,15,0,15
20009161,18,3,15
20010834,15,0,15
20009644,16,0,16
20010446,17,1,16
20010012,17,1,16
20008971,33,17,16
20010360,20,4,16
20009857,17,0,17
20008953,46,27,19
20010074,21,2,19
20008867,38,18,20
20010807,25,5,20
20010673,25,5,20
20009063,33,13,20
20009866,29,6,23
20010775,29,4,25
20010018,37,12,25
20010633,28,3,25
20010412,35,9,26
20010421,31,1,30
20009779,32,1,31
20010611,41,8,33
20010607,34,0,34
20009089,46,12,34
20009495,42,7,35
20008650,78,42,36
20009254,60,23,37
20009864,63,23,40
20009287,70,24,46
20008766,62,14,48
20008887,82,30,52
20010329,67,14,53
20008702,82,24,58
20010026,78,20,58
20010583,99,28,71
20010796,104,18,86
20009955,115,22,93
20010354,131,31,100
20009815,139,29,110
20010260,207,78,129
20009671,202,15,187
