BioGuideID,Name,ticker,traded,Transaction
M001193,Thomas Macarthur,RGA,2015-05-27,Sale
M001193,Thomas Macarthur,WSM,2015-05-27,Sale
M001193,Thomas Macarthur,DPSGY,2015-05-27,Sale
F000462,Lois Frankel,DGX,2015-05-27,Sale
M001193,Thomas Macarthur,TW,2015-05-27,Sale
M001193,Thomas Macarthur,YY,2015-05-27,Sale
M001193,Thomas Macarthur,LH,2015-05-27,Sale
M001193,Thomas Macarthur,ESRX,2015-05-27,Sale
F000462,Lois Frankel,ABT,2015-05-27,Sale
M001193,Thomas Macarthur,PHG,2015-05-27,Sale
M001193,Thomas Macarthur,NTT,2015-05-27,Sale
M001193,Thomas Macarthur,SCGLY,2015-05-27,Sale
M001193,Thomas Macarthur,KS,2015-05-27,Sale
M001193,Thomas Macarthur,SIG,2015-05-27,Sale
M001193,Thomas Macarthur,CBG,2015-05-27,Sale
M001193,Thomas Macarthur,BITA,2015-05-27,Sale
M001193,Thomas Macarthur,DNZOY,2015-05-27,Sale
M001193,Thomas Macarthur,JBAXY,2015-05-27,Sale
M001193,Thomas Macarthur,HZNP,2015-05-27,Sale
M001193,Thomas Macarthur,AMX,2015-05-27,Sale
M001193,Thomas Macarthur,SOMLY,2015-05-27,Sale
M001193,Thomas Macarthur,CBG,2015-05-27,Sale
M001193,Thomas Macarthur,GBTZY,2015-05-27,Sale
F000462,Lois Frankel,ADM,2015-05-27,Purchase
M001193,Thomas Macarthur,ESRX,2015-05-27,Sale
M001193,Thomas Macarthur,RHHBY,2015-05-27,Sale
M001193,Thomas Macarthur,RDSMY,2015-05-27,Sale
M001193,Thomas Macarthur,WAB,2015-05-27,Sale
M001193,Thomas Macarthur,AEXAY,2015-05-27,Sale
M001193,Thomas Macarthur,FANG,2015-05-27,Sale
M001193,Thomas Macarthur,IWP,2015-05-27,Sale
M001193,Thomas Macarthur,JAZZ,2015-05-27,Sale
M001193,Thomas Macarthur,UNRDY,2015-05-27,Sale
M001193,Thomas Macarthur,SATS,2015-05-27,Sale
C000266,Steve Chabot,REGN,2015-05-26,Purchase
M001193,Thomas Macarthur,HZNP,2015-05-26,Purchase
L000579,Alan S. Lowenthal,STWD,2015-05-22,Sale
M001193,Thomas Macarthur,FANG,2015-05-20,Purchase
H001051,Richard L. Hanna,PNRA,2015-05-20,Sale
C001062,K. Michael Conaway,DG,2015-05-20,Sale
M001193,Thomas Macarthur,SXE,2015-05-14,Sale
H001051,Richard L. Hanna,DISCA,2015-05-14,Sale
N000182,Randy Neugebauer,ZMLP,2015-05-14,Purchase
M001193,Thomas Macarthur,LH,2015-05-14,Purchase
G000551,Raúl M. Grijalva,INTC,2015-05-13,Sale
C001062,K. Michael Conaway,ADM,2015-05-12,Purchase
S000583,Lamar Smith,PXD,2015-05-12,Sale
C001062,K. Michael Conaway,PX,2015-05-12,Sale
M001193,Thomas Macarthur,DISCA,2015-05-12,Purchase
M001193,Thomas Macarthur,DISCA,2015-05-12,Purchase
F000461,Bill Flores,WMB,2015-05-12,Sale
F000461,Bill Flores,SEMG,2015-05-12,Sale
M001193,Thomas Macarthur,DISCA,2015-05-12,Purchase
M001193,Thomas Macarthur,SMFG,2015-05-12,Sale
F000461,Bill Flores,WMB,2015-05-11,Sale
P000608,Scott H. Peters,PMFG,2015-05-11,Sale
G000551,Raúl M. Grijalva,JDD,2015-05-11,Purchase
G000551,Raúl M. Grijalva,HR,2015-05-11,Sale
F000461,Bill Flores,TRGP,2015-05-11,Sale
G000551,Raúl M. Grijalva,GLW,2015-05-11,Sale
G000551,Raúl M. Grijalva,AMGN,2015-05-11,Sale
F000461,Bill Flores,SEMG,2015-05-11,Sale
F000461,Bill Flores,OKE,2015-05-11,Sale
F000461,Bill Flores,WMB,2015-05-08,Sale
P000608,Scott H. Peters,PMFG,2015-05-08,Sale
F000461,Bill Flores,OKE,2015-05-08,Sale
F000461,Bill Flores,SEMG,2015-05-08,Sale
M001193,Thomas Macarthur,UE,2015-05-07,Purchase
C001101,Katherine M. Clark,LYB,2015-05-07,Sale
F000462,Lois Frankel,AGNC,2015-05-07,Sale
F000462,Lois Frankel,LMT,2015-05-06,Sale
F000461,Bill Flores,WMB,2015-05-06,Sale
M001193,Thomas Macarthur,AEL,2015-05-04,Sale
M001193,Thomas Macarthur,RHP,2015-05-04,Sale
M001193,Thomas Macarthur,SXT,2015-05-04,Sale
M001193,Thomas Macarthur,ETP,2015-05-01,Exchange
M001180,David B. Mckinley,APA,2015-05-01,Sale
M001180,David B. Mckinley,UNT,2015-05-01,Sale
F000462,Lois Frankel,ITYBY,2015-04-30,Sale
M001193,Thomas Macarthur,IGT,2015-04-29,Sale
W000413,Ed Whitfield,USB$N,2015-04-28,Sale
F000450,Virginia Foxx,FTR,2015-04-27,Purchase
C001062,K. Michael Conaway,GSK,2015-04-27,Sale
W000413,Ed Whitfield,AMAT,2015-04-27,Sale
F000462,Lois Frankel,ITYBY,2015-04-22,Sale
F000462,Lois Frankel,DLPH,2015-04-22,Sale
S001156,Linda T. Sánchez,RTNB,2015-04-21,Purchase
M001193,Thomas Macarthur,AEXAY,2015-04-17,Purchase
C001062,K. Michael Conaway,FCX,2015-04-16,Sale
M001193,Thomas Macarthur,SOMLY,2015-04-16,Sale
S000583,Lamar Smith,CTSH,2015-04-16,Sale
D000617,Suzan K. Delbene,B0T4J94,2015-04-15,Sale
M001193,Thomas Macarthur,OXY,2015-04-15,Purchase
F000462,Lois Frankel,OXY,2015-04-15,Purchase
F000462,Lois Frankel,ESRX,2015-04-15,Sale
S000583,Lamar Smith,CTSH,2015-04-14,Sale
S000250,Pete Sessions,GOOG,2015-04-14,Purchase
G000551,Raúl M. Grijalva,MYL,2015-04-10,Sale
G000551,Raúl M. Grijalva,UPS,2015-04-10,Sale
G000551,Raúl M. Grijalva,GD,2015-04-10,Purchase
G000551,Raúl M. Grijalva,FR,2015-04-10,Sale
C001062,K. Michael Conaway,CMI,2015-04-09,Sale
F000462,Lois Frankel,ITC,2015-04-09,Sale
F000462,Lois Frankel,STJ,2015-04-08,Sale
C001062,K. Michael Conaway,PRGO,2015-04-08,Sale
M001193,Thomas Macarthur,SVNDY,2015-04-08,Sale
F000462,Lois Frankel,ESRX,2015-04-08,Sale
M001193,Thomas Macarthur,IGT,2015-04-07,Exchange
C001062,K. Michael Conaway,FCX,2015-04-06,Sale
F000462,Lois Frankel,LMT,2015-04-02,Sale
F000450,Virginia Foxx,FTR,2015-04-01,Sale
F000450,Virginia Foxx,SPB,2015-04-01,Sale
D000598,Susan A. Davis,CHKP,2015-03-31,Purchase
S000583,Lamar Smith,CTSH,2015-03-30,Sale
M001193,Thomas Macarthur,TMICY,2015-03-30,Sale
L000579,Alan S. Lowenthal,UNH,2015-03-30,Purchase
M001193,Thomas Macarthur,FDML,2015-03-30,Sale
T000475,David A. Trott,NGLS,2015-03-27,Purchase
S000583,Lamar Smith,TDG,2015-03-27,Purchase
M001193,Thomas Macarthur,TMICY,2015-03-27,Sale
L000579,Alan S. Lowenthal,WSH,2015-03-27,Purchase
D000617,Suzan K. Delbene,BN7Q3G8,2015-03-26,Sale
F000450,Virginia Foxx,ERIE,2015-03-26,Purchase
M001193,Thomas Macarthur,GBTZY,2015-03-26,Purchase
F000450,Virginia Foxx,FDX,2015-03-25,Sale
F000450,Virginia Foxx,BLT,2015-03-25,Sale
F000450,Virginia Foxx,ERIE,2015-03-25,Purchase
M001193,Thomas Macarthur,GBTZY,2015-03-24,Purchase
M001193,Thomas Macarthur,UE,2015-03-24,Purchase
L000579,Alan S. Lowenthal,HOT,2015-03-24,Purchase
W000413,Ed Whitfield,TMK,2015-03-23,Sale
M001193,Thomas Macarthur,GBTZY,2015-03-23,Purchase
M001193,Thomas Macarthur,SIG,2015-03-18,Sale
M001193,Thomas Macarthur,VOT,2015-03-18,Sale
M001193,Thomas Macarthur,MWE,2015-03-18,Sale
M001193,Thomas Macarthur,IEMG,2015-03-18,Sale
M001193,Thomas Macarthur,IEMG,2015-03-18,Sale
M001193,Thomas Macarthur,VOE,2015-03-18,Sale
M001193,Thomas Macarthur,VOE,2015-03-18,Sale
M001193,Thomas Macarthur,VEA,2015-03-18,Purchase
M001193,Thomas Macarthur,VEA,2015-03-18,Purchase
M001193,Thomas Macarthur,VOE,2015-03-18,Sale
M001193,Thomas Macarthur,VOT,2015-03-18,Sale
M001193,Thomas Macarthur,VEA,2015-03-18,Purchase
M001193,Thomas Macarthur,VEA,2015-03-18,Purchase
M001193,Thomas Macarthur,VOE,2015-03-18,Sale
M001193,Thomas Macarthur,IEMG,2015-03-18,Sale
M001193,Thomas Macarthur,WSM,2015-03-18,Purchase
S000583,Lamar Smith,WSM,2015-03-18,Sale
M001193,Thomas Macarthur,VOT,2015-03-18,Sale
M001193,Thomas Macarthur,VOT,2015-03-18,Sale
S000583,Lamar Smith,PRGO,2015-03-18,Sale
M001193,Thomas Macarthur,IEMG,2015-03-18,Sale
M001193,Thomas Macarthur,BAYRY,2015-03-16,Sale
S000583,Lamar Smith,CTSH,2015-03-16,Purchase
M001193,Thomas Macarthur,HMHC,2015-03-13,Purchase
Y000063,Kevin Yoder,KMI,2015-03-13,Purchase
M001193,Thomas Macarthur,BAYRY,2015-03-12,Sale
F000462,Lois Frankel,ESRX,2015-03-11,Sale
C001101,Katherine M. Clark,OXY,2015-03-11,Sale
F000450,Virginia Foxx,MO,2015-03-11,Sale
D000399,Lloyd Doggett,IBM,2015-03-10,Purchase
W000413,Ed Whitfield,PETM,2015-03-10,Sale
F000450,Virginia Foxx,FET,2015-03-09,Sale
S000583,Lamar Smith,TW,2015-03-09,Sale
D000617,Suzan K. Delbene,WMS,2015-03-06,Purchase
F000450,Virginia Foxx,CAT,2015-03-05,Sale
F000450,Virginia Foxx,AA,2015-03-04,Sale
M001193,Thomas Macarthur,HLX,2015-03-04,Sale
T000475,David A. Trott,APL,2015-03-03,Exchange
M001193,Thomas Macarthur,VOT,2015-03-03,Purchase
T000475,David A. Trott,APL,2015-03-03,Purchase
M001193,Thomas Macarthur,VEA,2015-03-03,Purchase
M001193,Thomas Macarthur,VOE,2015-03-03,Purchase
T000475,David A. Trott,APL,2015-03-03,Exchange
S000583,Lamar Smith,PRGO,2015-03-03,Sale
M001193,Thomas Macarthur,IEMG,2015-03-03,Purchase
T000475,David A. Trott,NGLS,2015-03-03,Exchange
M001193,Thomas Macarthur,HYG,2015-02-27,Sale
M001193,Thomas Macarthur,HYG,2015-02-27,Sale
F000450,Virginia Foxx,FTR,2015-02-25,Purchase
F000462,Lois Frankel,ETN,2015-02-25,Sale
M001193,Thomas Macarthur,HTHIY,2015-02-24,Sale
M001193,Thomas Macarthur,TMICY,2015-02-24,Purchase
L000579,Alan S. Lowenthal,IBM,2015-02-24,Purchase
M001193,Thomas Macarthur,VEA,2015-02-23,Purchase
M001193,Thomas Macarthur,VOT,2015-02-23,Purchase
M001193,Thomas Macarthur,GLPI,2015-02-23,Purchase
M001193,Thomas Macarthur,IEMG,2015-02-23,Purchase
M001193,Thomas Macarthur,AEL,2015-02-23,Purchase
W000797,Debbie Wasserman Schultz,SGBK,2015-02-23,Exchange
M001193,Thomas Macarthur,HMHC,2015-02-23,Purchase
C001062,K. Michael Conaway,SSL,2015-02-23,Purchase
M001193,Thomas Macarthur,VOE,2015-02-23,Purchase
M001193,Thomas Macarthur,TSM,2015-02-19,Sale
T000475,David A. Trott,WPZ,2015-02-19,Sale
C001062,K. Michael Conaway,RDS.A,2015-02-18,Purchase
T000475,David A. Trott,WPZ,2015-02-18,Sale
W000413,Ed Whitfield,CSCO,2015-02-13,Sale
M001193,Thomas Macarthur,HTHIY,2015-02-12,Purchase
H001051,Richard L. Hanna,AUY,2015-02-11,Sale
C001062,K. Michael Conaway,MSFT,2015-02-11,Sale
H001051,Richard L. Hanna,ETN,2015-02-11,Purchase
C001062,K. Michael Conaway,ASML,2015-02-10,Sale
C001062,K. Michael Conaway,CIT,2015-02-10,Sale
M001193,Thomas Macarthur,MITL,2015-02-10,Purchase
C001062,K. Michael Conaway,SPLK,2015-02-10,Sale
C001062,K. Michael Conaway,IPG,2015-02-10,Purchase
C001062,K. Michael Conaway,IDXX,2015-02-10,Sale
T000475,David A. Trott,RRMS,2015-02-10,Purchase
C001062,K. Michael Conaway,PFE,2015-02-09,Sale
C001062,K. Michael Conaway,IDXX,2015-02-09,Sale
M001193,Thomas Macarthur,RHHBY,2015-02-09,Sale
C001062,K. Michael Conaway,MDLZ,2015-02-09,Purchase
C001062,K. Michael Conaway,CIT,2015-02-09,Sale
C001062,K. Michael Conaway,COST,2015-02-09,Sale
C001062,K. Michael Conaway,SHW,2015-02-09,Sale
C001062,K. Michael Conaway,ABT,2015-02-09,Sale
C001062,K. Michael Conaway,ACN,2015-02-09,Purchase
C001062,K. Michael Conaway,JNJ,2015-02-09,Sale
C001062,K. Michael Conaway,NEE,2015-02-09,Sale
C001062,K. Michael Conaway,VMW,2015-02-09,Sale
M001193,Thomas Macarthur,RHHBY,2015-02-09,Sale
C001062,K. Michael Conaway,DLPH,2015-02-09,Purchase
C001062,K. Michael Conaway,CMA,2015-02-09,Sale
M001193,Thomas Macarthur,SCGLY,2015-02-09,Purchase
C001062,K. Michael Conaway,ADS,2015-02-09,Sale
C001062,K. Michael Conaway,GM,2015-02-09,Sale
C001062,K. Michael Conaway,AAPL,2015-02-09,Sale
C001062,K. Michael Conaway,GOOG,2015-02-09,Purchase
C001062,K. Michael Conaway,PCP,2015-02-09,Sale
C001062,K. Michael Conaway,PRGO,2015-02-09,Purchase
C001062,K. Michael Conaway,NBL,2015-02-09,Sale
C001062,K. Michael Conaway,FOXA,2015-02-09,Sale
C001062,K. Michael Conaway,SBUX,2015-02-09,Sale
C001062,K. Michael Conaway,BABA,2015-02-09,Sale
C001062,K. Michael Conaway,GD,2015-02-09,Sale
M001193,Thomas Macarthur,MITL,2015-02-09,Purchase
C001062,K. Michael Conaway,REGN,2015-02-09,Purchase
C001062,K. Michael Conaway,TGT,2015-02-09,Sale
C001062,K. Michael Conaway,CTSH,2015-02-09,Purchase
M001193,Thomas Macarthur,RHHBY,2015-02-09,Sale
C001062,K. Michael Conaway,RRC,2015-02-09,Sale
C001062,K. Michael Conaway,BMY,2015-02-09,Sale
C001062,K. Michael Conaway,PG,2015-02-09,Sale
C001062,K. Michael Conaway,LVLT,2015-02-09,Sale
C001062,K. Michael Conaway,HCA,2015-02-09,Sale
C001062,K. Michael Conaway,AA,2015-02-09,Sale
C001062,K. Michael Conaway,UNP,2015-02-09,Sale
C001062,K. Michael Conaway,DHR,2015-02-09,Sale
C001062,K. Michael Conaway,UNH,2015-02-09,Purchase
C001062,K. Michael Conaway,RL,2015-02-09,Sale
C001062,K. Michael Conaway,D,2015-02-09,Sale
C001062,K. Michael Conaway,ULTA,2015-02-09,Purchase
C001062,K. Michael Conaway,SPLK,2015-02-09,Sale
C001062,K. Michael Conaway,TEVA,2015-02-09,Sale
C001062,K. Michael Conaway,SNDK,2015-02-09,Sale
C001062,K. Michael Conaway,GG,2015-02-09,Sale
C001062,K. Michael Conaway,HOT,2015-02-09,Sale
C001062,K. Michael Conaway,AMZN,2015-02-09,Sale
C001062,K. Michael Conaway,ASML,2015-02-09,Sale
C001062,K. Michael Conaway,MMC,2015-02-09,Purchase
F000450,Virginia Foxx,CBRL,2015-02-06,Purchase
C001066,Kathy Castor,ETFC,2015-02-06,Sale
G000551,Raúl M. Grijalva,DLPH,2015-02-05,Purchase
G000551,Raúl M. Grijalva,QCOM,2015-02-05,Sale
M001182,Mick Mulvaney,KGC,2015-02-04,Sale
M001182,Mick Mulvaney,IHE,2015-02-04,Sale
M001182,Mick Mulvaney,IHI,2015-02-04,Sale
F000462,Lois Frankel,CCK,2015-02-04,Sale
M001193,Thomas Macarthur,SMFG,2015-02-04,Purchase
G000535,Luis V. Gutierrez,AAPL,2015-02-04,Sale
F000450,Virginia Foxx,ADM,2015-02-04,Sale
F000462,Lois Frankel,STJ,2015-02-04,Sale
G000535,Luis V. Gutierrez,AAPL,2015-02-04,Sale
M001182,Mick Mulvaney,PAAS,2015-02-04,Sale
T000475,David A. Trott,WPZ,2015-02-02,Exchange
T000475,David A. Trott,ACMP,2015-02-02,Exchange
T000475,David A. Trott,WPZ,2015-02-02,Purchase
F000450,Virginia Foxx,PBI,2015-02-02,Sale
M001193,Thomas Macarthur,IEMG,2015-01-30,Purchase
M001193,Thomas Macarthur,VEA,2015-01-30,Purchase
M001193,Thomas Macarthur,VEA,2015-01-30,Purchase
M001193,Thomas Macarthur,VOE,2015-01-30,Purchase
M001193,Thomas Macarthur,VOT,2015-01-30,Purchase
P000608,Scott H. Peters,APAGF,2015-01-30,Sale
F000450,Virginia Foxx,SCHP,2015-01-30,Sale
M001193,Thomas Macarthur,IEMG,2015-01-30,Purchase
M001193,Thomas Macarthur,VOT,2015-01-30,Purchase
M001193,Thomas Macarthur,VOE,2015-01-30,Purchase
F000450,Virginia Foxx,ADM,2015-01-29,Purchase
F000462,Lois Frankel,CCK,2015-01-29,Sale
P000608,Scott H. Peters,EEI,2015-01-29,Sale
S001148,Michael K. Simpson,VNR,2015-01-28,Purchase
F000462,Lois Frankel,HCN,2015-01-28,Sale
G000535,Luis V. Gutierrez,AAPL,2015-01-28,Sale
P000608,Scott H. Peters,EEI,2015-01-28,Sale
M001193,Thomas Macarthur,RHHBY,2015-01-28,Purchase
F000462,Lois Frankel,ORCL,2015-01-28,Sale
M001193,Thomas Macarthur,BMBLY,2015-01-27,Sale
M001193,Thomas Macarthur,MJN,2015-01-27,Sale
M001193,Thomas Macarthur,CJREF,2015-01-27,Sale
M001193,Thomas Macarthur,NRBAY,2015-01-27,Sale
G000551,Raúl M. Grijalva,PETM,2015-01-27,Sale
M001193,Thomas Macarthur,WPPGY,2015-01-27,Sale
M001193,Thomas Macarthur,RHHBY,2015-01-27,Sale
M001193,Thomas Macarthur,JBAXY,2015-01-27,Sale
M001193,Thomas Macarthur,HENOY,2015-01-27,Sale
M001193,Thomas Macarthur,ASML,2015-01-27,Sale
G000551,Raúl M. Grijalva,UTX,2015-01-27,Sale
M001193,Thomas Macarthur,FANUY,2015-01-27,Sale
M001193,Thomas Macarthur,BAYRY,2015-01-27,Sale
M001193,Thomas Macarthur,JMHLY,2015-01-27,Sale
M001193,Thomas Macarthur,DBOEY,2015-01-27,Sale
M001193,Thomas Macarthur,UBS,2015-01-27,Sale
M001193,Thomas Macarthur,HTHIY,2015-01-27,Sale
M001193,Thomas Macarthur,ST,2015-01-27,Sale
M001193,Thomas Macarthur,BZLFY,2015-01-27,Sale
M001193,Thomas Macarthur,VOD,2015-01-27,Sale
M001193,Thomas Macarthur,SVNDY,2015-01-27,Sale
G000551,Raúl M. Grijalva,BTO,2015-01-27,Purchase
M001193,Thomas Macarthur,DNHBY,2015-01-27,Sale
M001193,Thomas Macarthur,DNZOY,2015-01-27,Sale
M001193,Thomas Macarthur,NTT,2015-01-27,Sale
M001193,Thomas Macarthur,SCGLY,2015-01-27,Sale
M001193,Thomas Macarthur,PUK,2015-01-27,Sale
M001193,Thomas Macarthur,HYG,2015-01-27,Sale
M001193,Thomas Macarthur,SMCAY,2015-01-27,Sale
B000589,John A. Boehner,NYSE: COV,2015-01-27,Exchange
M001193,Thomas Macarthur,ERIC,2015-01-27,Sale
M001193,Thomas Macarthur,GBOOY,2015-01-27,Sale
M001193,Thomas Macarthur,UNRDY,2015-01-27,Sale
M001193,Thomas Macarthur,DPSGY,2015-01-27,Sale
M001193,Thomas Macarthur,UOVEY,2015-01-27,Sale
M001193,Thomas Macarthur,SOMLY,2015-01-27,Sale
M001193,Thomas Macarthur,GOOG,2015-01-27,Sale
M001193,Thomas Macarthur,RHHBY,2015-01-27,Sale
M001193,Thomas Macarthur,CTTAY,2015-01-27,Sale
M001193,Thomas Macarthur,LRLCY,2015-01-27,Sale
M001193,Thomas Macarthur,SNPHY,2015-01-27,Sale
M001193,Thomas Macarthur,TEVA,2015-01-27,Sale
M001193,Thomas Macarthur,SONVY,2015-01-27,Sale
M001193,Thomas Macarthur,PDRDY,2015-01-27,Sale
M001193,Thomas Macarthur,ARMH,2015-01-27,Sale
M001193,Thomas Macarthur,PHG,2015-01-27,Sale
M001193,Thomas Macarthur,SMFG,2015-01-27,Sale
Y000062,John A. Yarmuth,SNDK,2015-01-27,Sale
M001193,Thomas Macarthur,CFRUY,2015-01-27,Sale
M001193,Thomas Macarthur,GVDNY,2015-01-27,Sale
M001193,Thomas Macarthur,BNPQY,2015-01-27,Sale
P000608,Scott H. Peters,EEI,2015-01-27,Sale
M001193,Thomas Macarthur,CMPGY,2015-01-27,Sale
M001193,Thomas Macarthur,MITEY,2015-01-27,Sale
M001193,Thomas Macarthur,SBGSY,2015-01-27,Sale
M001193,Thomas Macarthur,TSM,2015-01-27,Sale
M001193,Thomas Macarthur,SDXAY,2015-01-27,Sale
M001193,Thomas Macarthur,SNY,2015-01-27,Sale
M001193,Thomas Macarthur,SBMRY,2015-01-27,Sale
M001193,Thomas Macarthur,CHKP,2015-01-27,Sale
M001193,Thomas Macarthur,BBVA,2015-01-27,Sale
M001193,Thomas Macarthur,AMX,2015-01-27,Sale
M001193,Thomas Macarthur,AKZOY,2015-01-27,Sale
M001193,Thomas Macarthur,JBAXY,2015-01-27,Sale
M001193,Thomas Macarthur,BNS,2015-01-27,Sale
M001193,Thomas Macarthur,BAYRY,2015-01-27,Sale
M001193,Thomas Macarthur,RDSMY,2015-01-27,Sale
M001193,Thomas Macarthur,PTNR,2015-01-27,Sale
M001193,Thomas Macarthur,AHONY,2015-01-27,Sale
M001193,Thomas Macarthur,RDSMY,2015-01-26,Purchase
M001193,Thomas Macarthur,DPSGY,2015-01-26,Purchase
M001193,Thomas Macarthur,TSM,2015-01-26,Purchase
M001193,Thomas Macarthur,SVNDY,2015-01-26,Purchase
M001193,Thomas Macarthur,JBAXY,2015-01-26,Purchase
M001193,Thomas Macarthur,HYG,2015-01-26,Sale
M001193,Thomas Macarthur,VOD,2015-01-26,Purchase
M001193,Thomas Macarthur,UNRDY,2015-01-26,Purchase
M001193,Thomas Macarthur,RHHBY,2015-01-26,Purchase
M001193,Thomas Macarthur,HTHIY,2015-01-26,Purchase
M001193,Thomas Macarthur,SCGLY,2015-01-26,Purchase
M001193,Thomas Macarthur,HYG,2015-01-26,Sale
M001193,Thomas Macarthur,PHG,2015-01-26,Purchase
M001193,Thomas Macarthur,BBVA,2015-01-26,Purchase
M001193,Thomas Macarthur,WPPGY,2015-01-26,Purchase
M001193,Thomas Macarthur,SOMLY,2015-01-26,Purchase
M001193,Thomas Macarthur,SMFG,2015-01-26,Purchase
M001193,Thomas Macarthur,AMX,2015-01-26,Purchase
M001193,Thomas Macarthur,RHHBY,2015-01-26,Purchase
M001193,Thomas Macarthur,MITEY,2015-01-26,Purchase
M001193,Thomas Macarthur,NTT,2015-01-26,Purchase
M001193,Thomas Macarthur,BAYRY,2015-01-26,Purchase
M001193,Thomas Macarthur,DNZOY,2015-01-26,Purchase
L000579,Alan S. Lowenthal,SDLP,2015-01-22,Sale
M001193,Thomas Macarthur,DBOEY,2015-01-22,Sale
M001193,Thomas Macarthur,DBOEY,2015-01-22,Sale
F000462,Lois Frankel,ORCL,2015-01-21,Sale
M001193,Thomas Macarthur,DBOEY,2015-01-21,Sale
M001193,Thomas Macarthur,HCMLY,2015-01-21,Sale
M001193,Thomas Macarthur,DBOEY,2015-01-21,Sale
M001193,Thomas Macarthur,UNRDY,2015-01-21,Sale
F000462,Lois Frankel,MCD,2015-01-21,Sale
Y000062,John A. Yarmuth,JNJ,2015-01-20,Sale
M001193,Thomas Macarthur,HCMLY,2015-01-20,Sale
Y000062,John A. Yarmuth,JPM,2015-01-20,Sale
S001148,Michael K. Simpson,AKCPF,2015-01-16,Sale
M001193,Thomas Macarthur,LLL,2015-01-15,Sale
M001193,Thomas Macarthur,LLL,2015-01-15,Sale
M001193,Thomas Macarthur,CMCSK,2015-01-15,Purchase
M001193,Thomas Macarthur,CMCSK,2015-01-15,Purchase
G000551,Raúl M. Grijalva,AMGN,2015-01-15,Sale
G000551,Raúl M. Grijalva,MCHP,2015-01-15,Purchase
G000551,Raúl M. Grijalva,HD,2015-01-15,Sale
D000617,Suzan K. Delbene,CSIQ,2015-01-14,Sale
C001062,K. Michael Conaway,FCX,2015-01-14,Purchase
F000462,Lois Frankel,VZ,2015-01-14,Sale
Y000062,John A. Yarmuth,JNJ,2015-01-13,Sale
M001193,Thomas Macarthur,VLKPY,2015-01-13,Sale
Y000062,John A. Yarmuth,USB$N,2015-01-13,Sale
Y000062,John A. Yarmuth,V,2015-01-13,Purchase
M001193,Thomas Macarthur,BITA,2015-01-12,Purchase
M001193,Thomas Macarthur,POAHY,2015-01-12,Sale
M001193,Thomas Macarthur,RHHBY,2015-01-12,Purchase
M001193,Thomas Macarthur,LLL,2015-01-12,Sale
Y000062,John A. Yarmuth,V,2015-01-12,Purchase
M001193,Thomas Macarthur,IWP,2015-01-12,Purchase
M001193,Thomas Macarthur,RHHBY,2015-01-12,Purchase
M001193,Thomas Macarthur,EADSY,2015-01-12,Sale
S001148,Michael K. Simpson,FDN,2015-01-08,Purchase
S001148,Michael K. Simpson,FXG,2015-01-08,Purchase
S001148,Michael K. Simpson,FXD,2015-01-08,Purchase
S001148,Michael K. Simpson,FTA,2015-01-08,Purchase
S001148,Michael K. Simpson,FXH,2015-01-08,Purchase
S001148,Michael K. Simpson,FBT,2015-01-08,Purchase
F000462,Lois Frankel,MCD,2015-01-07,Sale
F000462,Lois Frankel,LMCK,2015-01-07,Purchase
M001193,Thomas Macarthur,TEVA,2015-01-06,Purchase
H000636,Rubén Hinojosa,REX,2015-01-05,Purchase
H000636,Rubén Hinojosa,REX,2015-01-05,Purchase
S000583,Lamar Smith,SLH,2015-01-05,Purchase
B001274,Mo Brooks,DRAD,2015-01-05,Sale
P000197,Nancy Pelosi,V,2014-12-30,Sale
G000551,Raúl M. Grijalva,MBLY,2014-12-30,Sale
F000450,Virginia Foxx,SCHF,2014-12-30,Purchase
P000197,Nancy Pelosi,V,2014-12-29,Sale
B000589,John A. Boehner,UNH,2014-12-26,Sale
L000579,Alan S. Lowenthal,HOT,2014-12-24,Purchase
S000583,Lamar Smith,CTSH,2014-12-23,Sale
H001051,Richard L. Hanna,SNI,2014-12-22,Purchase
L000579,Alan S. Lowenthal,TEVA,2014-12-19,Purchase
F000462,Lois Frankel,SRE,2014-12-19,Sale
C001101,Katherine M. Clark,PKG,2014-12-18,Purchase
C001101,Katherine M. Clark,OXY,2014-12-17,Purchase
R000011,Nick J. Rahall Ii,MPC,2014-12-17,Sale
F000461,Bill Flores,ABBV,2014-12-16,Sale
F000461,Bill Flores,IBM,2014-12-16,Purchase
R000011,Nick J. Rahall Ii,LINE,2014-12-15,Purchase
S000583,Lamar Smith,ARMH,2014-12-10,Purchase
C001062,K. Michael Conaway,SSYS,2014-12-10,Sale
C001062,K. Michael Conaway,LYB,2014-12-09,Sale
R000011,Nick J. Rahall Ii,LINE,2014-12-09,Purchase
C001062,K. Michael Conaway,HOT,2014-12-08,Purchase
S000583,Lamar Smith,CTSH,2014-12-08,Sale
C001062,K. Michael Conaway,APA,2014-12-08,Sale
R000011,Nick J. Rahall Ii,LINE,2014-12-05,Purchase
S000583,Lamar Smith,PXD,2014-12-05,Purchase
C001062,K. Michael Conaway,ADS,2014-12-03,Sale
C001062,K. Michael Conaway,HAL,2014-12-03,Sale
F000450,Virginia Foxx,SCHE,2014-12-03,Sale
S000583,Lamar Smith,TW,2014-12-02,Purchase
C001101,Katherine M. Clark,LYB,2014-12-01,Sale
W000413,Ed Whitfield,CSCO,2014-12-01,Sale
