bioguide,disclosure_date,declarant_name,source_url,source,provenance,transaction_date,owner,ticker,asset_description,asset_type,operation_type,amount_range
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,DCP Midstream Partners (DPM),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Westlake Chemical Corp (WLK),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Cablevision Systems Corp (CVC),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Deere &amp; Company (DE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,The Bank of NY Mellon Corp (BK),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Baxter International (BAX),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,Corning Inc (GLW),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/28/2015,Joint,,CIT Group Inc (CIT),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/25/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/25/2015,Joint,,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/25/2015,Joint,,Kinder Morgan Inc (KMI),Stock,Sale (Partial),"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/25/2015,Joint,,Westlake Chemical Corp (WLK),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/25/2015,Joint,,USG Corp (New) (USG),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/24/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/24/2015,Joint,,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/24/2015,Joint,,DCP Midstream Partners (DPM),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/24/2015,Joint,,The Mosaic Company (MOS),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/24/2015,Joint,,CIT Group Inc (CIT),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/23/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/22/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/22/2015,Joint,,Targa Resources Partners (NGLS),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/22/2015,Joint,,Baxter International (BAX),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/22/2015,Joint,,Corning Inc (GLW),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/22/2015,Joint,,Cablevision Systems Corp (CVC),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/21/2015,Joint,,Targa Resources Partners (NGLS),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/21/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/21/2015,Joint,,Twenty-First Century Fox Inc (FOXA),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/21/2015,Joint,,Corning Inc (GLW),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/21/2015,Joint,,Aaron Rents Inc CMN (AAN),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Targa Resources Partners (NGLS),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Energy Transfer Equity (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,The Kraft Heinz Co (KHC),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,General Electric (GE),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,"Apple, Inc (AAPL)",Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Bristol-Myers Squibb (BMY),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Cisco Systems Inc (CSCO),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,JPMorgan Chase (JPM),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,HCA Holdings Inc (HCA),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Kinder Morgan INC CMN Class P (KMI),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Exxon Mobil Corp (XOM),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Prudential Financial INC (PRU),Stock,Purchase,"$15,001 - $50,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,CBS Corp CMN Class B (CBS),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/18/2015,Joint,,Aaron Rents INC (AAN),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/17/2015,Joint,,Energy Transfer Partners (ETE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/17/2015,Joint,,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/17/2015,Joint,,Targa Resources Partners (NGLS),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/16/2015,Joint,,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/16/2015,Joint,,Targa Resources Partners (NGLS),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/16/2015,Joint,,Energy Transfer Equity CMN,Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/16/2015,Joint,,AARON RENTS INC (AAN),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/15/2015,Joint,,AARON RENTS INC (AAN),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/15/2015,Joint,,CIT GROUP CMN (CIT),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/11/2015,Joint,,Baxter International (BAX),Stock,Purchase,"$1,001 - $15,000"
P000612,10/07/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/0f819f2c-7313-4c60-b906-20d04a50f5ed/,senate,openset,09/08/2015,Joint,,Baxter International (BAX),Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/11/2015,Spouse,,DuPont EI de Nemours &amp; Co,Stock,Purchase,"$15,001 - $50,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Under Armour Inc Cl A,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Johnson &amp; Johnson,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Procter &amp; Gamble,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,DuPont EI de Nemours &amp; Co,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Procter &amp; Gamble,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,General Electric Co,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Tyco Intl Plc,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,SPDR Euro Stoxx 50 ETF,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Bank of America,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Walt Disney &amp; Co Hldg Co,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,JP Morgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,Verizon Communications,Stock,Purchase,"$1,001 - $15,000"
C000174,10/02/2015,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/b7b47a67-051c-4a4f-99de-1b6e60b517bb/,senate,openset,09/17/2015,Spouse,,SPDR Trust Series 1,Stock,Purchase,"$15,001 - $50,000"
C001075,09/30/2015,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/49fcb4d6-d449-49d2-9f2a-190fb36a2180/,senate,openset,09/18/2015,Joint,,"Green Tree 95-10 B2 Financial Corporation <div class=""text-muted""><em>Rate/Coupon:</em> 7.400<br> <em>Matures:</em> 01/15/2027</div>",Corporate Bond,Sale (Full),"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,08/31/2015,Self,,PALL CORP COMMON STOCK,Stock,Sale (Full),"$15,001 - $50,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/10/2015,Self,"<a href=""https://finance.yahoo.com/q?s=IVZ"" target=""_blank"">IVZ</a>",Invesco Ltd. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/10/2015,Self,"<a href=""https://finance.yahoo.com/q?s=ABBV"" target=""_blank"">ABBV</a>",AbbVie Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/10/2015,Self,"<a href=""https://finance.yahoo.com/q?s=T"" target=""_blank"">T</a>","AT&amp;T, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/16/2015,Self,"<a href=""https://finance.yahoo.com/q?s=PFE"" target=""_blank"">PFE</a>",Pfizer Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/16/2015,Self,"<a href=""https://finance.yahoo.com/q?s=MMC"" target=""_blank"">MMC</a>","Marsh &amp; McLennan Companies, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/16/2015,Self,"<a href=""https://finance.yahoo.com/q?s=UNP"" target=""_blank"">UNP</a>",Union Pacific Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000595,09/28/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/6920d173-4f47-4772-bbe9-60a0dfd24616/,senate,openset,09/16/2015,Self,"<a href=""https://finance.yahoo.com/q?s=GM"" target=""_blank"">GM</a>",General Motors Company (NYSE),Stock,Purchase,"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,09/18/2015,Child,"<a href=""https://finance.yahoo.com/q?s=UTX"" target=""_blank"">UTX</a>",United Technologies Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,09/22/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=M"" target=""_blank"">M</a>","Macy's, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,09/22/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=RTN"" target=""_blank"">RTN</a>",Raytheon Company (NYSE),Stock,Purchase,"$15,001 - $50,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,09/15/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=QCOM"" target=""_blank"">QCOM</a>",QUALCOMM Incorporated (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,09/15/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAC"" target=""_blank"">BAC</a>",Bank of America Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=PG"" target=""_blank"">PG</a>",The Procter &amp; Gamble Company (NYSE),Stock,Purchase,"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CSX"" target=""_blank"">CSX</a>",CSX Corp. (NYSE),Stock,Sale (Full),"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BIIB"" target=""_blank"">BIIB</a>",Biogen Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Self,"<a href=""https://finance.yahoo.com/q?s=QLIK"" target=""_blank"">QLIK</a>","Qlik Technologies, Inc. (NASDAQ)",Stock,Sale (Full),"$15,001 - $50,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Self,"<a href=""https://finance.yahoo.com/q?s=FB"" target=""_blank"">FB</a>","Facebook, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000"
W000802,09/24/2015,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/aa249ce3-6a83-4bb8-a1b6-80fc2a1c2fef/,senate,openset,08/28/2015,Self,"<a href=""https://finance.yahoo.com/q?s=VFC"" target=""_blank"">VFC</a>",V.F. Corporation (NYSE),Stock,Sale (Partial),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,09/26/2014,Spouse,,"Dickson TN Go Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0<br> <em>Matures:</em> 9/1/2015</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,06/01/2014,Spouse,,"Metro Govt Nashville TN Go Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0<br> <em>Matures:</em> 10/01/2016</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,05/01/2014,Spouse,,"Williamson County TN <div class=""text-muted""><em>Rate/Coupon:</em> 4.5<br> <em>Matures:</em> 05/01/2018</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,01/29/2014,Spouse,,"Hendersonville Tenn Util Distric Water and Sewer <div class=""text-muted""><em>Rate/Coupon:</em> 4.0<br> <em>Matures:</em> 08/01/2023</div>",Municipal Security,Purchase,"$50,001 - $100,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,10/17/2013,Spouse,,"Bristol TN Electric <div class=""text-muted""><em>Rate/Coupon:</em> 5.0<br> <em>Matures:</em> 09/01/2026</div>",Municipal Security,Purchase,"$50,001 - $100,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,05/17/2013,Spouse,,"Metro Gov Nashville &amp; Davidson <div class=""text-muted""><em>Rate/Coupon:</em> 5.0<br> <em>Matures:</em> 10/01/2016</div>",Municipal Security,Purchase,"$50,001 - $100,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,03/07/2013,Spouse,,"Houston Texas Utility Board <div class=""text-muted""><em>Rate/Coupon:</em> .94<br> <em>Matures:</em> 05/15/2034</div>",Municipal Security,Purchase,"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,03/06/2013,Spouse,,"Memphis TN Sewer System <div class=""text-muted""><em>Rate/Coupon:</em> 4.2<br> <em>Matures:</em> 10/01/2022</div>",Municipal Security,Purchase,"$15,001 - $50,000"
