doc_id,http_status,bytes
20021538,200,64277
20021542,200,73153
20021543,200,64557
20021782,200,65212
20021148,cache,62922
8218545,cache,645602
8218579,cache,446924
8218615,cache,325171
8218645,cache,235430
8218855,cache,200073
8219010,cache,380868
8219090,cache,242102
8219185,cache,181278
8219222,cache,294162
8219244,cache,309096
8219273,cache,155570
8219309,cache,227933
8219340,cache,505065
20020158,200,83072
20021124,200,83204
20021454,200,87136
20021800,200,91258
20021332,200,62063
20022151,200,77653
20020458,200,59039
20020233,200,56925
20021633,200,81104
20021636,200,64119
20022133,200,80124
20020135,200,56775
20020344,200,56207
20021171,200,63091
20020145,200,58257
20020370,200,60366
20020560,200,59306
20022173,200,65085
20022160,200,62893
20020216,200,56840
20020208,200,56615
20020515,200,59064
20020561,200,59828
20020662,200,56651
20020916,200,63325
20021142,200,65926
20021374,200,64738
20021438,200,63539
20021675,200,64450
20021837,200,68518
20022063,200,62700
20020300,200,56287
20020987,200,61944
20021232,200,70107
20021752,200,62274
20022158,200,65721
20020436,200,56284
20021049,cache,62884
20021202,200,71246
20021323,200,62831
20021506,200,62721
20021674,200,64563
20021108,200,68636
20021509,200,63560
20021139,200,61778
20020196,200,56369
20020538,200,56697
20020733,200,56072
20020740,200,56639
20020973,200,64383
8218652,cache,31248
20021762,200,62331
8218543,cache,30589
8218569,cache,51925
8218620,cache,30009
8218642,cache,29191
8218698,cache,59571
8218757,cache,33750
8218933,cache,28619
8219057,cache,30587
8219135,cache,28396
8219218,cache,27865
8219256,cache,28363
8219276,cache,28933
8219297,cache,53397
8219320,cache,28533
20021831,200,63404
20022196,200,65153
20020182,200,61813
20020492,200,57340
20020237,200,56576
20020629,200,74763
20020753,200,58893
20020828,200,136480
20021096,200,68162
20021322,200,66432
20021820,200,65546
20022142,200,64820
8219092,cache,31320
20009266,200,69468
20021589,200,65997
20020104,200,57137
20021496,200,65215
20021833,200,68087
8218557,cache,114583
8218558,cache,31656
8218564,cache,31664
8218587,cache,112085
8218628,cache,59503
8218631,cache,61251
8218777,cache,61607
8218930,cache,55595
8219067,cache,32209
8219166,cache,58399
8219205,cache,60669
8219241,cache,65652
8219265,cache,63186
8219294,cache,309900
8219454,cache,57627
20020712,200,69496
20020194,200,61896
20020672,200,66556
20020813,200,64677
20021238,200,63670
20021355,200,66097
20021424,200,66738
20021947,200,67565
20022111,200,63528
20020443,200,73181
20020487,200,57264
20020507,200,59031
20020617,200,57178
20021373,200,61975
20021611,200,61883
20021945,200,70074
20022071,200,64765
20020589,200,57017
20021099,200,64129
20021759,200,63030
20021643,200,66108
20020413,200,57464
20020414,200,57202
20020415,200,57379
20021050,200,65034
20021689,200,65464
20022164,200,65397
20020396,200,59230
20021743,200,64580
20020195,200,57422
20020253,200,60686
20020552,200,72823
20020732,200,85838
8219219,cache,30451
8219250,cache,59052
8219286,cache,57311
20021165,200,225525
20017965,200,81396
20020767,200,92581
20020161,200,56858
8219269,cache,36011
8219291,cache,32948
8218568,cache,51890
8218640,cache,51342
8219196,cache,52447
8219232,cache,66009
8219292,cache,52062
8219321,cache,50084
20020290,200,56738
20021129,200,63195
20021311,200,62920
20021405,200,64820
20021585,200,66641
20021741,200,63087
20021902,200,62510
20020080,200,64351
20020184,200,63084
20020446,200,63508
20020586,200,58195
20020748,200,77434
20021015,200,66213
20021150,200,73290
20021344,200,78751
20021515,200,65645
20021679,200,73679
20021807,200,77268
20022101,200,77505
20022049,200,61559
20022181,200,64143
