doc_id,http_status,bytes
20019829,200,57059
20019852,200,59017
20019896,200,57514
20020009,200,56960
20020097,200,58472
20020098,200,58621
20020099,200,57410
20018569,200,58502
20011417,200,122111
20018344,200,62678
20018553,200,61763
20018792,200,62098
20018967,200,61527
20019040,200,90874
20019374,200,120388
8219063,cache,36498
20017063,200,62178
20020032,200,56875
20018502,200,62419
20018138,200,99088
20018325,200,56787
20018693,200,90527
20019751,200,84603
8218371,cache,58275
20018108,200,56885
20018412,200,59128
20018421,200,56792
20018601,200,59382
20018737,200,58403
20019373,200,58328
20019436,200,57378
20018180,200,57091
8217852,cache,72154
20018861,200,56203
8217869,cache,194706
8217912,cache,158192
8217977,cache,251872
8218059,cache,212944
8218113,cache,242000
8218157,cache,228308
8218312,cache,199979
8218376,cache,290950
8218408,cache,189707
8218460,cache,99818
8218519,cache,192326
20019873,200,57152
20019878,200,57167
20019879,200,57587
20019880,200,57397
20019930,200,57011
20020048,200,56912
20018005,200,56402
20018300,200,84516
20018503,200,81785
20018830,200,84949
20019451,200,83529
20019559,200,81733
20018188,200,92405
20018311,200,159087
20019267,200,75503
20019092,200,97243
20019307,200,65014
20019457,200,63543
20019637,200,58933
20019923,200,56513
20018999,200,58531
20019695,200,56661
20018427,200,56818
20019142,200,56963
20016924,200,57740
20019250,200,56868
20018190,200,88825
20018385,200,90681
20018592,200,78653
20018616,200,62279
20018702,200,80324
20018891,200,61727
20019052,200,62991
20019240,200,69610
20019443,200,69527
20019581,200,62388
20019749,200,58237
20019971,200,63534
20019988,200,56613
20019989,200,58106
20018566,200,57144
20019319,200,59877
20018011,200,57972
20018355,200,56841
20018539,200,60743
20019004,200,59591
20019331,200,60385
20020106,200,60951
20018974,200,57413
20019352,200,58952
20019693,200,56842
20019941,200,56322
20020086,200,56910
20017994,200,57141
20018152,cache,55831
20018346,200,65888
20018560,200,56548
20018716,200,58078
20018867,200,56923
20019062,200,56423
20019450,200,57153
20019621,200,56984
20019787,200,58786
20019960,200,55992
20019227,200,63987
20017991,200,77111
20018175,200,71597
20018352,200,59042
20018523,200,58196
20018719,200,57930
20018863,200,57638
20019081,200,57040
20019295,200,60444
20019489,200,56872
20018542,200,56010
20019208,200,56473
20017957,200,57473
20018163,200,56265
20018253,200,56294
20019320,cache,58147
8217844,cache,28467
8217925,cache,56525
8217926,cache,28645
8218108,cache,30594
8218139,cache,27961
8218262,cache,33941
8218372,cache,27858
8218373,cache,28056
8218374,cache,28346
8218414,cache,29077
8218481,cache,28841
8218507,cache,30102
20018072,200,59437
20018659,200,61730
8218062,cache,54279
20019312,200,57249
20019395,200,57013
20020006,200,58026
20018123,200,59684
20018124,200,59058
20018350,200,64545
20019858,200,59678
20019197,200,56760
20020070,200,56493
8217870,cache,96511
8217887,cache,104174
8217927,cache,96628
8217928,cache,306014
8218029,cache,56309
8218082,cache,104480
8218140,cache,86588
8218220,cache,31249
8218328,cache,86777
8218386,cache,119592
8218424,cache,58921
8218491,cache,56549
8218522,cache,57723
20019808,200,57057
20019850,200,68751
20019965,200,57293
20018208,200,59376
20018498,200,60319
20018771,200,58621
20018772,200,57035
20018992,200,58639
20019328,200,62210
20019330,200,56886
20019633,200,59674
20019635,200,59281
20019670,200,57334
20019877,200,56720
20019915,200,56350
20019448,200,57277
20018672,200,66516
20018690,200,58452
20018691,200,57690
20019060,200,66972
20019336,200,59220
20019345,200,61312
20018496,200,57012
20019350,200,57557
20018028,200,56676
20018114,200,65970
20018508,200,56537
20018773,200,57044
20018843,200,57899
20018254,200,57452
20018952,200,59295
20018955,200,58158
20019527,200,57242
20019555,200,58568
20018273,200,58706
20018463,200,57580
20019379,200,277344
20019577,200,58563
20019748,200,67372
20019847,200,61633
20019917,200,61351
20019067,200,56269
8218054,cache,33265
8218167,cache,34444
8218329,cache,32265
8218375,cache,34563
8217886,cache,51130
8217937,cache,52623
8218083,cache,52846
8218144,cache,51554
8218330,cache,32612
8218523,cache,52579
20019072,200,57036
20018637,200,57791
20019167,200,58342
20020102,200,57107
20019747,200,57093
20019937,200,57161
20019973,200,67979
20018035,200,57650
20018052,200,61017
20018193,200,57432
20018392,200,57242
20018552,200,57493
20018715,200,57433
20018870,200,57856
20019488,200,57516
20019643,200,60772
20018244,200,61760
20018609,200,65958
20019291,200,61143
20019293,200,57012
20019730,200,63341
