doc_id,nous,semaine1,delta
20004474,1,1,0
20006116,2,2,0
20006431,1,1,0
20004652,1,1,0
20003809,1,1,0
20006391,1,1,0
20006243,1,1,0
20006400,3,3,0
20006123,1,1,0
20004475,5,5,0
20006249,1,1,0
20006307,1,1,0
20006399,1,1,0
20004330,1,1,0
20004478,2,2,0
20006392,1,1,0
20005701,1,0,1
20005186,1,0,1
20005138,5,4,1
20005693,1,0,1
20004433,1,0,1
20005685,1,0,1
20005190,1,0,1
20005703,3,2,1
20004463,1,0,1
20004673,4,3,1
20004375,4,3,1
20006319,1,0,1
20001144,5,4,1
20005447,1,0,1
20003690,1,0,1
20006404,1,0,1
20006402,3,2,1
20005460,1,0,1
20005462,1,0,1
20004324,4,3,1
20005524,1,0,1
20005526,1,0,1
20005672,1,0,1
20005319,1,0,1
20004336,8,7,1
20004342,1,0,1
20005540,1,0,1
20005556,1,0,1
20004469,6,5,1
20004382,1,0,1
20005255,2,1,1
20006366,1,0,1
20004386,1,0,1
20004409,1,0,1
20005527,1,0,1
20004472,2,1,1
20005068,1,0,1
20005066,1,0,1
20006139,2,1,1
20004634,1,0,1
20006210,1,0,1
20004883,1,0,1
20006202,1,0,1
20005981,1,0,1
20004872,1,0,1
20005858,1,0,1
20006194,1,0,1
20004851,1,0,1
20005970,2,1,1
20005873,1,0,1
20004753,1,0,1
20004614,2,1,1
20004596,2,1,1
20004827,3,2,1
20004603,2,1,1
20005814,6,5,1
20006213,1,0,1
20005820,1,0,1
20005895,1,0,1
20006079,1,0,1
20005019,1,0,1
20006127,3,2,1
20006067,1,0,1
20005793,1,0,1
20004646,12,11,1
20004969,1,0,1
20005753,1,0,1
20006106,3,2,1
20004941,1,0,1
20004644,3,2,1
20004473,10,9,1
20004934,1,0,1
20005811,1,0,1
20005030,2,1,1
20005955,2,0,2
20006112,4,2,2
20005443,3,1,2
20005461,3,1,2
20005980,3,1,2
20006069,2,0,2
20005989,3,1,2
20005492,7,5,2
20006052,2,0,2
20005898,4,2,2
20006414,3,1,2
20005523,2,0,2
20005585,3,1,2
20005532,2,0,2
20005741,2,0,2
20005702,2,0,2
20005763,2,0,2
20005764,7,5,2
20005765,4,2,2
20005774,3,1,2
20006238,2,0,2
20005695,2,0,2
20006235,2,0,2
20006215,2,0,2
20005813,5,3,2
20005675,3,1,2
20005637,2,0,2
20006337,2,0,2
20006341,2,0,2
20005825,5,3,2
20005603,2,0,2
20005855,2,0,2
20006109,4,2,2
20005557,25,23,2
20005865,4,2,2
20006381,5,3,2
20005874,4,2,2
20005530,2,0,2
20005859,4,2,2
20005414,2,0,2
20005340,2,0,2
20005317,4,2,2
20004514,2,0,2
20004547,5,3,2
20005313,2,0,2
20004556,2,0,2
20004605,9,7,2
20004867,2,0,2
20005200,2,0,2
20005430,5,3,2
20004637,2,0,2
20005204,2,0,2
20004746,2,0,2
20005032,3,1,2
20005250,2,0,2
20005248,3,1,2
20005072,3,1,2
20005096,2,0,2
20005115,3,1,2
20004717,2,0,2
20004363,3,1,2
20005038,6,4,2
20004893,5,3,2
20004323,2,0,2
20005124,2,0,2
20004334,3,1,2
20005069,2,0,2
20005189,2,0,2
20004879,3,1,2
20004420,2,0,2
20003301,2,0,2
20004839,18,16,2
20004438,2,0,2
20004449,5,3,2
20004450,4,2,2
20004874,3,1,2
20004804,3,1,2
20005014,4,2,2
20005996,4,1,3
20004726,3,0,3
20005897,3,0,3
20005203,3,0,3
20006000,4,1,3
20004847,3,0,3
20004787,7,4,3
20006161,5,2,3
20004696,7,4,3
20005422,3,0,3
20005395,7,4,3
20004887,6,3,3
20004436,3,0,3
20004462,5,2,3
20006241,4,1,3
20006030,8,5,3
20004479,5,2,3
20005309,7,4,3
20006154,3,0,3
20005264,6,3,3
20006136,8,5,3
20004658,6,3,3
20006076,3,0,3
20006222,6,3,3
20005857,3,0,3
20006100,9,5,4
20004790,7,3,4
20004748,4,0,4
20006066,9,5,4
20006242,10,6,4
20006275,6,2,4
20006343,6,2,4
20004385,6,2,4
20006403,4,0,4
20004306,4,0,4
20006409,5,1,4
20004841,5,1,4
20005016,5,1,4
20005423,10,6,4
20005751,15,11,4
20005294,8,4,4
20005362,4,0,4
20005219,5,1,4
20005336,4,0,4
20005192,5,1,4
20005490,4,0,4
20005610,6,2,4
20005349,5,1,4
20005501,9,5,4
20005451,8,4,4
20006260,13,8,5
20005990,10,5,5
20006274,5,0,5
20005679,12,7,5
20005943,15,10,5
20005314,10,5,5
20004593,12,7,5
20004759,25,20,5
20005281,5,0,5
20006128,8,3,5
20004369,7,2,5
20004643,5,0,5
20005369,13,8,5
20004345,11,6,5
20005417,9,4,5
20005420,8,3,5
20004760,5,0,5
20004518,18,12,6
20004511,10,4,6
20004710,8,2,6
20005029,9,3,6
20000880,9,3,6
20004692,12,6,6
20005343,14,8,6
20006425,11,5,6
20005441,6,0,6
20004890,6,0,6
20004370,10,4,6
20005828,8,2,6
20005934,14,8,6
20006287,6,0,6
20005353,13,7,6
20004849,6,0,6
20004842,15,9,6
20005188,8,2,6
20006080,15,9,6
20005698,6,0,6
20005465,13,6,7
20005554,13,6,7
20005960,9,2,7
20004653,9,2,7
20004496,7,0,7
20004792,11,4,7
20006286,12,4,8
20005581,8,0,8
20004642,17,9,8
20004316,13,5,8
20006114,8,0,8
20005699,13,5,8
20004797,14,6,8
20005790,9,1,8
20004725,21,13,8
20004944,17,9,8
20006203,12,3,9
20006201,14,5,9
20006407,22,13,9
20006281,9,0,9
20004444,21,11,10
20004468,14,4,10
20004898,12,2,10
20005456,13,3,10
20005633,10,0,10
20005629,13,3,10
20005199,17,7,10
20006428,13,3,10
20004656,15,5,10
20004722,14,4,10
20005270,20,9,11
20005619,14,3,11
20004681,19,8,11
20006324,16,5,11
20004752,21,10,11
20006034,11,0,11
20006340,11,0,11
20004674,15,4,11
20005346,14,2,12
20005750,12,0,12
20004540,20,8,12
20006166,12,0,12
20005351,22,9,13
20005259,23,9,14
20004999,35,21,14
20005221,14,0,14
20006174,14,0,14
20005013,31,16,15
20004422,19,4,15
20005634,29,13,16
20005957,29,13,16
20005933,19,3,16
20005642,17,0,17
20006011,23,6,17
20005261,17,0,17
20005444,28,10,18
20005247,32,14,18
20005819,31,12,19
20004679,25,6,19
20005757,20,0,20
20004720,20,0,20
20005220,21,0,21
20005841,22,0,22
20005031,23,1,22
20003197,62,39,23
20004695,26,3,23
20005480,48,22,26
20005180,33,7,26
20004326,27,0,27
20004906,39,9,30
20005315,30,0,30
20004413,58,27,31
20006205,63,32,31
20005065,32,0,32
20004487,52,18,34
20005688,36,0,36
20006339,58,22,36
20005842,41,5,36
20005260,65,29,36
20005638,49,12,37
20005491,59,0,59
20006290,77,17,60
20004510,115,51,64
20004868,77,11,66
20005481,120,52,68
20004333,192,83,109
20005044,170,55,115
20006029,258,125,133
20005997,198,64,134
20004691,295,140,155
