doc_id,nous,semaine1,delta
20017703,17,0,17
20016258,21,4,17
20013877,20,3,17
20017218,20,2,18
20016403,30,11,19
20015011,39,20,19
20017595,20,1,19
20016915,28,8,20
20017274,25,5,20
20017261,22,2,20
20017685,21,1,20
20017860,44,23,21
20016342,26,5,21
20017362,28,7,21
20016732,34,12,22
20016887,42,20,22
20016193,31,9,22
20017203,23,0,23
20013919,34,11,23
20017505,51,26,25
20013832,42,17,25
20016556,29,4,25
20017736,25,0,25
20017632,43,17,26
20016729,29,3,26
20013859,31,4,27
20016101,44,17,27
20014973,29,1,28
20016572,45,17,28
20017036,46,18,28
20015007,36,8,28
20017157,42,14,28
20015036,34,6,28
20016520,30,1,29
20016347,33,4,29
20016893,40,8,32
20015014,39,7,32
20017634,49,16,33
20017058,54,21,33
20017600,35,1,34
20017490,47,12,35
20017660,61,26,35
20016181,49,12,37
20016759,49,12,37
20017031,37,0,37
20012719,68,30,38
20017827,62,24,38
20017748,59,20,39
20017476,57,18,39
20017223,40,0,40
20017192,56,16,40
20017790,51,10,41
20017507,41,0,41
20016957,43,1,42
20016182,58,16,42
20016393,63,21,42
20016874,44,2,42
20016099,76,33,43
20016346,53,9,44
20013867,61,17,44
20016686,73,29,44
20016540,49,4,45
20015054,50,3,47
20017260,59,12,47
20016373,61,11,50
20017924,75,24,51
20016567,84,27,57
20016299,68,8,60
20016555,114,50,64
20016196,90,17,73
20016323,116,28,88
20017780,100,11,89
20016366,115,8,107
20016559,132,21,111
20016402,216,55,161
20016481,547,152,395
